date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-09,2020,Planning Commission,PlanningCommission,1,"Commissioner Mary Squire moved to approve the Planning Commission Meeting minutes for December 12, 2019 and Commissioner Ogden seconded the motion. Vote: A roll call vote was taken with Commissioners voting unanimously in favor of the motion. This item passed with a 5 to 0 vote. 2. Action Item: Lofts at Creekside Final Plat Request (Administrative Action). A request by Dustin Kuttler for approval of a final plat request for an 18-unit condominium development. The subject property is located at approximately 13491 S. Minuteman Drive in the RM2 (Residential Multi-Family) zoning district. Staff c",Land-Use/Zoning,5-0 Approved (Final Action),Commissioner Squire,,,,minutes/2020/2020-01-06/2020-01-09_planning-commission.md,minutes
2020-01-09,2020,Planning Commission,PlanningCommission,2,Commissioner Van Hoff moved to approve Lofts at Creekside final plat,Land-Use/Zoning,5-0 Approved (Final Action),Commissioner Van Hoff,Commissioner Player,,,minutes/2020/2020-01-06/2020-01-09_planning-commission.md,minutes
2020-01-09,2020,Planning Commission,PlanningCommission,3,"Commissioner Craig Hawker moved to approve the Plat Amendment request in the CC (Community Commercial) Zone and Mary Squire seconded the motion. Vote: A roll call vote was taken with Commissioners voting unanimously in favor of the motion. This item passed with a 5 to 0 vote. Mr. Adams asked if there were any questions before they adjourned the meeting. Mr. Hawker asked about the Moab trip. Mr. Adams replied Mr. Hawker was going to be able to go on the Moab trip. The people in attendance would be Mr. Hawker, Ms. Gunderson, Ms. Fowler, and Mr. Adams",Land-Use/Zoning,5-0 Approved (Final Action),Commissioner Hawker,,,,minutes/2020/2020-01-06/2020-01-09_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,1,Commissioner Kent Player motioned to submit a positive recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway,Land-Use/Zoning,2-3 Positive Recommendation,Commissioner Player,Commissioner Fowler,,,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,2,"Commissioner Mary Squire motioned to submit a negative recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway, based on the findings listed in the staff report",Land-Use/Zoning,3-2 Negative Recommendation,Commissioner Squire,Commissioner Craig,Commissioner Hawker,Aye,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,2,"Commissioner Mary Squire motioned to submit a negative recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway, based on the findings listed in the staff report",Land-Use/Zoning,3-2 Negative Recommendation,Commissioner Squire,Commissioner Craig,Commissioner Tonks,Aye,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,2,"Commissioner Mary Squire motioned to submit a negative recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway, based on the findings listed in the staff report",Land-Use/Zoning,3-2 Negative Recommendation,Commissioner Squire,Commissioner Craig,Commissioner Squire,Aye,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,2,"Commissioner Mary Squire motioned to submit a negative recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway, based on the findings listed in the staff report",Land-Use/Zoning,3-2 Negative Recommendation,Commissioner Squire,Commissioner Craig,Commissioner Player,Nay,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-01-23,2020,Planning Commission,PlanningCommission,2,"Commissioner Mary Squire motioned to submit a negative recommendation to the City Council for a Development Agreement modifying Title 9 design standards on 0.70 acres of property located at 1462 Draper Parkway, based on the findings listed in the staff report",Land-Use/Zoning,3-2 Negative Recommendation,Commissioner Squire,Commissioner Craig,Commissioner Fowler,Nay,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,1,Commissioner Squire motioned to nominate Andrew Adams as chair for the upcoming year,Appointment,5-0 Pass,Commissioner Squire,Commissioner Hawker,Commissioner Hawker,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,1,Commissioner Squire motioned to nominate Andrew Adams as chair for the upcoming year,Appointment,5-0 Pass,Commissioner Squire,Commissioner Hawker,Commissioner Gundersen,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,1,Commissioner Squire motioned to nominate Andrew Adams as chair for the upcoming year,Appointment,5-0 Pass,Commissioner Squire,Commissioner Hawker,Commissioner Player,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,1,Commissioner Squire motioned to nominate Andrew Adams as chair for the upcoming year,Appointment,5-0 Pass,Commissioner Squire,Commissioner Hawker,Commissioner Squire,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,1,Commissioner Squire motioned to nominate Andrew Adams as chair for the upcoming year,Appointment,5-0 Pass,Commissioner Squire,Commissioner Hawker,Commissioner Van Hoff,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,2,Commissioner Player motioned to nominate Craig Hawker as Vice Chairperson for the upcoming year,Appointment,5-0 Pass,Commissioner Player,Commissioner Squire,Commissioner Hawker,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,2,Commissioner Player motioned to nominate Craig Hawker as Vice Chairperson for the upcoming year,Appointment,5-0 Pass,Commissioner Player,Commissioner Squire,Commissioner Gundersen,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,2,Commissioner Player motioned to nominate Craig Hawker as Vice Chairperson for the upcoming year,Appointment,5-0 Pass,Commissioner Player,Commissioner Squire,Commissioner Player,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,2,Commissioner Player motioned to nominate Craig Hawker as Vice Chairperson for the upcoming year,Appointment,5-0 Pass,Commissioner Player,Commissioner Squire,Commissioner Squire,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,2,Commissioner Player motioned to nominate Craig Hawker as Vice Chairperson for the upcoming year,Appointment,5-0 Pass,Commissioner Player,Commissioner Squire,Commissioner Van Hoff,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,3,Commissioner Player moved to accept the minutes as recorded for all three dates,Other,5-0 Pass,Commissioner Player,Commissioner Van Hoff,Commissioner Hawker,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,3,Commissioner Player moved to accept the minutes as recorded for all three dates,Other,5-0 Pass,Commissioner Player,Commissioner Van Hoff,Commissioner Gundersen,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
2020-02-13,2020,Planning Commission,PlanningCommission,3,Commissioner Player moved to accept the minutes as recorded for all three dates,Other,5-0 Pass,Commissioner Player,Commissioner Van Hoff,Commissioner Player,Aye,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,minutes
