date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:43 p.m,Procedural/Administrative,5-0 Pass,Cheri Jackson,Silvia Catten,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:43 p.m,Procedural/Administrative,5-0 Pass,Cheri Jackson,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:43 p.m,Procedural/Administrative,5-0 Pass,Cheri Jackson,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:43 p.m,Procedural/Administrative,5-0 Pass,Cheri Jackson,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:43 p.m,Procedural/Administrative,5-0 Pass,Cheri Jackson,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,2,to approve this proclamation designating May 2023 as Building Safety Month,Ceremonial,5-0 Pass,Cheri Jackson,Thom DeSirant,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,2,to approve this proclamation designating May 2023 as Building Safety Month,Ceremonial,5-0 Pass,Cheri Jackson,Thom DeSirant,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,2,to approve this proclamation designating May 2023 as Building Safety Month,Ceremonial,5-0 Pass,Cheri Jackson,Thom DeSirant,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,2,to approve this proclamation designating May 2023 as Building Safety Month,Ceremonial,5-0 Pass,Cheri Jackson,Thom DeSirant,Silvia Catten,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,2,to approve this proclamation designating May 2023 as Building Safety Month,Ceremonial,5-0 Pass,Cheri Jackson,Thom DeSirant,Thom DeSirant,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,3,"to accept the proclamation Recognizing May as National Asian American, Native Hawaiian, and Pacific Islander Heritage Month",Ceremonial,5-0 Pass,Bev Uipi,Silvia Catten,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,3,"to accept the proclamation Recognizing May as National Asian American, Native Hawaiian, and Pacific Islander Heritage Month",Ceremonial,5-0 Pass,Bev Uipi,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,3,"to accept the proclamation Recognizing May as National Asian American, Native Hawaiian, and Pacific Islander Heritage Month",Ceremonial,5-0 Pass,Bev Uipi,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,3,"to accept the proclamation Recognizing May as National Asian American, Native Hawaiian, and Pacific Islander Heritage Month",Ceremonial,5-0 Pass,Bev Uipi,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,3,"to accept the proclamation Recognizing May as National Asian American, Native Hawaiian, and Pacific Islander Heritage Month",Ceremonial,5-0 Pass,Bev Uipi,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,4,to ratify the Infertility Awareness Week Proclamahon for Mfflcreek,Appointment,5-0 Pass,Silvia Catten,Cheri Jackson,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,4,to ratify the Infertility Awareness Week Proclamahon for Mfflcreek,Appointment,5-0 Pass,Silvia Catten,Cheri Jackson,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,4,to ratify the Infertility Awareness Week Proclamahon for Mfflcreek,Appointment,5-0 Pass,Silvia Catten,Cheri Jackson,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,4,to ratify the Infertility Awareness Week Proclamahon for Mfflcreek,Appointment,5-0 Pass,Silvia Catten,Cheri Jackson,Silvia Catten,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,4,to ratify the Infertility Awareness Week Proclamahon for Mfflcreek,Appointment,5-0 Pass,Silvia Catten,Cheri Jackson,Thom DeSirant,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,5,to open the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Silvia Catten,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,5,to open the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Silvia Catten,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,5,to open the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Silvia Catten,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,5,to open the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Silvia Catten,Silvia Catten,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,5,to open the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Silvia Catten,Thom DeSirant,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,6,to close the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Thom DeSirant,Bev Uipi,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,6,to close the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Thom DeSirant,Cheri Jackson,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
2023-04-24,2023,City Council Meeting Agenda and Packet,Council,6,to close the public hearing,Public Hearing Action,5-0 Pass,Cheri Jackson,Thom DeSirant,Jeff Silvestrini,Aye,minutes/2023/2023-04-24/2023-04-24_city-council-meeting-agenda-and-packet-685.md
