dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-07_city-council-meeting,"January 7, 2020 City Council Meeting Minutes",2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4881,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council-meeting,"January 21, 2020 City Council Meeting Minutes",2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4911,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-04_budget-finance-committee,"February 4, 2020 Budget & Finance Committee Mid-Year Budget Reviews (FY2019-2020)",2020-02-04,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_budget-finance-committee.md,https://www.utah.gov/pmn/files/590883.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-18_city-council-meeting,"February 18, 2020 City Council Meeting Minutes",2020-02-18,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4931,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-03_city-council-meeting,"March 3, 2020 City Council Meeting Minutes",2020-03-03,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4952,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-17_city-council-meeting,"March 17, 2020 City Council Meeting Minutes",2020-03-17,meeting_minutes/minutes/2020/2020-03-16/2020-03-17_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4970,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-07_city-council-meeting,"April 7, 2020 City Council Meeting Minutes",2020-04-07,meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/4995,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-16_city-council-special-meeting,"April 16, 2020 City Council Special Meeting (Carbon Free Power Project)",2020-04-16,meeting_minutes/minutes/2020/2020-04-13/2020-04-16_city-council-special-meeting.md,https://www.utah.gov/pmn/files/606773.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-21_city-council-meeting,"April 21, 2020 City Council Meeting Minutes",2020-04-21,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5014,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-05_city-council-meeting,"May 5, 2020 City Council Meeting Minutes",2020-05-05,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5040,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-11_budget-finance-committee,"May 11, 2020 Budget & Finance Committee Meeting (FY2020-2021)",2020-05-11,meeting_minutes/minutes/2020/2020-05-11/2020-05-11_budget-finance-committee.md,https://www.utah.gov/pmn/files/622739.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-12_budget-finance-committee,"May 12, 2020 Budget & Finance Committee Meeting (FY2020-2021)",2020-05-12,meeting_minutes/minutes/2020/2020-05-11/2020-05-12_budget-finance-committee.md,https://www.utah.gov/pmn/files/622741.pdf,www.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-19_city-council-meeting,"May 19, 2020 City Council Meeting Minutes",2020-05-19,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5054,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-02_city-council-meeting,"June 2, 2020 City Council Meeting Minutes",2020-06-02,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5078,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-16_city-council-meeting,"June 16, 2020 City Council Meeting Minutes",2020-06-16,meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5100,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-07-07_city-council-meeting,"July 7, 2020 City Council Meeting Minutes",2020-07-07,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,https://www.murray.utah.gov/Archive/ViewFile/Item/5119,www.murray.utah.gov,,,pdf-text,meeting_minutes/CLAUDE.md §pipeline
