date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-02-29,2024,"City Council — February 29, 2024 Legislative Work Session Agenda",Council,1,MOTION: Council Member Birrell moved to ADJOURN. The motion was seconded by Council Member Newell,Procedural/Administrative,Passed (unanimous consent),Ellen Birrell,Shawn E. Newell,,,minutes/2024/2024-02-26/2024-02-29_legislative-work-session.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,1,MOTION: Council Member Newell moved to ADJOURN the City Council Work Session. The motion was seconded by Council Member Hyland,Procedural/Administrative,Passed (unanimous consent),Shawn E. Newell,Suzanne Hyland,,,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 411. The motion was seconded by Council Member Birrell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – No",Ordinance,Passed 4-to-1,Suzanne Hyland,Ellen Birrell,Matt Holton,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 411. The motion was seconded by Council Member Birrell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – No",Ordinance,Passed 4-to-1,Suzanne Hyland,Ellen Birrell,Suzanne Hyland,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 411. The motion was seconded by Council Member Birrell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – No",Ordinance,Passed 4-to-1,Suzanne Hyland,Ellen Birrell,Shawn E. Newell,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 411. The motion was seconded by Council Member Birrell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – No",Ordinance,Passed 4-to-1,Suzanne Hyland,Ellen Birrell,Ellen Birrell,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,2,"MOTION: Council Member Hyland moved to APPROVE Ordinance 411. The motion was seconded by Council Member Birrell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – No",Ordinance,Passed 4-to-1,Suzanne Hyland,Ellen Birrell,Mike Weichers,Nay,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Resolution 2024-10. The motion was seconded by Council Member Newell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – Yes",Resolution,Passed unanimously,Matt Holton,Shawn E. Newell,Matt Holton,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Resolution 2024-10. The motion was seconded by Council Member Newell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – Yes",Resolution,Passed unanimously,Matt Holton,Shawn E. Newell,Suzanne Hyland,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Resolution 2024-10. The motion was seconded by Council Member Newell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – Yes",Resolution,Passed unanimously,Matt Holton,Shawn E. Newell,Shawn E. Newell,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
2024-03-05,2024,"City Council — March 5, 2024 Work Session and Business Meeting&nbsp;",Council,3,"MOTION: Council Member Holton moved to APPROVE Resolution 2024-10. The motion was seconded by Council Member Newell. Vote: Council Member Holton – Yes, Council Member Hyland – Yes, Council Member Newell – Yes, Council Member Birrell – Yes, Mayor Weichers – Yes",Resolution,Passed unanimously,Matt Holton,Shawn E. Newell,Ellen Birrell,Aye,minutes/2024/2024-03-04/2024-03-05_work-session-and-business-meeting.md,minutes
