source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,1,2020-01-02,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,2,2020-01-02,PlanningCommission,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,3,2020-01-02,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,4,2020-01-02,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-subdiv,high
minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,5,2020-01-02,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-cup,high
minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md,1,2020-02-20,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md,2,2020-02-20,PlanningCommission,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,6,0,,roll-call,The motion passed unanimously,crosswalk,medium
minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md,3,2020-02-20,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,0,,roll-call,recorded (no tally),rule:lu-subdiv,high
minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md,4,2020-02-20,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,6,0,,roll-call,recorded (no tally),rule:lu-subdiv,high
minutes/2020/2020-02-17/2020-02-20_planning-commission-meeting.md,5,2020-02-20,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,1,2020-03-05,PlanningCommission,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,passed (all voted aye),crosswalk,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,2,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Site-Plan-Design-Review,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-site,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,3,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Conditional-Use,final-action,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-cup,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,4,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,5,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,6,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-subdiv,high
minutes/2020/2020-03-02/2020-03-05_planning-commission-meeting.md,7,2020-03-05,PlanningCommission,Land-Use/Zoning,Land-Use,Subdivision-Plat,procedural,pass,6,0,,roll-call,The motion passed unanimously,rule:lu-subdiv,high
