date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,1,nominate Commissioner Chris Berbert as Chair,Appointment,passed (all voted aye),Adam Jacobson,Andrea Bradford,,,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,2,nominate Commissioner Andy Powell as Vice Chair,Appointment,passed (all voted aye),Adam Jacobson,Brody Rypien,,,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,3,"approve item 2.4, Approval of Minutes for November 21, 2019. Commissioner Andy Powell seconded and",Procedural/Administrative,passed (all voted aye),Heather Garcia,,,,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Adam Jacobson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Andrea Bradford,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Andy Powell,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Brody Rypien,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Heather Garcia,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,4,"continue without date item 3.1 file number S2019-047, Preliminary plat approval for a subdivision od 222 single family lots, known as Teton Ranch (PUBLIC HEARING)",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Brody Rypien,Jackson Ferguson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Adam Jacobson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Andrea Bradford,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Andy Powell,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Brody Rypien,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Heather Garcia,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
2020-01-02,2020,Planning Commission Meeting,PlanningCommission,5,"approve item 3.2 file number S2019-088 Conditional Use approval for a “bank or financial institution” for a Utah Community Credit Union with 13 staff requirements, with an adjustment to #12 to add curb, gutter and three foot landscaping strip along the south edge of the site to separate the parking lot from the access road. Parking spaces may not connect directly with the access road",Land-Use/Zoning,The motion passed unanimously,Adam Jacobson,Powell,Jackson Ferguson,Aye,minutes/2020/2019-12-30/2020-01-02_planning-commission-meeting.md,minutes
