date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-10-03,2023,City Council Regular Meeting,Council,1,to open the public hearing to public comment,Public Hearing Action,Unanimous Pass,Paul Glover,Heidi Robinson,,,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,2,to close the public hearing,Public Hearing Action,Unanimous Pass,Dustin Gettel,Heidi Robinson,,,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,3,to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Dustin Gettel,Bryant Brown,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,3,to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Dustin Gettel,Dustin Gettel,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,3,to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Dustin Gettel,Heidi Robinson,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,3,to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Dustin Gettel,Paul Glover,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,3,to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Paul Glover,Dustin Gettel,Quinn Sperry,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,4,to approve Resolution No. 2023-R-41 confirming Mayor Stevenson’s appointment of Molly Signoretty to serve as the Chair of the Harvest Days Festival Committee,Appointment,5-0 Pass,Heidi Robinson,Quinn Sperry,Bryant Brown,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,4,to approve Resolution No. 2023-R-41 confirming Mayor Stevenson’s appointment of Molly Signoretty to serve as the Chair of the Harvest Days Festival Committee,Appointment,5-0 Pass,Heidi Robinson,Quinn Sperry,Dustin Gettel,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,4,to approve Resolution No. 2023-R-41 confirming Mayor Stevenson’s appointment of Molly Signoretty to serve as the Chair of the Harvest Days Festival Committee,Appointment,5-0 Pass,Heidi Robinson,Quinn Sperry,Heidi Robinson,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
2023-10-03,2023,City Council Regular Meeting,Council,4,to approve Resolution No. 2023-R-41 confirming Mayor Stevenson’s appointment of Molly Signoretty to serve as the Chair of the Harvest Days Festival Committee,Appointment,5-0 Pass,Heidi Robinson,Quinn Sperry,Paul Glover,Aye,minutes/2023/2023-10-02/2023-10-03_city-council-regular-meeting.md,minutes
