city,plan_id,district_id,precinct_id,effective_start,effective_end,source,confidence,note
provo,plan_2022,District 1,25NE13,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR01,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR02,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR03,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR04,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR05,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR06,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR07,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR08,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR09,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR10,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR11,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR12,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR13,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR14,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR15,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR29,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR30,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 1,25PR31,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
provo,plan_2022,District 2,25PR32,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR33,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR34,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR35,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR36,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR48,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR49,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR50,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR51,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR61,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR62,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR63,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR64,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 2,25PR66,2023-01-01,,geo/precinct_to_district.csv (2025),high,precinct election-cross-validated against 2025 municipal general
provo,plan_2022,District 3,25PR20,2023-01-01,,geo/precinct_to_district.csv (gis-2023map),medium,city GIS layer only — no precinct-level election data for this odd-year-B district (2019/2023 published no precinct SOVC)
