https://www.utah.gov/pmn/files/572397.pdf,2020-01-21__council__CC-Minutes-1-21-2020.pdf
https://www.utah.gov/pmn/files/572399.pdf,2020-01-21__rda__RDA-Minutes-1-21-2020.pdf
https://www.utah.gov/pmn/files/694077.pdf,2021-01-19__council__CC-Minutes-1-19-2021.pdf
https://www.utah.gov/pmn/files/694041.pdf,2021-01-19__rda__RDA-Minutes-1-19-2021.pdf
https://www.utah.gov/pmn/files/810853.pdf,2022-01-18__council__CC-Minutes-1-18-2022001.pdf
https://www.utah.gov/pmn/files/941597.pdf,2023-01-17__council__CC-Minutes-1-17-23001.pdf
https://www.utah.gov/pmn/files/947683.pdf,2023-01-17__rda__RDA-Minutes-1-17-2023001.pdf
https://www.utah.gov/pmn/files/968981.pdf,2023-03-30__council__CC-Minutes-3-30-2023-Budget-Retreat001.pdf
https://www.utah.gov/pmn/files/1001505.pdf,2023-06-20__council__CC-Minutes-6-20-2023001.pdf
https://www.utah.gov/pmn/files/1008869.pdf,2023-06-20__rda__RDA-Minutes-6-20-2023001.pdf
https://www.utah.gov/pmn/files/1097525.pdf,2024-02-20__council__CC-Minutes-2-20-2024.pdf
https://www.utah.gov/pmn/files/1097533.pdf,2024-02-20__rda__RDA-Minutes-2-20-2024.pdf
https://www.utah.gov/pmn/files/1097529.pdf,2024-02-27__council__CC-Special-Meeting-Minutes-2-27-2024.pdf
https://www.utah.gov/pmn/files/1103645.pdf,2024-03-12__council__CC-Minutes-3-12-2024.pdf
https://www.utah.gov/pmn/files/1103649.pdf,2024-03-12__rda__RDA-Minutes-3-12-2024.pdf
https://www.utah.gov/pmn/files/1131957.pdf,2024-05-07__council__CC-Minutes-5-7-2024.pdf
https://www.utah.gov/pmn/files/1140753.pdf,2024-05-07__rda__RDA-Minutes-5-7-2024.pdf
https://www.utah.gov/pmn/files/1204845.pdf,2024-05-07__mba__MBA-Minutes-5-7-2024.pdf
https://www.utah.gov/pmn/files/1131955.pdf,2024-05-21__council__CC-Minutes-5-21-2024.pdf
https://www.utah.gov/pmn/files/1140759.pdf,2024-05-21__rda__RDA-Minutes-5-21-2024.pdf
https://www.utah.gov/pmn/files/1149461.pdf,2024-06-18__council__CC-Minutes-6-18-2024.pdf
https://www.utah.gov/pmn/files/1149241.pdf,2024-06-18__rda__RDA-Minutes-6-18-2024.pdf
https://www.utah.gov/pmn/files/1165967.pdf,2024-08-06__rda__RDA-Minutes-8-6-2024.pdf
https://www.utah.gov/pmn/files/1290349.pdf,2025-06-03__council__CC-Minutes-6-3-2025.pdf
https://www.utah.gov/pmn/files/1299325.pdf,2025-06-03__rda__RDA-Minutes-6-3-2025.pdf
