date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,1,"Council Member Harris motioned to approve the January 4, 2022 City Council Study Meeting as printed and the January 4, 2022 City Council Meeting as printed",Other,Unanimous Pass,Patrick Harris,,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Study Session Meeting Minutes,Council,1,Council Member Shelton motioned to recess the combined City Council and RDA Study Meeting and move to combined Executive Closed Session,Procedural/Administrative,Unanimous Pass,Don Shelton,,,,minutes/2022/2022-01-17/2022-01-18_city-council-study-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,2,"Council Member McGuire motioned to approve the Consent Items, noting that Resolution R2022-10 was published with the Arts Council Appointee being for District 1, when it is actually for District 5",Appointment,Unanimous Pass,Jason McGuire,Tamara Zander,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Study Session Meeting Minutes,Council,2,Council Member McGuire motioned to adjourn the Study Meeting,Procedural/Administrative,Unanimous Pass,Jason McGuire,,,,minutes/2022/2022-01-17/2022-01-18_city-council-study-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,3,"Council Member Shelton motioned to approve Resolution R2022-09, amending the fiscal year budget for fiscal year 2021-22",Budget Amendment,5-0 Pass,Don Shelton,Tamara Zander,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,4,Council Member McGuire motioned to move from the City Council meeting to the Redevelopment Agency meeting,Land-Use/Zoning,Unanimous Pass,Jason McGuire,Brad Marlor,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,6,Board Member Zander motioned to adjourn the Redevelopment Agency meeting and return to the City Council meeting,Land-Use/Zoning,Unanimous Pass,Tamara Zander,Brad Marlor,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,7,"Council Member Harris motioned to approved Ordinance 2022-05, amending city code pertaining to salaries of the mayor and council members",Ordinance,5-0 Pass,Patrick Harris,,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,8,"Council Member Shelton motioned to approve Ordinance 2022-06, fixing the compensation for the South Jordan Mayor and City Council",Ordinance,5-0 Pass,Don Shelton,,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,9,"Council Member Marlor motioned to approve Ordinance 2022-07, setting forth compensation for Mayor Dawn R. Ramsey",Ordinance,Died (no second),Brad Marlor,Tamara Zander,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,10,"Council Member Harris motioned to recess the City Council meeting, take a short break, and move into an Executive Closed Session",Procedural/Administrative,Unanimous Pass,Patrick Harris,Tamara Zander,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,Council,11,Council Member Zander motioned to adjourn the City Council meeting,Procedural/Administrative,Unanimous Pass,Tamara Zander,,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
2022-01-18,2022,01-18-2022 City Council Meeting Minutes,RDA,5,"Board Member Zander motioned to approve Resolution RDA 2022-01, amending the Fiscal Year 2021-22 Budget",Budget Amendment,5-0 Pass,Tamara Zander,Jason McGuire,,,minutes/2022/2022-01-17/2022-01-18_city-council-regular-meeting.md,minutes
