meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-07,Riverton City Council Meeting,pmn_backfill/text/council_2020-01-07.txt
2,1,2020-01-21,Riverton City Council Meeting,pmn_backfill/text/council_2020-01-21.txt
3,1,2020-02-04,Riverton City Council Meeting,pmn_backfill/text/council_2020-02-04.txt
4,1,2020-02-18,Riverton City Council Meeting,minutes/2020/2020-02-17/2020-02-18_city-council.md
5,1,2020-03-03,Riverton City Council Meeting,minutes/2020/2020-03-02/2020-03-03_city-council.md
6,1,2020-03-17,Riverton City Council Meeting,minutes/2020/2020-03-16/2020-03-17_city-council.md
7,1,2020-04-07,Riverton City Council Meeting,minutes/2020/2020-04-06/2020-04-07_city-council.md
8,1,2020-04-21,Riverton City Council Meeting,minutes/2020/2020-04-20/2020-04-21_city-council.md
9,1,2020-05-05,Riverton City Council Meeting,minutes/2020/2020-05-04/2020-05-05_city-council.md
10,1,2020-05-19,Riverton City Council Meeting,minutes/2020/2020-05-18/2020-05-19_city-council.md
11,1,2020-06-02,Riverton City Council Meeting,minutes/2020/2020-06-01/2020-06-02_city-council.md
12,1,2020-06-16,Riverton City Council Meeting,minutes/2020/2020-06-15/2020-06-16_city-council.md
13,1,2020-06-29,Riverton City Council Meeting,minutes/2020/2020-06-29/2020-06-29_city-council.md
14,1,2020-07-21,Riverton City Council Meeting,minutes/2020/2020-07-20/2020-07-21_city-council.md
15,1,2020-08-18,Riverton City Council Meeting,minutes/2020/2020-08-17/2020-08-18_city-council.md
16,1,2020-09-01,Riverton City Council Meeting,minutes/2020/2020-08-31/2020-09-01_city-council.md
17,1,2020-09-15,Riverton City Council Meeting,minutes/2020/2020-09-14/2020-09-15_city-council.md
18,1,2020-10-06,Riverton City Council Meeting,minutes/2020/2020-10-05/2020-10-06_city-council.md
19,1,2020-10-16,Riverton City Council Meeting,minutes/2020/2020-10-12/2020-10-16_city-council.md
20,1,2020-11-17,Riverton City Council Meeting,minutes/2020/2020-11-16/2020-11-17_city-council.md
21,1,2020-12-01,Riverton City Council Meeting,minutes/2020/2020-11-30/2020-12-01_city-council.md
22,1,2020-12-15,Riverton City Council Meeting,minutes/2020/2020-12-14/2020-12-15_city-council.md
23,1,2021-01-05,Riverton City Council Meeting,minutes/2021/2021-01-04/2021-01-05_city-council.md
24,1,2021-01-19,Riverton City Council Meeting,minutes/2021/2021-01-18/2021-01-19_city-council.md
25,1,2021-02-02,Riverton City Council Meeting,minutes/2021/2021-02-01/2021-02-02_city-council.md
26,1,2021-02-16,Riverton City Council Meeting,minutes/2021/2021-02-15/2021-02-16_city-council.md
27,1,2021-03-02,Riverton City Council Meeting,minutes/2021/2021-03-01/2021-03-02_city-council.md
28,1,2021-03-16,Riverton City Council Meeting,minutes/2021/2021-03-15/2021-03-16_city-council.md
29,1,2021-04-06,Riverton City Council Meeting,minutes/2021/2021-04-05/2021-04-06_city-council.md
30,1,2021-04-20,Riverton City Council Meeting,minutes/2021/2021-04-19/2021-04-20_city-council.md
31,1,2021-05-04,Riverton City Council Meeting,minutes/2021/2021-05-03/2021-05-04_city-council.md
32,1,2021-05-18,Riverton City Council Meeting,minutes/2021/2021-05-17/2021-05-18_city-council.md
33,1,2021-06-01,Riverton City Council Meeting,minutes/2021/2021-05-31/2021-06-01_city-council.md
34,1,2021-06-15,Riverton City Council Meeting,minutes/2021/2021-06-14/2021-06-15_city-council.md
35,1,2021-07-20,Riverton City Council Meeting,minutes/2021/2021-07-19/2021-07-20_city-council.md
36,1,2021-08-03,Riverton City Council Meeting,minutes/2021/2021-08-02/2021-08-03_city-council.md
37,1,2021-08-17,Riverton City Council Meeting,minutes/2021/2021-08-16/2021-08-17_city-council.md
38,1,2021-09-07,Riverton City Council Meeting,minutes/2021/2021-09-06/2021-09-07_city-council.md
39,1,2021-09-21,Riverton City Council Meeting,minutes/2021/2021-09-20/2021-09-21_city-council.md
40,1,2021-10-05,Riverton City Council Meeting,minutes/2021/2021-10-04/2021-10-05_city-council.md
41,1,2021-11-16,Riverton City Council Meeting,minutes/2021/2021-11-15/2021-11-16_city-council.md
42,1,2021-12-14,Riverton City Council Meeting,minutes/2021/2021-12-13/2021-12-14_city-council.md
43,1,2022-01-04,Riverton City Council Meeting,minutes/2022/2022-01-03/2022-01-04_city-council.md
44,1,2022-01-18,Riverton City Council Meeting,minutes/2022/2022-01-17/2022-01-18_city-council.md
45,1,2022-02-01,Riverton City Council Meeting,minutes/2022/2022-01-31/2022-02-01_city-council.md
46,1,2022-02-15,Riverton City Council Meeting,minutes/2022/2022-02-14/2022-02-15_city-council.md
47,1,2022-03-01,Riverton City Council Meeting,minutes/2022/2022-02-28/2022-03-01_city-council.md
48,1,2022-03-15,Riverton City Council Meeting,minutes/2022/2022-03-14/2022-03-15_city-council.md
49,1,2022-04-05,Riverton City Council Meeting,minutes/2022/2022-04-04/2022-04-05_city-council.md
50,1,2022-04-19,Riverton City Council Meeting,minutes/2022/2022-04-18/2022-04-19_city-council.md
51,1,2022-05-03,Riverton City Council Meeting,minutes/2022/2022-05-02/2022-05-03_city-council.md
52,1,2022-05-17,Riverton City Council Meeting,minutes/2022/2022-05-16/2022-05-17_city-council.md
53,1,2022-06-07,Riverton City Council Meeting,minutes/2022/2022-06-06/2022-06-07_city-council.md
54,1,2022-06-21,Riverton City Council Meeting,minutes/2022/2022-06-20/2022-06-21_city-council.md
55,1,2022-07-19,Riverton City Council Meeting,minutes/2022/2022-07-18/2022-07-19_city-council.md
56,1,2022-08-02,Riverton City Council Meeting,minutes/2022/2022-08-01/2022-08-02_city-council.md
57,1,2022-08-16,Riverton City Council Meeting,minutes/2022/2022-08-15/2022-08-16_city-council.md
58,1,2022-09-20,Riverton City Council Meeting,minutes/2022/2022-09-19/2022-09-20_city-council.md
59,1,2022-10-04,Riverton City Council Meeting,minutes/2022/2022-10-03/2022-10-04_city-council.md
60,1,2022-10-18,Riverton City Council Meeting,minutes/2022/2022-10-17/2022-10-18_city-council.md
61,1,2022-11-01,Riverton City Council Meeting,minutes/2022/2022-10-31/2022-11-01_city-council.md
62,1,2022-11-15,Riverton City Council Meeting,minutes/2022/2022-11-14/2022-11-15_city-council.md
63,1,2022-12-13,Riverton City Council Meeting,minutes/2022/2022-12-12/2022-12-13_city-council.md
64,1,2023-01-03,Riverton City Council Meeting,minutes/2023/2023-01-02/2023-01-03_city-council.md
65,1,2023-01-17,Riverton City Council Meeting,minutes/2023/2023-01-16/2023-01-17_city-council.md
66,1,2023-01-31,Riverton City Council Meeting,minutes/2023/2023-01-30/2023-01-31_city-council.md
67,1,2023-02-07,Riverton City Council Meeting,minutes/2023/2023-02-06/2023-02-07_city-council.md
68,1,2023-02-21,Riverton City Council Meeting,minutes/2023/2023-02-20/2023-02-21_city-council.md
69,1,2023-03-07,Riverton City Council Meeting,minutes/2023/2023-03-06/2023-03-07_city-council.md
70,1,2023-03-21,Riverton City Council Meeting,minutes/2023/2023-03-20/2023-03-21_city-council.md
71,1,2023-04-04,Riverton City Council Meeting,minutes/2023/2023-04-03/2023-04-04_city-council.md
72,1,2023-04-18,Riverton City Council Meeting,minutes/2023/2023-04-17/2023-04-18_city-council.md
73,1,2023-05-16,Riverton City Council Meeting,minutes/2023/2023-05-15/2023-05-16_city-council.md
74,1,2023-06-06,Riverton City Council Meeting,minutes/2023/2023-06-05/2023-06-06_city-council.md
75,1,2023-06-20,Riverton City Council Meeting,minutes/2023/2023-06-19/2023-06-20_city-council.md
76,1,2023-07-18,Riverton City Council Meeting,minutes/2023/2023-07-17/2023-07-18_city-council.md
77,1,2023-08-01,Riverton City Council Meeting,minutes/2023/2023-07-31/2023-08-01_city-council.md
78,1,2023-08-15,Riverton City Council Meeting,minutes/2023/2023-08-14/2023-08-15_city-council.md
79,1,2023-09-05,Riverton City Council Meeting,pmn_backfill/text/council_2023-09-05.txt
80,1,2023-09-19,Riverton City Council Meeting,minutes/2023/2023-09-18/2023-09-19_city-council.md
81,1,2023-10-03,Riverton City Council Meeting,minutes/2023/2023-10-02/2023-10-03_city-council.md
82,1,2023-10-17,Riverton City Council Meeting,minutes/2023/2023-10-16/2023-10-17_city-council.md
83,1,2023-11-07,Riverton City Council Meeting,pmn_backfill/text/council_2023-11-07.txt
