vote_id,motion_id,person_id,vote_value
1,1,5,Aye
2,1,20,Aye
3,1,23,Aye
4,1,24,Aye
5,1,26,Aye
6,2,5,Aye
7,2,20,Aye
8,2,23,Aye
9,2,24,Aye
10,2,26,Aye
11,3,5,Aye
12,3,20,Aye
13,3,23,Aye
14,3,24,Aye
15,3,26,Aye
16,4,5,Aye
17,4,20,Aye
18,4,23,Aye
19,4,24,Aye
20,4,26,Aye
21,5,5,Aye
22,5,20,Aye
23,5,23,Aye
24,5,24,Aye
25,5,26,Aye
26,6,5,Aye
27,6,20,Aye
28,6,23,Aye
29,6,24,Aye
30,6,26,Aye
31,7,5,Aye
32,7,20,Aye
33,7,23,Aye
34,7,24,Aye
35,7,26,Aye
36,8,5,Aye
37,8,20,Aye
38,8,23,Aye
39,8,24,Aye
40,8,26,Aye
41,9,5,Aye
42,9,20,Aye
43,9,23,Aye
44,9,24,Aye
45,9,26,Aye
46,10,5,Aye
47,10,20,Aye
48,10,23,Aye
49,10,24,Aye
50,10,26,Aye
51,11,5,Aye
52,11,20,Aye
53,11,23,Aye
54,11,24,Aye
55,11,26,Aye
56,12,5,Aye
57,12,20,Aye
58,12,23,Aye
59,12,24,Aye
60,12,26,Aye
61,13,5,Aye
62,13,20,Aye
63,13,23,Aye
64,13,24,Aye
65,13,26,Nay
66,14,5,Aye
67,14,20,Aye
68,14,23,Aye
69,14,24,Aye
70,14,26,Aye
71,15,5,Aye
72,15,20,Aye
73,15,23,Aye
74,15,24,Aye
75,15,26,Aye
76,16,5,Aye
77,16,20,Aye
78,16,23,Aye
79,16,24,Aye
80,16,26,Aye
81,17,5,Aye
82,17,20,Aye
83,17,23,Aye
84,17,24,Aye
85,17,26,Aye
86,18,5,Aye
87,18,20,Nay
88,18,23,Nay
89,18,24,Aye
90,18,26,Aye
91,19,5,Aye
92,19,20,Aye
93,19,23,Aye
94,19,24,Aye
95,19,26,Aye
96,20,5,Aye
97,20,20,Aye
98,20,23,Nay
99,20,24,Nay
100,20,26,Aye
101,21,5,Aye
102,21,20,Aye
103,21,23,Aye
104,21,24,Aye
105,21,26,Aye
106,22,5,Aye
107,22,20,Aye
108,22,23,Aye
109,22,24,Aye
110,22,26,Aye
111,39,5,Aye
112,39,20,Aye
113,39,23,Aye
114,39,24,Aye
115,39,26,Aye
116,41,5,Aye
117,41,20,Aye
118,41,23,Aye
119,41,24,Aye
120,41,26,Aye
121,42,5,Aye
122,42,20,Aye
123,42,23,Aye
124,42,24,Aye
125,42,26,Aye
126,43,5,Aye
127,43,20,Aye
128,43,23,Aye
129,43,24,Aye
130,43,26,Aye
131,44,5,Aye
132,44,20,Aye
133,44,23,Aye
134,44,24,Aye
135,44,26,Aye
136,45,5,Aye
137,45,20,Aye
138,45,23,Aye
139,45,24,Aye
140,45,26,Aye
141,46,5,Aye
142,46,20,Aye
143,46,23,Aye
144,46,24,Aye
145,46,26,Aye
146,47,5,Aye
147,47,20,Aye
148,47,23,Aye
149,47,24,Aye
150,47,26,Aye
151,48,5,Aye
152,48,20,Aye
153,48,23,Aye
154,48,24,Aye
155,48,26,Aye
156,49,5,Aye
157,49,20,Aye
158,49,23,Aye
159,49,24,Aye
160,49,26,Aye
161,50,5,Aye
162,50,20,Aye
163,50,23,Aye
164,50,24,Aye
165,50,26,Aye
166,51,5,Aye
167,51,20,Aye
168,51,23,Aye
169,51,24,Aye
170,51,26,Aye
171,52,5,Aye
172,52,20,Aye
173,52,23,Aye
174,52,24,Aye
175,52,26,Aye
176,53,5,Aye
177,53,20,Aye
178,53,23,Aye
179,53,24,Aye
180,53,26,Aye
181,54,5,Aye
182,54,20,Aye
183,54,23,Aye
184,54,24,Aye
185,54,26,Aye
186,55,5,Aye
187,55,20,Aye
188,55,23,Aye
189,55,24,Aye
190,55,26,Aye
191,56,5,Aye
192,56,20,Aye
193,56,23,Aye
194,56,24,Aye
195,56,26,Aye
196,57,5,Aye
197,57,20,Aye
198,57,23,Aye
199,57,24,Aye
200,57,26,Aye
201,58,5,Aye
202,58,20,Aye
203,58,23,Nay
204,58,24,Nay
205,58,26,Nay
206,59,5,Aye
207,59,20,Aye
208,59,23,Aye
209,59,24,Aye
210,59,26,Aye
211,60,5,Aye
212,60,20,Aye
213,60,23,Aye
214,60,24,Aye
215,60,26,Aye
216,61,5,Aye
217,61,20,Aye
218,61,23,Aye
219,61,24,Aye
220,61,26,Aye
221,65,5,Aye
222,65,20,Aye
223,65,23,Aye
224,65,24,Aye
225,65,26,Aye
226,67,5,Aye
227,67,20,Aye
228,67,23,Aye
229,67,24,Aye
230,67,26,Aye
231,68,5,Aye
232,68,20,Nay
233,68,23,Nay
234,68,24,Aye
235,68,26,Aye
236,69,5,Aye
237,69,20,Aye
238,69,23,Aye
239,69,24,Aye
240,69,26,Aye
241,70,5,Aye
242,70,20,Aye
243,70,23,Aye
244,70,24,Aye
245,70,26,Aye
246,71,5,Aye
247,71,20,Aye
248,71,24,Aye
249,71,26,Aye
250,72,5,Aye
251,72,20,Aye
252,72,23,Aye
253,72,24,Aye
254,72,26,Aye
255,73,5,Aye
256,73,20,Aye
257,73,23,Aye
258,73,24,Aye
259,73,26,Aye
260,74,5,Aye
261,74,20,Aye
262,74,23,Aye
263,74,24,Aye
264,74,26,Aye
265,75,5,Aye
266,75,20,Aye
267,75,23,Aye
268,75,24,Aye
269,75,26,Aye
270,76,5,Aye
271,76,20,Aye
272,76,23,Aye
273,76,24,Aye
274,76,26,Aye
275,77,5,Aye
276,77,20,Aye
277,77,23,Aye
278,77,24,Aye
279,77,26,Aye
280,78,5,Aye
281,78,20,Aye
