date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,1,"adjourn, and Dan Schilling",Procedural/Administrative,APPROVED,John Byrne,Dan Schilling,,,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,2,"APPROVAL OF CONSENT AGENDA: NOVEMBER 13, 2024, MEETING MINUTES, AND DECEMBER",Consent/Minutes,APPROVED,John Byrne,Elise Morgan,,,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,3,approve Resolution 2024-R-26,Resolution,APPROVED (4-0),Dan Schilling,John Byrne,Carolyn Anctil,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,3,approve Resolution 2024-R-26,Resolution,APPROVED (4-0),Dan Schilling,John Byrne,Dan Schilling,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,3,approve Resolution 2024-R-26,Resolution,APPROVED (4-0),Dan Schilling,John Byrne,Elise Morgan,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,3,approve Resolution 2024-R-26,Resolution,APPROVED (4-0),Dan Schilling,John Byrne,John Byrne,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,4,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-27 TO REQUEST ADMISSION TO THE PUBLIC SAFETY RETIREMENT SYSTEM AT UTAH RETIREMENT SYSTEMS,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Carolyn Anctil,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,4,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-27 TO REQUEST ADMISSION TO THE PUBLIC SAFETY RETIREMENT SYSTEM AT UTAH RETIREMENT SYSTEMS,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Dan Schilling,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,4,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-27 TO REQUEST ADMISSION TO THE PUBLIC SAFETY RETIREMENT SYSTEM AT UTAH RETIREMENT SYSTEMS,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Elise Morgan,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,4,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-27 TO REQUEST ADMISSION TO THE PUBLIC SAFETY RETIREMENT SYSTEM AT UTAH RETIREMENT SYSTEMS,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,John Byrne,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,5,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-28 TO AMEND THE FY,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Carolyn Anctil,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,5,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-28 TO AMEND THE FY,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Dan Schilling,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
2024-12-11,2024,Alta Town Council — Regular Meeting 2024-12-11,Council,5,DISCUSSION AND POSSIBLE ACTION TO ADOPT RESOLUTION 2024-R-28 TO AMEND THE FY,Resolution,APPROVED (4-0),Dan Schilling,Carolyn Anctil,Elise Morgan,Aye,minutes/2024/2024-12-09/2024-12-11_2024_12_11_alta_council_meeting_minutes_approved.md,minutes
