dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-07_city-council-regular-meeting,City Council Regular Meeting,2020-01-07,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20172020.pdf?t=202309190902020,www.midvale.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-04_city-council-regular-meeting,City Council Regular Meeting,2020-02-04,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20242020.pdf?t=202309190902020,www.midvale.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-18_city-council-regular-meeting,City Council Regular Meeting,2020-02-18,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%202182020.pdf?t=202309190902020,www.midvale.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-03_city-council-regular-meeting,City Council Regular Meeting,2020-03-03,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%203-3-2020.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-24_city-council-regular-meeting,City Council Regular Meeting,2020-03-24,meeting_minutes/minutes/2020/2020-03-23/2020-03-24_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes-%203-24-2020.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-14_city-council-budget-retreat,City Council Budget Retreat,2020-04-14,meeting_minutes/minutes/2020/2020-04-13/2020-04-14_city-council-budget-retreat.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-14-2020%20Budget%20Retreat.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-21_city-council-regular-meeting,City Council Regular Meeting,2020-04-21,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-21-2020.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-04-28_city-council-special-meeting,City Council Special Meeting,2020-04-28,meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-special-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%204-28-2020%20Special%20Meeting.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-05_city-council-regular-meeting,City Council Regular Meeting,2020-05-05,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%205-5-2020.docx?t=202309190902020,www.midvale.utah.gov,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-05-19_city-council-regular-meeting,City Council Regular Meeting,2020-05-19,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%205192020.pdf?t=202309190902020,www.midvale.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-06-02_city-council-regular-meeting,City Council Regular Meeting,2020-06-02,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-regular-meeting.md,https://www.midvale.utah.gov/Document%20Center/Agendas%20&%20Minutes/Recorders%20Office/2020/Minutes/CC%20Minutes%20622020.pdf?t=202309190902030,www.midvale.utah.gov,,,ocr,meeting_minutes/CLAUDE.md §pipeline
