date,year,title,slug,path,source,source_url,format
2019-03-12,2019,Copperton PlanningCommission Meeting,2019-03-12-planningcommission-meeting,minutes/2019/2019-03-12/2019-03-12_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/484635.pdf,text
2019-04-09,2019,Copperton PlanningCommission Meeting,2019-04-09-planningcommission-meeting,minutes/2019/2019-04-09/2019-04-09_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/494751.pdf,text
2019-05-14,2019,Copperton PlanningCommission Meeting,2019-05-14-planningcommission-meeting,minutes/2019/2019-05-14/2019-05-14_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/503129.pdf,text
2019-06-11,2019,Copperton PlanningCommission Meeting,2019-06-11-planningcommission-meeting,minutes/2019/2019-06-11/2019-06-11_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/511423.pdf,text
2019-07-09,2019,Copperton PlanningCommission Meeting,2019-07-09-planningcommission-meeting,minutes/2019/2019-07-09/2019-07-09_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/538415.pdf,text
2020-02-11,2020,Copperton PlanningCommission Meeting,2020-02-11-planningcommission-meeting,minutes/2020/2020-02-11/2020-02-11_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/641613.pdf,text
2020-09-23,2020,Copperton PlanningCommission Meeting,2020-09-23-planningcommission-meeting,minutes/2020/2020-09-23/2020-09-23_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/764561.pdf,text
2021-09-28,2021,Copperton PlanningCommission Meeting,2021-09-28-planningcommission-meeting,minutes/2021/2021-09-28/2021-09-28_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/814821.pdf,text
2022-02-15,2022,Copperton PlanningCommission Meeting,2022-02-15-planningcommission-meeting,minutes/2022/2022-02-15/2022-02-15_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/825365.pdf,text
2022-03-15,2022,Copperton PlanningCommission Meeting,2022-03-15-planningcommission-meeting,minutes/2022/2022-03-15/2022-03-15_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/922321.pdf,text
2022-12-13,2022,Copperton PlanningCommission Meeting,2022-12-13-planningcommission-meeting,minutes/2022/2022-12-13/2022-12-13_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/929965.pdf,text
2023-01-10,2023,Copperton PlanningCommission Meeting,2023-01-10-planningcommission-meeting,minutes/2023/2023-01-10/2023-01-10_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/964771.pdf,text
2023-04-11,2023,Copperton PlanningCommission Meeting,2023-04-11-planningcommission-meeting,minutes/2023/2023-04-11/2023-04-11_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/989573.pdf,text
2023-06-13,2023,Copperton PlanningCommission Meeting,2023-06-13-planningcommission-meeting,minutes/2023/2023-06-13/2023-06-13_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/1168179.pdf,text
2024-09-10,2024,Copperton PlanningCommission Meeting,2024-09-10-planningcommission-meeting,minutes/2024/2024-09-10/2024-09-10_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/1198589.pdf,text
2024-11-19,2024,Copperton PlanningCommission Meeting,2024-11-19-planningcommission-meeting,minutes/2024/2024-11-19/2024-11-19_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/1271511.pdf,text
2025-05-13,2025,Copperton PlanningCommission Meeting,2025-05-13-planningcommission-meeting,minutes/2025/2025-05-13/2025-05-13_planningcommission-meeting.md,pmn,https://www.utah.gov/pmn/files/1360575.pdf,text
