dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
meeting_minutes,2020-01-09_city-council-meeting,City Council,2020-01-09,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4282,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-16_city-council-meeting,City Council,2020-01-16,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4179,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-21_city-council-meeting,City Council,2020-01-21,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4138,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-01-30_city-council-meeting,City Council,2020-01-30,meeting_minutes/minutes/2020/2020-01-27/2020-01-30_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4029,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-06_city-council-meeting,City Council,2020-02-06,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3928,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-13_city-council-meeting,City Council,2020-02-13,meeting_minutes/minutes/2020/2020-02-10/2020-02-13_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3817,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-14_city-council-meeting,City Council,2020-02-14,meeting_minutes/minutes/2020/2020-02-10/2020-02-14_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3801,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-02-27_city-council-meeting,City Council,2020-02-27,meeting_minutes/minutes/2020/2020-02-24/2020-02-27_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3671,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-05_city-council-meeting,City Council,2020-03-05,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3569,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
meeting_minutes,2020-03-19_city-council-meeting,City Council,2020-03-19,meeting_minutes/minutes/2020/2020-03-16/2020-03-19_city-council-meeting.md,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3402,plainText=false)",parkcityut.api.civicclerk.com,,,text,meeting_minutes/CLAUDE.md §pipeline
