date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Alison Stroud,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Zach Robinson,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Marci Houseman,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Cyndi Sharkey,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Ryan Mecham,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Brooke D'Sousa,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,1,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to adopt Resolution 25-22C, a resolution increasing total appropriations for the Fiscal Year commencing July 1, 2024 and ending June 30, 2025",Resolution,7-0 Pass,Ryan Mecham,Cyndi Sharkey,Aaron Dekeyzer,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Alison Stroud,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Zach Robinson,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Marci Houseman,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Cyndi Sharkey,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Ryan Mecham,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Brooke D'Sousa,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Zach Robinson, to continue the Public Hearing to June 10, 2025",Public Hearing Action,7-0 Pass,Cyndi Sharkey,Zach Robinson,Aaron Dekeyzer,Aye,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
2025-06-03,2025,City Council Meeting,Council,3,"A motion was made by Aaron Dekeyzer, seconded by Ryan Mecham to convene a meeting of the Redevelopment Agency Board",Procedural/Administrative,Unanimous (voice),Aaron Dekeyzer,Ryan Mecham,,,meeting_minutes/minutes/2025/2025-06-02/2025-06-03_city-council-meeting.md
