date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-12-21,2022,Copperton Meeting,Council,1,"to approve the minutes from November 19, 2022",Procedural/Administrative,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,2,to approve the invoice,Other,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,3,to approve the grant,Other,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,4,to approve the invoices,Other,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,5,to open the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,6,to approve the 2023 budget,Budget/Fiscal,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,7,to close the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kathleen Bailey,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,8,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,9,to approve the budget,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,10,to close the public hearing,Public Hearing Action,Pass (unanimous),Tessa Stitzer,Kevin Severson,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,11,to open the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,12,to approve the fee schedule,Budget/Fiscal,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
2022-12-21,2022,Copperton Meeting,Council,13,to close the public hearing,Public Hearing Action,Pass (unanimous),Kathleen Bailey,Tessa Stitzer,,,minutes/2022/2022-12-21/2022-12-21_council-meeting.md
