date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-07-02,2020,White City Council Meeting,Council,1,to suspend the staff meeting and move into the business portion of the meeting,Other,Pass (unanimous),Linda Price,Allan Perry,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,2,to adjourn the staff meeting,Procedural/Administrative,Pass (unanimous),Linda Price,Allan Perry,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,3,to open the public hearing,Public Hearing Action,Pass (unanimous),Linda Price,Allan Perry,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,4,to close the public hearing,Public Hearing Action,Pass (unanimous),Linda Price,Allan Perry,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,5,to approve Ordinance 20-06-01,Ordinance,4-1 Pass,Linda Price,Allan Perry,Scott Little,Nay,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,6,to start the business portion of the meeting,Other,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,7,"to approve the minutes of the White City Metro Township Council meeting held on June 4, 2020",Procedural/Administrative,Pass (unanimous),Linda Price,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,8,to table the resolution until next month. The motion,Procedural/Administrative,Died (no second),Scott Little,,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,9,to approve Resolution No. 20-07-01,Resolution,4-1 Pass,Linda Price,Allan Perry,Scott Little,Abstain,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,10,to approve Resolution No. 20-07-02,Resolution,Pass (unanimous),Allan Perry,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,11,to approve Resolution No. 20-07-03,Resolution,4-1 Pass,Linda Price,Kay Dickerson,Scott Little,Abstain,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,12,to approve Resolution No. 20-07-04 with the deletion of the word “prioritization of” in paragraph two and add Canyons School District in paragraph c of the resolution,Resolution,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,13,to appoint Council Member Price as an alternate trustee to the Unified Fire Authority and Unified Fire Services Boards. Council Member Price accepted the appointment,Appointment,Pass (unanimous),Allan Perry,Kay Dickerson,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
2020-07-02,2020,White City Council Meeting,Council,14,to approve the continuing representation for Foxley & Pignanelli for government and public affairs purposes,Other,Pass (unanimous),Allan Perry,Linda Price,,,meeting_minutes/minutes/2020/2020-07-02/2020-07-02_council-meeting.md,minutes
