date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-11-22,2022,City Council Regular Meeting,Council,1,"to approve the Minutes of the Regular Meeting held November 15, 2022",Procedural/Administrative,Voice vote - all in favor,Tom Huynh,Don Christensen,,,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Don Christensen,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Jake Fitisemanu,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Karen Lang,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Lars Nordfelt,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Scott Harmon,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,Tom Huynh,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,2,to approve Ordinance 22-41,Land-Use/Zoning,7-0 Unanimous Pass,Lars Nordfelt,Tom Huynh,William Whetstone,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Don Christensen,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Jake Fitisemanu,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Karen Lang,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Lars Nordfelt,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Scott Harmon,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,Tom Huynh,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,3,to approve Resolution 22-155,Contract/Purchase,7-0 Unanimous Pass,Don Christensen,Jake Fitisemanu,William Whetstone,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Don Christensen,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Jake Fitisemanu,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Karen Lang,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Lars Nordfelt,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Scott Harmon,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
2022-11-22,2022,City Council Regular Meeting,Council,4,to approve application SMI-9-2022,Other,7-0 Unanimous Pass,Jake Fitisemanu,Scott Harmon,Tom Huynh,Aye,minutes/2022/2022-11-21/2022-11-22_council-regular-meeting.md
