date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,1,"Council Member McGuire motioned to move Item G.1., a performance from the cast of The Music Man, as the next item, and to add an Executive Closed Session to the end of this meeting",Procedural/Administrative,Unanimous Pass,Jason McGuire,Tamara Zander,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Study Session Meeting Minutes,Council,1,Council Member Zander motioned to recess the City Council Study Meeting and move to Executive Closed Session,Procedural/Administrative,Unanimous Pass,Tamara Zander,Brad Marlor,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-study-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Study Session Meeting Minutes,Council,2,"Council Member McGuire motioned to adjourn the June 21, 2022 City Council Study Meeting",Procedural/Administrative,Unanimous Pass,Jason McGuire,Tamara Zander,,,minutes/2022/2022-06-20/2022-06-21_city-council-study-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,2,"Council Member Harris motioned to approve the June 7, 2022 City Council Study Meeting minutes as printed and the June 7, 2022 City Council Meeting minutes as printed",Procedural/Administrative,Unanimous Pass,Patrick Harris,,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,3,"Council Member Marlor motioned to approve Resolution R2022-29, Amending and adopting City-wide policies",Resolution,Unanimous Pass,Brad Marlor,Tamara Zander,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,4,"Council Member Zander motioned to approve Resolution R2022-30, Increasing the amount of the City Portion of employer “pick-up” of Public Safety and Firefighter Employee Retirement Contributions",Resolution,Unanimous Pass,Tamara Zander,Jason McGuire,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,5,"Council Member Marlor motioned to approve Resolution R2022-28, Amending the FY 2021-22 Budget for South Jordan City",Budget Amendment,4-0 Pass,Brad Marlor,Patrick Harris,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,6,Council Member Zander motioned to recess the City Council meeting and move to the Redevelopment Agency meeting,Land-Use/Zoning,Unanimous Pass,Tamara Zander,Brad Marlor,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,9,Board Member Marlor motioned to adjourn the Redevelopment Agency meeting and return to the City Council meeting,Land-Use/Zoning,Unanimous Pass,Brad Marlor,Patrick Harris,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,10,"Council Member Marlor motioned to table the vote until the next City Council Meeting and re-open the public hearing if needed for Ordinance 2022-12, Amending Section 17.16.010 of the South Jordan City Municipal Code",Ordinance,4-0 Pass,Brad Marlor,,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,11,Council Member Harris motioned to recess City Council Meeting and move to Executive Closed Session,Procedural/Administrative,Unanimous Pass,Patrick Harris,Tamara Zander,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,Council,12,Council Member Zander motioned to adjourn the City Council meeting,Procedural/Administrative,Unanimous Pass,Tamara Zander,,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,RDA,7,"Board Member Harris motioned to approve Resolution RDA 2022-05, Amending the FY 2021-22 Budget for the Redevelopment Agency of the City of South Jordan",Land-Use/Zoning,Unanimous Pass,Patrick Harris,,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
2022-06-21,2022,06-21-2022 City Council Meeting Minutes,RDA,8,"Board Member Harris motioned to approve Resolution RDA 2022-06, Authorizing the board chair to enter into a memorandum of understanding",Resolution,4-0 Pass,Patrick Harris,,Don Shelton,Absent,minutes/2022/2022-06-20/2022-06-21_city-council-regular-meeting.md,minutes
