date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,Nathan Fisher,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,David Brager,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,Roger Nelson,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,Ray Draper,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,Natalie Larsen,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,1,"Commissioner Brager made a motion to recommend approval of Item 2A with the following conditions: 1. The property be limited to 4 stories above the ground with a height limit of 58 ft. With full underground parking. 2. That the property be age restricted to the extent of the law 3. That there would be more trees for screening between the existing residents and the apartments, with twice the number of trees currently required for the spacing of city street trees. The Clarifications were made on the motion as stated above and were adopted by the commissioner who seconded the motion.",Land-Use/Zoning,Positive recommendation 6:0,David Brager,Ray Draper,Vardell Curtis,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,2,"Commissioner Nelson made a motion to recommend approval of item 2b the zone change to add only the proposed use, adolescent stabilization facility and day treatment program, to the use list and adopting all of staff comments and the numerous conditions as listed in the staff report and presentation regarding use, number of people, parking, stay duration 30 days or less, and non-adjudicated patients, etc.",Land-Use/Zoning,Positive recommendation 7:0,Roger Nelson,David Brager,Nathan Fisher,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,2,"Commissioner Nelson made a motion to recommend approval of item 2b the zone change to add only the proposed use, adolescent stabilization facility and day treatment program, to the use list and adopting all of staff comments and the numerous conditions as listed in the staff report and presentation regarding use, number of people, parking, stay duration 30 days or less, and non-adjudicated patients, etc.",Land-Use/Zoning,Positive recommendation 7:0,Roger Nelson,David Brager,David Brager,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,2,"Commissioner Nelson made a motion to recommend approval of item 2b the zone change to add only the proposed use, adolescent stabilization facility and day treatment program, to the use list and adopting all of staff comments and the numerous conditions as listed in the staff report and presentation regarding use, number of people, parking, stay duration 30 days or less, and non-adjudicated patients, etc.",Land-Use/Zoning,Positive recommendation 7:0,Roger Nelson,David Brager,Roger Nelson,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
2020-01-14,2020,Planning Commission,PlanningCommission,2,"Commissioner Nelson made a motion to recommend approval of item 2b the zone change to add only the proposed use, adolescent stabilization facility and day treatment program, to the use list and adopting all of staff comments and the numerous conditions as listed in the staff report and presentation regarding use, number of people, parking, stay duration 30 days or less, and non-adjudicated patients, etc.",Land-Use/Zoning,Positive recommendation 7:0,Roger Nelson,David Brager,Ray Draper,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-14_planning-commission-meeting.md
