source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,1,2018-07-09,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,rule:proc-session,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,2,2018-07-09,Council,Land-Use/Zoning,Land-Use,Subdivision-Plat,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:lu-subdiv,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,3,2018-07-09,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,4,2018-07-09,Council,Other,Land-Use,Vacation,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:lu-vacate,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,5,2018-07-09,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:lu-rezone,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,6,2018-07-09,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,7,2018-07-09,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,8,2018-07-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-09/2018-07-09_city-council-meeting.md,9,2018-07-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md,1,2018-07-30,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-07-30/2018-07-30_city-council-meeting.md,2,2018-07-30,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-08-13/2018-08-13_city-council-meeting.md,1,2018-08-13,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,rule:proc-session,high
minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,1,2018-09-10,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,rule:proc-session,high
minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,2,2018-09-10,Council,Other,Other,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:no-signal,low
minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,3,2018-09-10,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,4,2018-09-10,Council,Other,Other,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:no-signal,low
minutes/2018/2018-09-10/2018-09-10_city-council-meeting.md,5,2018-09-10,Council,Other,Budget,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:budget,high
minutes/2018/2018-10-22/2018-10-22_city-council-meeting.md,1,2018-10-22,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,1,2018-11-13,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,2,2018-11-13,Council,Other,Other,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:no-signal,low
minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,3,2018-11-13,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-11-12/2018-11-13_city-council-meeting.md,4,2018-11-13,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md,1,2018-12-17,Council,Other,Other,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:no-signal,low
minutes/2018/2018-12-17/2018-12-17_city-council-meeting.md,2,2018-12-17,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,medium
minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,1,2019-01-14,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,2,2019-01-14,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,crosswalk,high
minutes/2019/2019-01-14/2019-01-14_city-council-meeting.md,3,2019-01-14,Council,Land-Use/Zoning,Land-Use,Rezone,final-action,pass,,,,unanimous-declared,unanimous in favor Pass,rule:lu-rezone,high
