https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Bilstad.Final.pdf?t=202512041148470,2025_city_bilstad-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Bradley.FInal.pdf?t=202512051426500,2025_city_bradley-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Fotheringham.Final.pdf?t=202512041136240,2025_city_fotheringham-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Jones.Final.pdf?t=202512041255450,2025_city_jones-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Sundwall.Final.pdf?t=202512041147490,2025_city_sundwall-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Watts.FInal.pdf?t=202512041146180,2025_city_watts-final.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Financial%20disclosures/Watts.Aug2025.pdf?t=202508051318580,2025_city_watts-aug2025.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Financial%20disclosures/Wilson.Aug.pdf?t=202508051719440,2025_city_wilson-aug.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Financial%20disclosures/Fotheringham.Aug2025.pdf?t=202508051314120,2025_city_fotheringham-aug2025.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Wilson.Final.Sept2025.pdf?t=202509121428270,2025_city_wilson-final-sept2025.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Financial%20disclosures/Bilstad.Oct2025.pdf?t=202510071656110,2025_city_bilstad-oct2025.pdf
https://www.holladayut.gov/Document%20Center/Departments/City%20Recorder/Elections/Bilstad.10282025.pdf?t=202510281713310,2025_city_bilstad-10282025.pdf
