date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-07-08,2025,Magna CRA Meeting,CRA,1,"council Member sudbury moved to approve the city council Meeting Minutes listed above as published. councir Member Hull seconded the motion; vote'was i-0, unanimous in favor",Procedural/Administrative,Unanimous Pass,Mick Sudbury,,,,minutes/2025/2025-07-08_cra_1302057.md,minutes
2025-07-08,2025,Magna CRA Meeting,CRA,2,"Council Member Hull moved to appoint Council Member Audrey pierce as an alternate v_oting memler for the Municipal Service District Board, to attend board meetings when Mayor Eric Barney is unavailable",Appointment,5-0 Pass,Trish Hull,Mick Sudbury,,,minutes/2025/2025-07-08_cra_1302057.md,minutes
2025-07-08,2025,Magna CRA Meeting,CRA,3,Council Member Sudbury moved to skip ltem E on tonight's agenda regarding accepting property from the Community lnvestment Agency,Other,5-0 Pass,Mick Sudbury,Trish Hull,,,minutes/2025/2025-07-08_cra_1302057.md,minutes
2025-07-08,2025,Magna CRA Meeting,CRA,4,"council Member Hull moved to recess the city council Meeting and move to closed session for the reasons indicated below. council Member sud6ury secona""a tn"" motion; vote was 5-0, unanimous in favor",Procedural/Administrative,5-0 Pass,Trish Hull,,,,minutes/2025/2025-07-08_cra_1302057.md,minutes
2025-07-08,2025,Magna CRA Meeting,CRA,5,council Member Hull moved to adjourn the closed session and return to the council Meeting,Procedural/Administrative,5-0 Pass,Trish Hull,Mick Sudbury,,,minutes/2025/2025-07-08_cra_1302057.md,minutes
2025-07-08,2025,City Council Meeting,Council,1,"council Member sudbury moved to approve the city council Meeting Minutes listed above as published. councir Member Hull seconded the motion; vote'was i-0, unanimous in favor",Procedural/Administrative,Unanimous Pass,Mick Sudbury,,,,minutes/2025/2025-07-08_council_148.md,minutes
2025-07-08,2025,City Council Meeting,Council,2,"Council Member Hull moved to appoint Council Member Audrey pierce as an alternate v_oting memler for the Municipal Service District Board, to attend board meetings when Mayor Eric Barney is unavailable",Appointment,5-0 Pass,Trish Hull,Mick Sudbury,,,minutes/2025/2025-07-08_council_148.md,minutes
2025-07-08,2025,City Council Meeting,Council,3,Council Member Sudbury moved to skip ltem E on tonight's agenda regarding accepting property from the Community lnvestment Agency,Other,5-0 Pass,Mick Sudbury,Trish Hull,,,minutes/2025/2025-07-08_council_148.md,minutes
2025-07-08,2025,City Council Meeting,Council,4,"council Member Hull moved to recess the city council Meeting and move to closed session for the reasons indicated below. council Member sud6ury secona""a tn"" motion; vote was 5-0, unanimous in favor",Procedural/Administrative,5-0 Pass,Trish Hull,,,,minutes/2025/2025-07-08_council_148.md,minutes
2025-07-08,2025,City Council Meeting,Council,5,council Member Hull moved to adjourn the closed session and return to the council Meeting,Procedural/Administrative,5-0 Pass,Trish Hull,Mick Sudbury,,,minutes/2025/2025-07-08_council_148.md,minutes
