year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3700,MICHELLE BAILEY,66,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3700,MIKE DAY,117,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3700,RAQUEL H. DELUCA,89,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3700,MATT ROBINSON,100,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3700,Write-in,2,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3701,MICHELLE BAILEY,92,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3701,MIKE DAY,188,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3701,RAQUEL H. DELUCA,121,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3701,MATT ROBINSON,139,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3701,Write-in,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3702,MICHELLE BAILEY,107,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3702,MIKE DAY,191,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3702,RAQUEL H. DELUCA,107,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3702,MATT ROBINSON,135,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3702,Write-in,4,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3703,MICHELLE BAILEY,141,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3703,MIKE DAY,177,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3703,RAQUEL H. DELUCA,89,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3703,MATT ROBINSON,126,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3703,Write-in,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704,MICHELLE BAILEY,79,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704,MIKE DAY,164,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704,RAQUEL H. DELUCA,172,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704,MATT ROBINSON,95,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704,Write-in,3,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704C,MICHELLE BAILEY,0,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704C,MIKE DAY,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704C,RAQUEL H. DELUCA,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704C,MATT ROBINSON,0,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3704C,Write-in,0,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3705,MICHELLE BAILEY,61,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3705,MIKE DAY,95,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3705,RAQUEL H. DELUCA,117,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3705,MATT ROBINSON,70,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3705,Write-in,2,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3706,MICHELLE BAILEY,60,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3706,MIKE DAY,74,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3706,RAQUEL H. DELUCA,69,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3706,MATT ROBINSON,48,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3706,Write-in,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3707,MICHELLE BAILEY,46,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3707,MIKE DAY,94,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3707,RAQUEL H. DELUCA,93,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3707,MATT ROBINSON,81,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3707,Write-in,3,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3708,MICHELLE BAILEY,61,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3708,MIKE DAY,93,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3708,RAQUEL H. DELUCA,140,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3708,MATT ROBINSON,79,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3708,Write-in,1,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3709,MICHELLE BAILEY,23,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3709,MIKE DAY,218,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3709,RAQUEL H. DELUCA,54,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3709,MATT ROBINSON,200,False
2007,municipal general,Council,At-Large,Herriman City Council At-Large,3709,Write-in,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,MICHELLE BAILEY,13,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,ETHAN ROBERT CHANDLE,4,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,MIKE DAY,47,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,RAQUEL H. DELUCA,20,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,JEFFERY MORTON,6,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3700,MATT ROBINSON,41,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,MICHELLE BAILEY,43,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,ETHAN ROBERT CHANDLE,21,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,MIKE DAY,55,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,RAQUEL H. DELUCA,39,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,JEFFERY MORTON,13,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3701,MATT ROBINSON,40,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,MICHELLE BAILEY,32,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,ETHAN ROBERT CHANDLE,22,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,MIKE DAY,34,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,RAQUEL H. DELUCA,25,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,JEFFERY MORTON,8,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3702,MATT ROBINSON,19,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,MICHELLE BAILEY,28,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,ETHAN ROBERT CHANDLE,10,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,MIKE DAY,38,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,RAQUEL H. DELUCA,25,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,JEFFERY MORTON,16,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3703,MATT ROBINSON,36,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,MICHELLE BAILEY,22,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,ETHAN ROBERT CHANDLE,3,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,MIKE DAY,27,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,RAQUEL H. DELUCA,27,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,JEFFERY MORTON,5,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704,MATT ROBINSON,22,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,MICHELLE BAILEY,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,ETHAN ROBERT CHANDLE,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,MIKE DAY,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,RAQUEL H. DELUCA,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,JEFFERY MORTON,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3704C,MATT ROBINSON,0,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,MICHELLE BAILEY,9,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,ETHAN ROBERT CHANDLE,2,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,MIKE DAY,9,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,RAQUEL H. DELUCA,9,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,JEFFERY MORTON,18,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3705,MATT ROBINSON,5,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,MICHELLE BAILEY,7,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,ETHAN ROBERT CHANDLE,3,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,MIKE DAY,10,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,RAQUEL H. DELUCA,9,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,JEFFERY MORTON,3,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3706,MATT ROBINSON,9,False
2007,municipal primary,Council,At-Large,Herriman City Council At-Large,3707,MICHELLE BAILEY,7,False
