date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-11-05,2024,Logan City Council Meeting,Council,1,"approve the minutes from October 1, 2024 as amended",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Ernesto López,Amy Z. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,1,"approve the minutes from October 1, 2024 as amended",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Ernesto López,Mark A. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,1,"approve the minutes from October 1, 2024 as amended",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Ernesto López,Mike Johnson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,1,"approve the minutes from October 1, 2024 as amended",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Ernesto López,Ernesto López,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,1,"approve the minutes from October 1, 2024 as amended",Procedural/Administrative,5-0 Pass,Jeannie F. Simmonds,Ernesto López,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,2,"approve tonight’s agenda and minutes from October 15, 2024 as presented",Procedural/Administrative,5-0 Pass,Mark A. Anderson,Jeannie F. Simmonds,Amy Z. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,2,"approve tonight’s agenda and minutes from October 15, 2024 as presented",Procedural/Administrative,5-0 Pass,Mark A. Anderson,Jeannie F. Simmonds,Mark A. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,2,"approve tonight’s agenda and minutes from October 15, 2024 as presented",Procedural/Administrative,5-0 Pass,Mark A. Anderson,Jeannie F. Simmonds,Mike Johnson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,2,"approve tonight’s agenda and minutes from October 15, 2024 as presented",Procedural/Administrative,5-0 Pass,Mark A. Anderson,Jeannie F. Simmonds,Ernesto López,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,2,"approve tonight’s agenda and minutes from October 15, 2024 as presented",Procedural/Administrative,5-0 Pass,Mark A. Anderson,Jeannie F. Simmonds,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,3,approve ratification of Jake Powell as presented,Appointment,5-0 Pass,Mike Johnson,Ernesto López,Amy Z. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,3,approve ratification of Jake Powell as presented,Appointment,5-0 Pass,Mike Johnson,Ernesto López,Mark A. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,3,approve ratification of Jake Powell as presented,Appointment,5-0 Pass,Mike Johnson,Ernesto López,Mike Johnson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,3,approve ratification of Jake Powell as presented,Appointment,5-0 Pass,Mike Johnson,Ernesto López,Ernesto López,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,3,approve ratification of Jake Powell as presented,Appointment,5-0 Pass,Mike Johnson,Ernesto López,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,4,approve Resolution 24-42 as presented,Budget Amendment,5-0 Pass,Jeannie F. Simmonds,Mark A. Anderson,Amy Z. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,4,approve Resolution 24-42 as presented,Budget Amendment,5-0 Pass,Jeannie F. Simmonds,Mark A. Anderson,Mark A. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,4,approve Resolution 24-42 as presented,Budget Amendment,5-0 Pass,Jeannie F. Simmonds,Mark A. Anderson,Mike Johnson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,4,approve Resolution 24-42 as presented,Budget Amendment,5-0 Pass,Jeannie F. Simmonds,Mark A. Anderson,Ernesto López,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,4,approve Resolution 24-42 as presented,Budget Amendment,5-0 Pass,Jeannie F. Simmonds,Mark A. Anderson,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,5,approve Resolution 24-41 Option 2 as presented,Resolution,5-0 Pass,Jeannie F. Simmonds,Mike Johnson,Amy Z. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,5,approve Resolution 24-41 Option 2 as presented,Resolution,5-0 Pass,Jeannie F. Simmonds,Mike Johnson,Mark A. Anderson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,5,approve Resolution 24-41 Option 2 as presented,Resolution,5-0 Pass,Jeannie F. Simmonds,Mike Johnson,Mike Johnson,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,5,approve Resolution 24-41 Option 2 as presented,Resolution,5-0 Pass,Jeannie F. Simmonds,Mike Johnson,Ernesto López,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
2024-11-05,2024,Logan City Council Meeting,Council,5,approve Resolution 24-41 Option 2 as presented,Resolution,5-0 Pass,Jeannie F. Simmonds,Mike Johnson,Jeannie F. Simmonds,Aye,meeting_minutes/minutes/2024/2024-11-04/2024-11-05_city-council-meeting.md
