city,body,seat_id,district,person_name,person_key,start_date,end_date,start_event,end_event,election_year,first_vote,last_vote,sources,confidence,note
kearns,Council,D1,District 1,Patrick Schaeffer,patrick_schaeffer,2017-01-01,2020-01-13,elected,reelected,2016,2019-09-09,2019-10-14,"election:2016 (Metro Township Council Seat 1 winner, def. H. Brett Helsten 52.07%); minutes:2018-07-09 (earliest recovered — present; the 2017-01..2018-06 seating window is PMN-purged)",medium,"FOUNDING metro-township term (Cohort A, 3-yr initial term Jan-2017..Jan-2020). The Jan-2017 seating falls in the 2017-01..2018-06 PMN-purge gap -> start inferred from the founding election (medium); present from the earliest recovered minutes 2018-07-09."
kearns,Council,D1,District 1,Patrick Schaeffer,patrick_schaeffer,2020-01-13,2024-01-08,reelected,reelected,2019,2020-04-06,2022-01-10,"election:2019 (District 1 winner, def. Samuel J Higginson 50.84%); minutes:2020-01-13 (first 2020 meeting; present as a 2019-cycle member); votes:2019-09-09..2022-01-10 (cities.db, Council/D1 — named-roll era)",high,Re-elected D1 2019 (seated at the first documented 2020 meeting).
kearns,Council,D1,District 1,Patrick Schaeffer,patrick_schaeffer,2024-01-08,,reelected,serving,2023,,,"election:2023 (District 1 winner, def. Jesse Valdez 50.36%); minutes:2024-01-08 (oath administered to Bush, Schaeffer, Butterfield as Metro Township Council members); minutes:2026-01-12 (present as CITY District 1 councilmember — carried over, NOT re-sworn); votes:through 2026 (cities.db, Council/D1)",high,"Re-elected township D1 2023 (term to Jan 2028); CONTINUES across the 2026 city seam as city District 1 — same seat_id, one continuous tenure (the seam redraws boundaries, it does not reseat him). Serving."
kearns,Council,D2,District 2,Alan Peterson,alan_peterson,2017-01-01,2018-01-01,elected,reelected,2016,,,"election:2016 (Metro Township Council Seat 2 winner, unopposed 100%); minutes:2018-07-09 (earliest recovered — present)",medium,"FOUNDING metro-township term (Cohort B, SHORT 1-yr initial term Jan-2017..Jan-2018 to set the stagger; seats 2 & 4 were re-elected in 2017). Seating in the PMN-purge gap -> medium."
kearns,Council,D2,District 2,Alan Peterson,alan_peterson,2018-01-01,2022-01-10,reelected,reelected,2017,2019-09-09,2021-06-24,"election:2017 (Metro Township Council Seat 2 winner, unopposed 100%); minutes:2018-07-09 (present); votes:2019-09-09.. (cities.db, Council/D2 — named-roll era)",medium,Re-elected 2017 to the first full 4-yr term (Jan-2018..Jan-2022). The Jan-2018 seating is still in the 2017-01..2018-06 purge gap -> start inferred (medium); vote-documented 2019+.
kearns,Council,D2,District 2,Alan Peterson,alan_peterson,2022-01-10,2026-01-12,reelected,did-not-run,2021,2022-01-10,2023-08-14,"election:2021 (District 2 winner, def. Royce Gibson 51.85%); minutes:2022-01-10 (first 2022 meeting; present); votes:..2023-08-14 (cities.db, Council/D2)",high,"Re-elected D2 2021 (term Jan-2022..Jan-2026, running to the city seam). NOT a candidate in the 2025 city D2 race (Longtin won) -> term ended at the 2026-01-12 city seating; mechanism (retire vs decline) unstated -> did-not-run."
kearns,Council,D2,District 2,Lyndsay Longtin,lyndsay_longtin,2026-01-12,,elected,serving,2025,,,"election:2025 (CITY Council District 2 winner, def. T Jordan Hansen 58.01%); minutes:2026-01-12 (oath — 'Lyndsay Longtin - District 2 Council Member')",high,"First CITY-era District 2 councilmember (elected 2025, seated at the 2026-01-12 city oath). No named vote yet in cities.db (city-era minutes are narrative-tally) -> blank bounds (source limit, not a gap). Serving."
kearns,Council,D3,District 3,Steve Perry,steve_perry,2017-01-01,2018-07-09,elected,vacated,2016,,,"election:2016 (Metro Township Council Seat 3 winner, def. Christopher James Geertsen 73.82%)",medium,"FOUNDING metro-township term (Cohort A). VACATED mid-term at an UNDETERMINABLE date inside the 2017-01..2018-06 PMN-purge gap (his successor Ruby Brown is already seated by the earliest recovered minutes 2018-07-09). end_date here is the CHAINING ARTIFACT of Brown's first documented presence (2018-07-09), NOT Perry's true last day — the handoff is unrecoverable. Perry casts no named vote (pre-named-roll era) -> blank bounds. Not modeled as an explicit VACANT interval because the vacancy window cannot be dated (never fabricated)."
kearns,Council,D3,District 3,Ruby Brown,ruby_brown,2018-07-09,2020-01-13,appointed,lost,,2019-09-09,2019-10-14,"minutes:2018-07-09..2019-12 (present as the seated D3 member — 'RUBY BROWN' in every recovered 2018-2019 roll); votes:2019-09-09..2019-10-14 (cities.db, Council/D3, 3 named votes); election:2019 (LOST District 3 to Chrystal Butterfield, 68.25% — Brown was the runner-up)",medium,APPOINTED to fill Steve Perry's mid-term D3 vacancy. The exact appointment date is UNRECOVERABLE (it falls in the 2017-01..2018-06 purge gap); start_date is her first documented presence (2018-07-09) -> medium. LOST the 2019 D3 election to Butterfield -> term ends at Butterfield's 2020-01-13 seating.
kearns,Council,D3,District 3,Chrystal Butterfield,chrystal_butterfield,2020-01-13,2024-01-08,elected,reelected,2019,2020-04-06,2022-01-10,"election:2019 (District 3 winner, def. Ruby Brown 68.25%); minutes:2020-01-13 (first 2020 meeting; present as 'CRYSTAL BUTTERFIELD'); votes:2020-04-06..2022-01-10 (cities.db, Council/D3)",high,Elected D3 2019 (defeating the appointed incumbent Ruby Brown); seated at the first documented 2020 meeting.
kearns,Council,D3,District 3,Chrystal Butterfield,chrystal_butterfield,2024-01-08,,reelected,serving,2023,,,"election:2023 (District 3 winner, def. Christopher James Geertsen 72.22%); minutes:2024-01-08 (oath — Bush, Schaeffer, Butterfield); minutes:2026-01-12 (present as CITY District 3 councilmember — carried over, NOT re-sworn)",high,Re-elected township D3 2023 (term to Jan 2028); CONTINUES across the 2026 city seam as city District 3 — one continuous tenure. Serving.
kearns,Council,D4,District 4,Tina Snow,tina_snow,2017-01-01,2018-01-01,elected,reelected,2016,,,"election:2016 (Metro Township Council Seat 4 winner, unopposed 100%); minutes:2018-07-09 (earliest recovered — present)",medium,"FOUNDING metro-township term (Cohort B, SHORT 1-yr initial term Jan-2017..Jan-2018). Seating in the PMN-purge gap -> medium."
kearns,Council,D4,District 4,Tina Snow,tina_snow,2018-01-01,2022-01-10,reelected,reelected,2017,2019-09-09,2021-06-24,"election:2017 (Metro Township Council Seat 4 winner, plurality over write-ins 25.86%); minutes:2018-07-09 (present); votes:2019-09-09.. (cities.db, Council/D4)",medium,Re-elected 2017 to the first full 4-yr term (Jan-2018..Jan-2022). Jan-2018 seating still in the purge gap -> start inferred (medium); vote-documented 2019+.
kearns,Council,D4,District 4,Tina Snow,tina_snow,2022-01-10,2026-01-12,reelected,did-not-run,2021,2022-01-10,2022-01-10,"election:2021 (District 4 winner, unopposed 100%); minutes:2022-01-10 (present); votes:..2022-01-10 (cities.db, Council/D4, named-roll era)",high,"Re-elected D4 2021 (term Jan-2022..Jan-2026, running to the city seam). Did NOT run for city D4 in 2025 — she ran for the new CITY MAYOR office instead and LOST to Valdez (runner-up, 57.64% Valdez); her D4 term ended at the 2026-01-12 city seating. Recorded as did-not-run (for the D4 seat)."
kearns,Council,D4,District 4,Lorrin Colby Jr.,lorrin_colby,2026-01-12,,elected,serving,2025,2026-05-11,2026-05-11,"election:2025 (CITY Council District 4 winner, def. Roger C Snow 57.78%); minutes:2026-01-12 (oath — 'Lorrin Colby, Jr. - District 4 Council Member'); votes:2026-05-11 (cities.db, Council/D4, 1 named vote)",high,"First CITY-era District 4 councilmember (elected 2025, seated at the 2026-01-12 city oath). Serving."
