date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-07,2020,City Council Meeting,Council,1,"accept the appointment of Kent Heap, Cory E. Thomson, and alternate Ann Peterson to the Plannin",Appointment,Pass (unanimous),Skip Worwood,Larry Ostler,,,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md
2020-01-07,2020,City Council Meeting,Council,2,"approve the consent agenda which included the approval of the minutes of the regular council meeting held on 12-17-19, work session minutes 12-17-19, a list of claims on the warrant register dated 1-7-20, and the sale of two burial rights to Roger and Patricia Rasmussen and four burial rights Brad and Bett",Procedural/Administrative,Pass (unanimous),Nathan Memmott,Larry Ostler,,,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md
2020-01-07,2020,City Council Meeting,Council,3,approve the business license for Mt. Nebo Consulting,Procedural/Administrative,Pass (unanimous),Kent Jones,Larry Ostler,,,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md
2020-01-07,2020,City Council Meeting,Council,4,approve the final plat for CR Circle Subdivision. It was noted that the Clint Robertson the developer had given the city a guaranteed improvement bond for the improvements that still need to b,Land-Use/Zoning,Pass,Kent Jones,Nathan Memmott,,,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md
2020-01-21,2020,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes of the regular council meeting held on 1-7-20, work session minutes 1-7-20, work session minutes 1-14- 20, a list of claims on the warrant register dated 1-21-20",Procedural/Administrative,Pass (unanimous),Larry Ostler,Skip Worwood,,,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
2020-01-21,2020,City Council Meeting,Council,2,adopt Ordinance 1-21-2020,Ordinance,Pass (unanimous),Nathan Memmott,Justin D. Seely,,,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
2020-01-21,2020,City Council Meeting,Council,3,authorize the Mayor to sign the agreement with some detail additions to Exhibit A and Exhibi,Contract/Purchase,Pass (unanimous),Justin D. Seely,Skip Worwood,,,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
2020-01-21,2020,City Council Meeting,Council,4,authorize the mayor to sign an agreement with Banjo Company. Banjo company pairs publicly available information with advanced artificial intelligence technology to assist law enforcement with solving crimes. The state of Utah has an agreement to use the technology available through Banjo and cities can partner with the state free of charge for thre,Contract/Purchase,Pass (unanimous),Kent Jones,Larry Ostler,,,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes of the regular council meeting held on 1-21-20, work session minutes 1-21-20, work session minutes 1-28- 20, a list of claims on the warrant register dated 2-4-20, and the sale of burial rights to Elton Castleman, Lori Jackson, Steven and Patrici",Procedural/Administrative,Pass,Kent Jones,Larry Ostler,,,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,2,approve the business licenses for Horsepower Fleet Leasing LLC and Horsepower Fleet Management,Procedural/Administrative,Pass,Kent Jones,Nathan Memmott,,,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,3,adopt Ordinance 2-4-2020 a revised Nephi City Zon,Ordinance,4-1 Pass,Nathan Memmott,Justin D. Seely,Nathan Memmott,Aye,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,3,adopt Ordinance 2-4-2020 a revised Nephi City Zon,Ordinance,4-1 Pass,Nathan Memmott,Justin D. Seely,Larry Ostler,Aye,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,3,adopt Ordinance 2-4-2020 a revised Nephi City Zon,Ordinance,4-1 Pass,Nathan Memmott,Justin D. Seely,Skip Worwood,Aye,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,3,adopt Ordinance 2-4-2020 a revised Nephi City Zon,Ordinance,4-1 Pass,Nathan Memmott,Justin D. Seely,Justin D. Seely,Aye,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-04,2020,City Council Meeting,Council,3,adopt Ordinance 2-4-2020 a revised Nephi City Zon,Ordinance,4-1 Pass,Nathan Memmott,Justin D. Seely,Kent Jones,Nay,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md
2020-02-11,2020,Work Session Agenda,Council,1,adjourn and to convene into executive session to discuss personne,Procedural/Administrative,Pass,Skip Worwood,Larry Ostler,,,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-meeting.md
2020-02-18,2020,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes of the regular council meeting held on 2-4-20, work session minutes 2-4-20, work session minutes 2-11-20, a list of claims on the warrant register dated 2-18-20, and the sale of burial rights to Tom Goble and Walt Howard. City Attorney noted he was not present at the work session on 2-11-20 and requested that correction to the work session minute",Procedural/Administrative,Pass (unanimous),Larry Ostler,Skip Worwood,,,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
2020-02-18,2020,City Council Meeting,Council,2,adopt Ordinance 02-18- 2020,Ordinance,Pass (unanimous),Skip Worwood,Larry Ostler,,,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
2020-02-18,2020,City Council Meeting,Council,3,adopt Ordinance 02-18-2020-A with a few minor changes by City Attorney Kase,Ordinance,Pass (unanimous),Kent Jones,Nathan Memmott,,,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
2020-02-18,2020,City Council Meeting,Council,4,approve the out-of-state trave,Other,Pass (unanimous),Larry Ostler,Justin D. Seely,,,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
2020-02-18,2020,City Council Meeting,Council,5,approve the abandonment of easements for Chapel View and CR Circl,Contract/Purchase,Pass (unanimous),Kent Jones,Skip Worwood,,,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md
2020-03-03,2020,City Council Meeting,Council,1,approve the consen,Other,Pass (unanimous),Nathan Memmott,Larry Ostler,,,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
2020-03-03,2020,City Council Meeting,Council,2,"approve the business licenses for Canyon Pizza Co, WaspFit, and Quantitiv",Procedural/Administrative,Pass,Kent Jones,Justin D. Seely,,,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
2020-03-03,2020,City Council Meeting,Council,3,approve the business license for Mountain West Logistics LLC. Councilor Memmott abstained from voting explaining that his brother-in-law was the owner of th,Procedural/Administrative,Pass,Kent Jones,Larry Ostler,,,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
2020-03-03,2020,City Council Meeting,Council,4,authorize the mayor to sign th,Contract/Purchase,Pass (unanimous),Skip Worwood,Justin D. Seely,,,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
2020-03-03,2020,City Council Meeting,Council,5,adopt Ordinance 03-03-2020: AN ORDINANCE AMENDING TITLE 10 CHAPTER 15 OF THE NEPHI CIT,Ordinance,2-3 Fail,Skip Worwood,Kent Jones,Skip Worwood,Aye,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md
