date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,1,"Council Member McGuire motioned to approve the January 21, 2025 City Council Study Meeting as amended, January 21, 2025 City Council Meeting, January 29, 2025 City Council Budget Meeting, February 4, 2025 City Council Study Meeting and February 4, 2025 City Council Meeting minutes as published",Procedural/Administrative,5-0 Pass,Jason McGuire,Patrick Harris,,,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Study Meeting Minutes - FINAL,Council,1,"Council Member Zander motioned to recess the City Council Study Meeting agenda to move to Executive Closed Session to discuss the character, professional competence, or physical or mental health of an individual",Procedural/Administrative,5-0 Pass,Tamara Zander,Kathie Johnson,,,minutes/2025/2025-02-17/2025-02-18_city-council-study-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,2,Council Member Harris motioned to amend the agenda to move Item E. Mayor and Council Reports before Item I. Staff Reports and Calendaring Items on the agenda,Procedural/Administrative,5-0 Pass,Patrick Harris,Jason McGuire,,,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Study Meeting Minutes - FINAL,Council,2,Council Member Johnson motioned to adjourn the Executive Closed Session and move back to the City Council Study Meeting,Procedural/Administrative,5-0 Pass,Kathie Johnson,Jason McGuire,,,minutes/2025/2025-02-17/2025-02-18_city-council-study-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Study Meeting Minutes - FINAL,Council,3,"Council Member McGuire motioned to adjourn the February 18, 2025 City Council Study Meeting",Procedural/Administrative,5-0 Pass,Jason McGuire,Don Shelton,,,minutes/2025/2025-02-17/2025-02-18_city-council-study-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,3,"Council Member Shelton motioned to approve Resolution R2025-06, Appointing Lori Harding to the South Jordan Planning Commission",Appointment,5-0 Pass,Don Shelton,Kathie Johnson,Don Shelton,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,3,"Council Member Shelton motioned to approve Resolution R2025-06, Appointing Lori Harding to the South Jordan Planning Commission",Appointment,5-0 Pass,Don Shelton,Kathie Johnson,Jason McGuire,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,3,"Council Member Shelton motioned to approve Resolution R2025-06, Appointing Lori Harding to the South Jordan Planning Commission",Appointment,5-0 Pass,Don Shelton,Kathie Johnson,Kathie Johnson,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,3,"Council Member Shelton motioned to approve Resolution R2025-06, Appointing Lori Harding to the South Jordan Planning Commission",Appointment,5-0 Pass,Don Shelton,Kathie Johnson,Patrick Harris,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,3,"Council Member Shelton motioned to approve Resolution R2025-06, Appointing Lori Harding to the South Jordan Planning Commission",Appointment,5-0 Pass,Don Shelton,Kathie Johnson,Tamara Zander,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,4,"Council Member Harris motioned to approve Resolution R2025-07, Approving the agreement for installation of sewer improvements along 1055 West with Jordan Basin Improvement District",Resolution,5-0 Pass,Patrick Harris,Tamara Zander,Don Shelton,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,4,"Council Member Harris motioned to approve Resolution R2025-07, Approving the agreement for installation of sewer improvements along 1055 West with Jordan Basin Improvement District",Resolution,5-0 Pass,Patrick Harris,Tamara Zander,Jason McGuire,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
2025-02-18,2025,02-18-2025 South Jordan City Council Meeting Minutes - FINAL,Council,4,"Council Member Harris motioned to approve Resolution R2025-07, Approving the agreement for installation of sewer improvements along 1055 West with Jordan Basin Improvement District",Resolution,5-0 Pass,Patrick Harris,Tamara Zander,Kathie Johnson,Aye,minutes/2025/2025-02-17/2025-02-18_city-council-regular-meeting.md,minutes
