vote_id,motion_id,person_id,vote_value
1,1,3,Aye
2,1,12,Aye
3,1,14,Aye
4,1,20,Aye
5,1,45,Aye
6,1,50,Aye
7,1,53,Aye
8,2,3,Aye
9,2,12,Aye
10,2,14,Aye
11,2,20,Aye
12,2,45,Aye
13,2,50,Nay
14,2,53,Aye
15,3,3,Aye
16,3,12,Aye
17,3,14,Aye
18,3,20,Aye
19,3,45,Aye
20,3,50,Aye
21,3,53,Aye
22,4,3,Aye
23,4,12,Aye
24,4,14,Aye
25,4,20,Aye
26,4,45,Aye
27,4,50,Aye
28,4,53,Aye
29,5,3,Aye
30,5,12,Aye
31,5,14,Aye
32,5,20,Aye
33,5,45,Aye
34,5,50,Nay
35,5,53,Aye
36,6,3,Aye
37,6,12,Aye
38,6,14,Aye
39,6,20,Aye
40,6,45,Aye
41,6,50,Nay
42,6,53,Aye
43,7,3,Aye
44,7,12,Aye
45,7,14,Aye
46,7,20,Aye
47,7,45,Aye
48,7,50,Aye
49,7,53,Aye
50,8,3,Aye
51,8,14,Aye
52,8,20,Aye
53,8,45,Aye
54,8,50,Aye
55,8,53,Aye
56,9,3,Aye
57,9,14,Aye
58,9,20,Aye
59,9,45,Aye
60,9,50,Aye
61,9,53,Aye
62,10,3,Aye
63,10,14,Aye
64,10,20,Aye
65,10,45,Aye
66,10,50,Aye
67,10,53,Aye
68,11,3,Aye
69,11,14,Aye
70,11,20,Aye
71,11,45,Aye
72,11,50,Aye
73,11,53,Aye
74,12,3,Aye
75,12,14,Aye
76,12,20,Aye
77,12,45,Aye
78,12,50,Aye
79,12,53,Aye
80,13,3,Aye
81,13,14,Aye
82,13,20,Aye
83,13,45,Aye
84,13,50,Aye
85,13,53,Aye
86,14,3,Aye
87,14,14,Aye
88,14,20,Aye
89,14,45,Aye
90,14,50,Aye
91,14,53,Aye
92,15,3,Aye
93,15,14,Aye
94,15,20,Aye
95,15,45,Aye
96,15,50,Aye
97,15,53,Aye
98,16,3,Aye
99,16,14,Aye
100,16,20,Aye
101,16,45,Aye
102,16,50,Aye
103,16,53,Aye
104,17,3,Aye
105,17,12,Aye
106,17,14,Aye
107,17,20,Aye
108,17,45,Aye
109,17,50,Aye
110,17,53,Aye
111,18,3,Aye
112,18,12,Aye
113,18,14,Aye
114,18,20,Aye
115,18,45,Aye
116,18,50,Aye
117,18,53,Aye
118,19,3,Aye
119,19,12,Aye
120,19,14,Aye
121,19,20,Aye
122,19,45,Aye
123,19,50,Aye
124,19,53,Aye
125,20,3,Aye
126,20,12,Aye
127,20,14,Aye
128,20,20,Aye
129,20,45,Aye
130,20,50,Aye
131,20,53,Aye
132,21,3,Aye
133,21,12,Aye
134,21,14,Aye
135,21,20,Aye
136,21,45,Aye
137,21,53,Aye
138,22,3,Aye
139,22,12,Aye
140,22,14,Aye
141,22,20,Aye
142,22,45,Aye
143,22,53,Aye
144,23,3,Aye
145,23,12,Aye
146,23,14,Aye
147,23,20,Aye
148,23,45,Aye
149,23,53,Aye
150,24,3,Aye
151,24,12,Aye
