meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-14,City Council Meeting,meeting_minutes/minutes/2020/2020-01-13/2020-01-14_city-council.md
2,1,2020-01-28,City Council Meeting,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council.md
3,1,2020-02-11,City Council Meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council.md
4,1,2020-02-25,City Council Meeting,meeting_minutes/minutes/2020/2020-02-24/2020-02-25_city-council.md
5,1,2020-03-31,City Council Meeting,meeting_minutes/minutes/2020/2020-03-30/2020-03-31_city-council.md
6,1,2020-04-14,City Council Meeting,meeting_minutes/minutes/2020/2020-04-13/2020-04-14_city-council.md
7,1,2020-05-12,City Council Meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council.md
8,4,2020-05-12,Orem Redevelopment Agency,pmn_backfill/text/rda_2020-05-12_611843.txt
9,1,2020-05-26,City Council Meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-26_city-council.md
10,1,2020-06-16,City Council Meeting,meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council.md
11,1,2020-07-07,City Council Meeting,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council.md
12,1,2020-07-14,City Council Meeting,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council.md
13,1,2020-08-11,City Council Meeting,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council.md
14,1,2020-09-01,City Council Meeting,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_city-council.md
15,1,2020-09-08,City Council Meeting,meeting_minutes/minutes/2020/2020-09-07/2020-09-08_city-council.md
16,1,2020-10-13,City Council Meeting,meeting_minutes/minutes/2020/2020-10-12/2020-10-13_city-council.md
17,1,2020-10-27,City Council Meeting,meeting_minutes/minutes/2020/2020-10-26/2020-10-27_city-council.md
18,1,2020-11-10,City Council Meeting,meeting_minutes/minutes/2020/2020-11-09/2020-11-10_city-council.md
19,1,2020-11-13,City Council Meeting,meeting_minutes/minutes/2020/2020-11-09/2020-11-13_city-council.md
20,1,2020-12-08,City Council Meeting,meeting_minutes/minutes/2020/2020-12-07/2020-12-08_city-council.md
21,4,2020-12-08,Orem Redevelopment Agency,pmn_backfill/text/rda_2020-12-08_701015.txt
22,1,2021-01-26,City Council Meeting,meeting_minutes/minutes/2021/2021-01-25/2021-01-26_city-council.md
23,1,2021-02-09,City Council Meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-09_city-council.md
24,1,2021-02-23,City Council Meeting,meeting_minutes/minutes/2021/2021-02-22/2021-02-23_city-council.md
25,1,2021-03-09,City Council Meeting,meeting_minutes/minutes/2021/2021-03-08/2021-03-09_city-council.md
