date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-10-05,2021,City Council Meeting,Council,1,Councilmember Vawdrey moved to approve the Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember Roberts,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,1,Councilmember Vawdrey moved to approve the Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember Roberts,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,1,Councilmember Vawdrey moved to approve the Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember Roberts,Councilmember F. Lowry,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,1,Councilmember Vawdrey moved to approve the Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember Roberts,Councilmember Roberts,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,1,Councilmember Vawdrey moved to approve the Consent Items,Procedural/Administrative,5-0 Pass,Councilmember Vawdrey,Councilmember Roberts,Councilmember Vawdrey,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,2,"Councilmember Green moved to approve Ordinance #1502. Councilmember F. Lowry seconded the motion. 6.8 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 7.0 Action Item: Resolution #21-53, approving an agreement to provide Draper Irrigation Company/Water Pro with its reuse water to use for secondary water purposes. 7.1 Mr. Cooley stated that this item was previously presented to the Council for its consideration. Since that time, the City’s attorneys had been working with",Ordinance,5-0 Pass,Councilmember Green,,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,2,"Councilmember Green moved to approve Ordinance #1502. Councilmember F. Lowry seconded the motion. 6.8 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 7.0 Action Item: Resolution #21-53, approving an agreement to provide Draper Irrigation Company/Water Pro with its reuse water to use for secondary water purposes. 7.1 Mr. Cooley stated that this item was previously presented to the Council for its consideration. Since that time, the City’s attorneys had been working with",Ordinance,5-0 Pass,Councilmember Green,,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,2,"Councilmember Green moved to approve Ordinance #1502. Councilmember F. Lowry seconded the motion. 6.8 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 7.0 Action Item: Resolution #21-53, approving an agreement to provide Draper Irrigation Company/Water Pro with its reuse water to use for secondary water purposes. 7.1 Mr. Cooley stated that this item was previously presented to the Council for its consideration. Since that time, the City’s attorneys had been working with",Ordinance,5-0 Pass,Councilmember Green,,Councilmember F. Lowry,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,2,"Councilmember Green moved to approve Ordinance #1502. Councilmember F. Lowry seconded the motion. 6.8 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 7.0 Action Item: Resolution #21-53, approving an agreement to provide Draper Irrigation Company/Water Pro with its reuse water to use for secondary water purposes. 7.1 Mr. Cooley stated that this item was previously presented to the Council for its consideration. Since that time, the City’s attorneys had been working with",Ordinance,5-0 Pass,Councilmember Green,,Councilmember Roberts,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,2,"Councilmember Green moved to approve Ordinance #1502. Councilmember F. Lowry seconded the motion. 6.8 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 7.0 Action Item: Resolution #21-53, approving an agreement to provide Draper Irrigation Company/Water Pro with its reuse water to use for secondary water purposes. 7.1 Mr. Cooley stated that this item was previously presented to the Council for its consideration. Since that time, the City’s attorneys had been working with",Ordinance,5-0 Pass,Councilmember Green,,Councilmember Vawdrey,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,3,Councilmember F. Lowry moved to approve Resolution #21-53,Resolution,5-0 Pass,Councilmember F. Lowry,Councilmember T. Lowery,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,3,Councilmember F. Lowry moved to approve Resolution #21-53,Resolution,5-0 Pass,Councilmember F. Lowry,Councilmember T. Lowery,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,3,Councilmember F. Lowry moved to approve Resolution #21-53,Resolution,5-0 Pass,Councilmember F. Lowry,Councilmember T. Lowery,Councilmember F. Lowry,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,3,Councilmember F. Lowry moved to approve Resolution #21-53,Resolution,5-0 Pass,Councilmember F. Lowry,Councilmember T. Lowery,Councilmember Roberts,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,3,Councilmember F. Lowry moved to approve Resolution #21-53,Resolution,5-0 Pass,Councilmember F. Lowry,Councilmember T. Lowery,Councilmember Vawdrey,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,4,Councilmember Vawdrey moved to approve Ordinance #1501,Ordinance,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,4,Councilmember Vawdrey moved to approve Ordinance #1501,Ordinance,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,4,Councilmember Vawdrey moved to approve Ordinance #1501,Ordinance,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember F. Lowry,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,4,Councilmember Vawdrey moved to approve Ordinance #1501,Ordinance,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Roberts,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,4,Councilmember Vawdrey moved to approve Ordinance #1501,Ordinance,5-0 Pass,Councilmember Vawdrey,Councilmember T. Lowery,Councilmember Vawdrey,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,5,Councilmember T. Lowery moved to approve Ordinance #1500,Ordinance,5-0 Pass,Councilmember T. Lowery,Councilmember Roberts,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,5,Councilmember T. Lowery moved to approve Ordinance #1500,Ordinance,5-0 Pass,Councilmember T. Lowery,Councilmember Roberts,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,5,Councilmember T. Lowery moved to approve Ordinance #1500,Ordinance,5-0 Pass,Councilmember T. Lowery,Councilmember Roberts,Councilmember F. Lowry,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,5,Councilmember T. Lowery moved to approve Ordinance #1500,Ordinance,5-0 Pass,Councilmember T. Lowery,Councilmember Roberts,Councilmember Roberts,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,5,Councilmember T. Lowery moved to approve Ordinance #1500,Ordinance,5-0 Pass,Councilmember T. Lowery,Councilmember Roberts,Councilmember Vawdrey,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,6,"Councilmember Green moved to adjourn the meeting. 10.2 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 10.3 The meeting adjourned at 8:03 p.m",Procedural/Administrative,5-0 Pass,Councilmember Green,,Councilmember Green,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
2021-10-05,2021,City Council Meeting,Council,6,"Councilmember Green moved to adjourn the meeting. 10.2 A roll call vote was taken with Councilmembers Green, Lowery, Lowry, Roberts, and Vawdrey, voting in favor. The motion passed unanimously. 10.3 The meeting adjourned at 8:03 p.m",Procedural/Administrative,5-0 Pass,Councilmember Green,,Councilmember T. Lowery,Aye,minutes/2021/2021-10-04/2021-10-05_city-council.md,minutes
