meeting_id,body_id,meeting_date,title,source_file
1,1,2020-01-15,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",minutes/2020/2020-01-13/council_2020-01-15_706.md
2,1,2020-01-29,"2020, City Council and Planning Commission Special Joint Meeting Agenda (PDF)",minutes/2020/2020-01-27/council_2020-01-29_709.md
3,1,2020-01-29,"2020, City Council Regular Meeting Agenda and Packet PDF",minutes/2020/2020-01-27/council_2020-01-29_710.md
4,1,2020-02-12,"2020, ***AMENDED City Council Regular Meeting Agenda and Packet PDF",minutes/2020/2020-02-10/council_2020-02-12_714.md
5,1,2020-02-26,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",minutes/2020/2020-02-24/council_2020-02-26_725.md
6,2,2020-02-26,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",minutes/2020/2020-02-24/council_2020-02-26_725.md
7,4,2020-02-26,"2020, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",minutes/2020/2020-02-24/council_2020-02-26_725.md
8,1,2020-03-11,"2020, City Council Regular Meeting Agenda and Packet PDF",minutes/2020/2020-03-09/council_2020-03-11_731.md
9,1,2020-04-01,"2020, City Council Electronic Meeting Agenda and Packet",minutes/2020/2020-03-30/council_2020-04-01_737.md
10,1,2020-04-08,"2020, City Council, LBA & RDA Combined Electronic Meeting Agenda and Packet",minutes/2020/2020-04-06/council_2020-04-08_739.md
11,4,2020-04-08,"2020, City Council, LBA & RDA Combined Electronic Meeting Agenda and Packet",minutes/2020/2020-04-06/council_2020-04-08_739.md
12,1,2020-04-22,"2020, City Council Electronic Meeting Agenda PDF",minutes/2020/2020-04-20/council_2020-04-22_748.md
13,1,2020-05-13,"2020, City Council Electronic Meeting Agenda PDF",minutes/2020/2020-05-11/council_2020-05-13_755.md
14,1,2020-05-19,"2020, City Council Special Electronic Meeting Agenda PDF",minutes/2020/2020-05-18/council_2020-05-19_763.md
15,1,2020-05-27,"2020, City Council Regular Meeting Agenda PDF",minutes/2020/2020-05-25/council_2020-05-27_765.md
16,1,2020-05-29,"2020, City Council Special Meeting Agenda PDF",minutes/2020/2020-05-25/council_2020-05-29_767.md
17,1,2020-06-10,"2020, AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2020/2020-06-08/council_2020-06-10_776.md
18,4,2020-06-10,"2020, AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2020/2020-06-08/council_2020-06-10_776.md
19,1,2020-06-24,"2020, ***AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2020/2020-06-22/council_2020-06-24_781.md
20,4,2020-06-24,"2020, ***AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2020/2020-06-22/council_2020-06-24_781.md
21,1,2020-07-13,"2020, City Council Special Electronic Meeting Agenda PDF",minutes/2020/2020-07-13/council_2020-07-13_785.md
22,1,2020-07-22,"2020, ***AMENDED City Council Regular Meeting Agenda PDF",minutes/2020/2020-07-20/council_2020-07-22_789.md
23,1,2020-08-26,"2020, AMENDED City Council Regular Meeting Agenda PDF",minutes/2020/2020-08-24/council_2020-08-26_801.md
24,1,2020-09-09,"2020, City Council Regular Meeting Agenda PDF",minutes/2020/2020-09-07/council_2020-09-09_808.md
25,1,2020-09-23,"2020, City Council Regular Meeting Agenda PDF",minutes/2020/2020-09-21/council_2020-09-23_811.md
26,1,2020-10-28,"2020, AMENDED City Council Regular Meeting Agenda PDF",minutes/2020/2020-10-26/council_2020-10-28_824.md
27,1,2020-11-18,"2020, AMENDED City Council Regular Meeting Agenda PDF",minutes/2020/2020-11-16/council_2020-11-18_831.md
28,1,2020-12-09,"2020, AMENDED City Council, LBA & RDA Combined Electronic Meeting Agenda PDF",minutes/2020/2020-12-07/council_2020-12-09_841.md
29,4,2020-12-09,"2020, AMENDED City Council, LBA & RDA Combined Electronic Meeting Agenda PDF",minutes/2020/2020-12-07/council_2020-12-09_841.md
30,1,2021-01-13,"2021, AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2021/2021-01-11/council_2021-01-13_849.md
31,1,2021-01-27,"2021, AMENDED City Council Regular Meeting Agenda PDF",minutes/2021/2021-01-25/council_2021-01-27_857.md
32,1,2021-02-10,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-02-08/council_2021-02-10_866.md
33,1,2021-02-24,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-02-22/council_2021-02-24_872.md
34,1,2021-03-10,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-03-08/council_2021-03-10_877.md
35,1,2021-03-24,"2021, AMENDED City Council Regular Meeting Agenda PDF",minutes/2021/2021-03-22/council_2021-03-24_883.md
36,1,2021-04-14,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-04-12/council_2021-04-14_893.md
37,1,2021-04-28,"2021, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2021/2021-04-26/council_2021-04-28_899.md
38,1,2021-05-12,"2021, City Council & Local Building Authority Combined Meeting Agenda PDF",minutes/2021/2021-05-10/council_2021-05-12_908.md
39,1,2021-05-26,"2021, AMENDED City Council Regular Meeting Agenda PDF",minutes/2021/2021-05-24/council_2021-05-26_915.md
40,1,2021-06-09,"2021, City Council, LBA & RDA Combined Meeting Agenda and Packet PDF",minutes/2021/2021-06-07/council_2021-06-09_921.md
41,1,2021-06-22,"2021, City Council Special Electronic Meeting Agenda PDF",minutes/2021/2021-06-21/council_2021-06-22_925.md
42,1,2021-06-23,"2021, AMENDED City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2021/2021-06-21/council_2021-06-23_927.md
43,1,2021-07-08,"2021, City Council Special Electronic Meeting Agenda PDF",minutes/2021/2021-07-05/council_2021-07-08_937.md
44,1,2021-07-14,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-07-12/council_2021-07-14_942.md
45,1,2021-07-28,"2021, AMENDED City Council Regular Meeting Agenda PDF",minutes/2021/2021-07-26/council_2021-07-28_946.md
46,1,2021-08-25,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-08-23/council_2021-08-25_952.md
47,1,2021-08-28,"2021, City Council Special Meeting Agenda PDF",minutes/2021/2021-08-23/council_2021-08-28_956.md
48,1,2021-09-22,"2021, City Council, Planning Commission & RDA Combined Meeting Agenda (PDF)",minutes/2021/2021-09-20/council_2021-09-22_968.md
49,4,2021-09-22,"2021, City Council, Planning Commission & RDA Combined Meeting Agenda (PDF)",minutes/2021/2021-09-20/council_2021-09-22_968.md
50,1,2021-10-06,"2021, AMENDED City Council Regular Meeting Agenda PDF",minutes/2021/2021-10-04/council_2021-10-06_973.md
51,1,2021-10-14,"2021, City Council Special Meeting Agenda PDF",minutes/2021/2021-10-11/council_2021-10-14_978.md
52,1,2021-11-16,"2021, City Council Board of Canvassers Meeting Agenda PDF",minutes/2021/2021-11-15/council_2021-11-16_996.md
53,1,2021-11-17,"2021, City Council Regular Meeting Agenda PDF",minutes/2021/2021-11-15/council_2021-11-17_997.md
54,1,2021-12-08,"2021, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2021/2021-12-06/council_2021-12-08_1006.md
55,4,2021-12-08,"2021, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2021/2021-12-06/council_2021-12-08_1006.md
56,1,2022-01-04,"2022, City Council Special Meeting Agenda",minutes/2022/2022-01-03/council_2022-01-04_1012.md
57,1,2022-01-12,"2022, City Council, Planning Commission & RDA Combined Meeting Agenda PDF",minutes/2022/2022-01-10/council_2022-01-12_1015.md
58,4,2022-01-12,"2022, City Council, Planning Commission & RDA Combined Meeting Agenda PDF",minutes/2022/2022-01-10/council_2022-01-12_1015.md
59,1,2022-01-26,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-01-24/council_2022-01-26_1018.md
60,1,2022-02-09,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-02-07/council_2022-02-09_1022.md
61,1,2022-02-23,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-02-21/council_2022-02-23_1026.md
62,4,2022-02-23,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-02-21/council_2022-02-23_1026.md
63,1,2022-03-09,"2022, City Council & RDA Combined Meeting Agenda PDF",minutes/2022/2022-03-07/council_2022-03-09_1031.md
64,4,2022-03-09,"2022, City Council & RDA Combined Meeting Agenda PDF",minutes/2022/2022-03-07/council_2022-03-09_1031.md
65,1,2022-03-23,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-03-21/council_2022-03-23_1039.md
66,1,2022-04-13,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-04-11/council_2022-04-13_1051.md
67,1,2022-04-27,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-04-25/council_2022-04-27_1057.md
68,1,2022-05-11,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-05-09/council_2022-05-11_1065.md
69,4,2022-05-11,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-05-09/council_2022-05-11_1065.md
70,1,2022-05-25,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-05-23/council_2022-05-25_1072.md
71,1,2022-06-08,"2022, City Council and Planning Commission Combined Meeting Agenda PDF",minutes/2022/2022-06-06/council_2022-06-08_1075.md
72,1,2022-06-22,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-06-20/council_2022-06-22_1079.md
73,4,2022-06-22,"2022, City Council, LBA & RDA Combined Meeting Agenda PDF",minutes/2022/2022-06-20/council_2022-06-22_1079.md
74,1,2022-07-27,"2022, AMENDED City Council & RDA Combined Meeting Agenda PDF",minutes/2022/2022-07-25/council_2022-07-27_1093.md
75,1,2022-08-24,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-08-22/council_2022-08-24_1104.md
76,1,2022-09-14,"2022, City Council Regular Meeting Agenda PDF",minutes/2022/2022-09-12/council_2022-09-14_1113.md
77,1,2022-09-28,"2022, City Council and RDA Combined Meeting Agenda PDF",minutes/2022/2022-09-26/council_2022-09-28_1121.md
