vote_id,motion_id,person_id,vote_value
1,21,26,Aye
2,21,13,Aye
3,21,5,Aye
4,21,19,Nay
5,46,13,Aye
6,46,19,Aye
7,46,29,Aye
8,46,5,Aye
9,46,26,Aye
10,47,19,Aye
11,47,29,Aye
12,47,26,Aye
13,47,5,Aye
14,47,13,Aye
15,48,29,Aye
16,48,26,Aye
17,48,5,Aye
18,48,13,Aye
19,48,19,Aye
20,49,5,Aye
21,49,13,Aye
22,49,19,Aye
23,49,29,Aye
24,49,26,Aye
25,50,19,Aye
26,50,26,Aye
27,50,29,Aye
28,50,13,Aye
29,50,5,Aye
30,51,13,Aye
31,51,19,Aye
32,51,29,Aye
33,51,26,Aye
34,51,5,Aye
35,52,13,Aye
36,52,19,Aye
37,52,29,Aye
38,52,26,Aye
39,52,5,Aye
40,53,29,Aye
41,53,5,Aye
42,53,13,Aye
43,53,19,Aye
44,53,26,Aye
45,54,19,Aye
46,54,26,Nay
47,54,29,Nay
48,54,5,Nay
49,54,13,Nay
50,55,26,Aye
51,55,29,Aye
52,55,5,Aye
53,55,13,Aye
54,55,19,Nay
55,56,19,Aye
56,56,26,Aye
57,56,29,Aye
58,56,5,Aye
59,56,13,Nay
60,57,5,Aye
61,57,13,Aye
62,57,19,Nay
63,57,26,Nay
64,57,29,Nay
65,58,29,Aye
66,58,5,Aye
67,58,13,Aye
68,58,19,Aye
69,58,26,Aye
70,59,26,Aye
71,59,29,Aye
72,59,5,Aye
73,59,13,Aye
74,59,19,Aye
75,61,26,Aye
76,61,19,Aye
77,61,5,Aye
78,61,29,Aye
79,61,13,Aye
80,62,19,Aye
81,62,5,Aye
82,62,29,Aye
83,62,13,Aye
84,62,26,Aye
85,63,5,Aye
86,63,29,Aye
87,63,13,Aye
88,63,26,Aye
89,63,19,Aye
90,64,29,Aye
91,64,13,Aye
92,64,26,Aye
93,64,19,Aye
94,64,5,Aye
95,65,13,Aye
96,65,26,Aye
97,65,19,Aye
98,65,5,Aye
99,65,29,Aye
100,66,26,Aye
101,66,19,Aye
102,66,5,Aye
103,66,29,Aye
104,66,13,Aye
105,67,19,Aye
106,67,5,Aye
107,67,29,Aye
108,67,13,Aye
109,67,26,Aye
110,69,5,Aye
111,69,29,Aye
112,69,13,Aye
113,69,26,Aye
114,69,19,Aye
115,70,5,Aye
116,70,29,Aye
117,70,13,Aye
118,70,26,Aye
119,70,19,Aye
120,71,5,Aye
121,71,29,Aye
122,71,13,Aye
123,71,26,Aye
124,71,19,Aye
125,72,5,Aye
126,72,29,Aye
127,72,13,Aye
128,72,26,Aye
129,72,19,Aye
130,73,29,Aye
131,73,13,Aye
132,73,26,Aye
133,73,19,Aye
134,73,5,Aye
135,74,13,Aye
136,74,26,Aye
137,74,5,Aye
138,76,19,Aye
139,76,26,Aye
140,76,5,Nay
141,76,29,Nay
142,76,13,Nay
143,77,26,Aye
144,77,19,Aye
145,77,5,Nay
146,77,13,Nay
147,77,29,Nay
148,79,26,Aye
149,79,5,Aye
150,79,29,Aye
151,79,13,Aye
152,79,19,Nay
153,80,5,Aye
154,80,29,Aye
155,80,13,Aye
156,80,19,Aye
157,80,26,Aye
158,81,5,Aye
159,81,29,Aye
160,81,13,Aye
161,81,19,Aye
162,81,26,Aye
163,82,29,Aye
164,82,13,Aye
165,82,5,Absent
166,82,19,Absent
167,82,26,Absent
168,83,26,Aye
169,83,29,Aye
170,83,5,Aye
171,83,13,Aye
172,83,19,Aye
173,84,26,Aye
174,84,29,Aye
175,84,5,Aye
176,84,13,Aye
177,84,19,Aye
178,85,26,Aye
179,85,29,Aye
180,85,5,Aye
181,85,13,Aye
182,85,19,Aye
183,86,26,Aye
184,86,29,Aye
185,86,5,Aye
186,86,13,Aye
187,86,19,Aye
188,88,29,Aye
189,88,5,Aye
190,88,13,Aye
191,88,19,Aye
192,88,26,Aye
193,89,29,Aye
194,89,5,Aye
195,89,13,Aye
196,89,19,Aye
197,89,26,Aye
198,90,29,Aye
199,90,5,Aye
200,90,13,Aye
201,90,19,Aye
202,90,26,Aye
203,90,7,Aye
204,91,5,Aye
205,91,29,Aye
206,91,13,Aye
207,91,19,Aye
208,91,26,Aye
209,92,5,Aye
210,92,29,Aye
211,92,13,Aye
212,92,19,Aye
213,92,26,Aye
214,93,5,Aye
215,93,29,Aye
216,93,13,Aye
217,93,19,Aye
218,93,26,Aye
219,94,5,Aye
220,94,29,Aye
221,94,13,Aye
222,94,19,Aye
223,94,26,Aye
224,96,13,Aye
225,96,29,Aye
226,96,26,Aye
227,96,5,Aye
