date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Jeremy Carter,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Christy Dahlberg,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Liz Gabbitas,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Stacey Holscher,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,George Pechmann,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Mary Anna Southey,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,1,"Motion to approve the agenda, as amended",Procedural/Administrative,7-0 Pass,Jeremy Carter,Stacey Holscher,Laura Vernon,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Jeremy Carter,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Christy Dahlberg,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Liz Gabbitas,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Stacey Holscher,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,George Pechmann,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Mary Anna Southey,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,2,Motion to nominate Chair Vernon to serve as Chair,Other,7-0 Pass,Christy Dahlberg,George Pechmann,Laura Vernon,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,Jeremy Carter,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,Christy Dahlberg,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,Liz Gabbitas,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,Stacey Holscher,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,George Pechmann,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
2022-01-20,2022,PlanningCommission PC Meeting 2022-01-20,PlanningCommission,3,Public Hearing – S-21-010 – Preliminary Plat Approval of a Subdivision Plat — Motion to approve the Preliminary Subdivision Plat Amendment to adjust the lot line between the two existing parcels located at 2770 South and 2778 South Blair Street with the following conditions,Land-Use/Zoning,7-0 Pass,Jeremy Carter,George Pechmann,Mary Anna Southey,Aye,minutes/2022/2022-01-17/2022-01-20_pc_PC.md,agendacenter_minutes
