date,year,title,slug,path,source,source_url,format
2020-01-08,2020,"2020, January 8, 2020 Planning Commission Meeting Agenda and Packet",pc_2020-01-08_703,minutes/2020/2020-01-06/pc_2020-01-08_703.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01082020-703,text
2020-02-05,2020,"2020, Planning Commission Regular Meeting Agenda and Packet - February 5, 2020",pc_2020-02-05_713,minutes/2020/2020-02-03/pc_2020-02-05_713.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02052020-713,text
2020-03-04,2020,"2020, Planning Commission Regular Meeting Agenda and Packet",pc_2020-03-04_728,minutes/2020/2020-03-02/pc_2020-03-04_728.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03042020-728,text
2020-04-15,2020,"2020, Planning Commission Electronic Meeting Agenda and Packet",pc_2020-04-15_747,minutes/2020/2020-04-13/pc_2020-04-15_747.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04152020-747,text
2020-05-06,2020,"2020, Planning Commission Electronic Meeting Agenda",pc_2020-05-06_751,minutes/2020/2020-05-04/pc_2020-05-06_751.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05062020-751,text
2020-05-20,2020,"2020, Planning Commission Electronic Meeting Agenda",pc_2020-05-20_761,minutes/2020/2020-05-18/pc_2020-05-20_761.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05202020-761,ocr
2020-06-17,2020,"2020, Planning Commission Meeting Agenda PDF",pc_2020-06-17_779,minutes/2020/2020-06-15/pc_2020-06-17_779.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06172020-779,text
2020-07-15,2020,"2020, Planning Commission Meeting Agenda PDF",pc_2020-07-15_786,minutes/2020/2020-07-13/pc_2020-07-15_786.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07152020-786,text
2020-08-19,2020,"2020, Planning Commission Meeting Agenda PDF",pc_2020-08-19_798,minutes/2020/2020-08-17/pc_2020-08-19_798.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08192020-798,text
2020-08-25,2020,"2020,  Planning Commission will hold an electronic public meeting on Tuesday, August 25, 2020, at 5:00 p.m.. 
1.	www.bluffdale.com to view the meeding
2.	Email your comments to: planningmeetingcomment@bluffdale.com",pc_2020-08-25_803,minutes/2020/2020-08-24/pc_2020-08-25_803.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08252020-803,text
2020-10-07,2020,"2020, Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on
Wednesday, October 7 2020, at 6:30 p.m., or as soon thereafter as possible.",pc_2020-10-07_815,minutes/2020/2020-10-05/pc_2020-10-07_815.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10072020-815,text
2020-11-04,2020,"2020, Planning Commission Meeting Agenda PDF",pc_2020-11-04_826,minutes/2020/2020-11-02/pc_2020-11-04_826.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11042020-826,text
2020-11-12,2020,"2020, Planning Commission Special Meeting Agenda PDF",pc_2020-11-12_829,minutes/2020/2020-11-09/pc_2020-11-12_829.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11122020-829,text
2020-12-02,2020,"2020, AMENDED Planning Commission Agenda 12.2.2020",pc_2020-12-02_837,minutes/2020/2020-11-30/pc_2020-12-02_837.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12022020-837,text
2021-01-06,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-01-06_845,minutes/2021/2021-01-04/pc_2021-01-06_845.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01062021-845,text
2021-01-20,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-01-20_853,minutes/2021/2021-01-18/pc_2021-01-20_853.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01202021-853,text
2021-02-03,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-02-03_860,minutes/2021/2021-02-01/pc_2021-02-03_860.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02032021-860,text
2021-02-18,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-02-18_870,minutes/2021/2021-02-15/pc_2021-02-18_870.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02182021-870,text
2021-03-17,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-03-17_880,minutes/2021/2021-03-15/pc_2021-03-17_880.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03172021-880,text
2021-04-07,2021,"2021, Planning Commission Electronic Meeting Agenda PDF",pc_2021-04-07_889,minutes/2021/2021-04-05/pc_2021-04-07_889.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04072021-889,text
2021-04-21,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-04-21_897,minutes/2021/2021-04-19/pc_2021-04-21_897.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04212021-897,text
2021-05-05,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-05-05_906,minutes/2021/2021-05-03/pc_2021-05-05_906.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05052021-906,text
2021-05-19,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-05-19_912,minutes/2021/2021-05-17/pc_2021-05-19_912.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05192021-912,text
2021-07-07,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-07-07_939,minutes/2021/2021-07-05/pc_2021-07-07_939.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07072021-939,text
2021-08-04,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-08-04_948,minutes/2021/2021-08-02/pc_2021-08-04_948.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08042021-948,text
2021-09-01,2021,"2021, Planning Commission Meeting Agenda Packet PDF",pc_2021-09-01_958,minutes/2021/2021-08-30/pc_2021-09-01_958.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09012021-958,text
2021-09-15,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-09-15_965,minutes/2021/2021-09-13/pc_2021-09-15_965.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09152021-965,text
2021-09-29,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-09-29_970,minutes/2021/2021-09-27/pc_2021-09-29_970.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09292021-970,text
2021-10-20,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-10-20_982,minutes/2021/2021-10-18/pc_2021-10-20_982.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10202021-982,text
2021-11-03,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-11-03_989,minutes/2021/2021-11-01/pc_2021-11-03_989.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11032021-989,text
2021-12-01,2021,"2021, Planning Commission Meeting Agenda PDF",pc_2021-12-01_1004,minutes/2021/2021-11-29/pc_2021-12-01_1004.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12012021-1004,text
2022-01-05,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-01-05_1013,minutes/2022/2022-01-03/pc_2022-01-05_1013.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01052022-1013,text
2022-03-16,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-03-16_1036,minutes/2022/2022-03-14/pc_2022-03-16_1036.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03162022-1036,text
2022-04-06,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-04-06_1045,minutes/2022/2022-04-04/pc_2022-04-06_1045.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04062022-1045,text
2022-04-20,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-04-20_1054,minutes/2022/2022-04-18/pc_2022-04-20_1054.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04202022-1054,text
2022-05-18,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-05-18_1067,minutes/2022/2022-05-16/pc_2022-05-18_1067.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05182022-1067,text
2022-07-06,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-07-06_1086,minutes/2022/2022-07-04/pc_2022-07-06_1086.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07062022-1086,text
2022-07-20,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-07-20_1089,minutes/2022/2022-07-18/pc_2022-07-20_1089.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07202022-1089,text
2022-08-17,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-08-17_1102,minutes/2022/2022-08-15/pc_2022-08-17_1102.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_08172022-1102,text
2022-10-05,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-10-05_1123,minutes/2022/2022-10-03/pc_2022-10-05_1123.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10052022-1123,text
2022-10-19,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-10-19_1129,minutes/2022/2022-10-17/pc_2022-10-19_1129.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10192022-1129,text
2022-11-02,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-11-02_1131,minutes/2022/2022-10-31/pc_2022-11-02_1131.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11022022-1131,text
2022-12-07,2022,"2022, Planning Commission Meeting Agenda PDF",pc_2022-12-07_1146,minutes/2022/2022-12-05/pc_2022-12-07_1146.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12072022-1146,text
2023-01-04,2023,"2023, Planning Commission Meeting Agenda PDF",pc_2023-01-04_1153,minutes/2023/2023-01-02/pc_2023-01-04_1153.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01042023-1153,text
2023-01-18,2023,"2023, Planning Commission Meeting Agenda PDF",pc_2023-01-18_1163,minutes/2023/2023-01-16/pc_2023-01-18_1163.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01182023-1163,text
2023-03-01,2023,"2023, AMENDED Planning Commission Meeting Agenda PDF",pc_2023-03-01_1180,minutes/2023/2023-02-27/pc_2023-03-01_1180.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03012023-1180,text
2023-03-15,2023,"2023, Planning Commission Meeting Agenda",pc_2023-03-15_1186,minutes/2023/2023-03-13/pc_2023-03-15_1186.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03152023-1186,text
2023-04-05,2023,"2023, Planning Commission Meeting Agenda 04.05.2023",pc_2023-04-05_1190,minutes/2023/2023-04-03/pc_2023-04-05_1190.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04052023-1190,text
2023-04-19,2023,"2023, Planning Commission Agenda 04-19-2023",pc_2023-04-19_1194,minutes/2023/2023-04-17/pc_2023-04-19_1194.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_04192023-1194,text
2023-05-03,2023,"2023, Bluffdale City Planning Commission Meeting Agenda 05-3-2023",pc_2023-05-03_1200,minutes/2023/2023-05-01/pc_2023-05-03_1200.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05032023-1200,ocr
2023-06-21,2023,"2023, Bluffdale City Planning Commission Meeting Agenda 06-21-2023 at 6:00 p.m.",pc_2023-06-21_1225,minutes/2023/2023-06-19/pc_2023-06-21_1225.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06212023-1225,text
2023-07-19,2023,"2023, Bluffdale City Planning Commission Meeting Agenda 07-19-2023",pc_2023-07-19_1238,minutes/2023/2023-07-17/pc_2023-07-19_1238.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_07192023-1238,text
2023-09-20,2023,"2023, Bluffdale City Planning Commission Meeting Agenda 09-20-2023",pc_2023-09-20_1271,minutes/2023/2023-09-18/pc_2023-09-20_1271.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_09202023-1271,text
2023-10-04,2023,"2023, 
Bluffdale City Planning Commission Meeting Agenda 10-04-2023",pc_2023-10-04_1286,minutes/2023/2023-10-02/pc_2023-10-04_1286.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_10042023-1286,text
2023-11-01,2023,"2023, Bluffdale City Planning Commission Meeting Agenda 11-01-2023",pc_2023-11-01_1302,minutes/2023/2023-10-30/pc_2023-11-01_1302.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_11012023-1302,ocr
2023-12-06,2023,"2023, 
Bluffdale City Planning Commission Meeting Agenda 12-06-2023",pc_2023-12-06_1316,minutes/2023/2023-12-04/pc_2023-12-06_1316.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_12062023-1316,text
2024-01-03,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 01-03-2024",pc_2024-01-03_1327,minutes/2024/2024-01-01/pc_2024-01-03_1327.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01032024-1327,text
2024-01-17,2024,"2024, 
Bluffdale City Planning Commission Meeting Agenda 01-17-2024",pc_2024-01-17_1335,minutes/2024/2024-01-15/pc_2024-01-17_1335.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_01172024-1335,text
2024-02-07,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 02-7-2024",pc_2024-02-07_1355,minutes/2024/2024-02-05/pc_2024-02-07_1355.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_02072024-1355,text
2024-03-06,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 03-06-2024",pc_2024-03-06_1374,minutes/2024/2024-03-04/pc_2024-03-06_1374.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03062024-1374,ocr
2024-03-20,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 03-20-2024",pc_2024-03-20_1381,minutes/2024/2024-03-18/pc_2024-03-20_1381.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_03202024-1381,ocr
2024-05-01,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 05-01-2024",pc_2024-05-01_1406,minutes/2024/2024-04-29/pc_2024-05-01_1406.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_05012024-1406,text
2024-06-05,2024,"2024, Bluffdale City Planning Commission Meeting Agenda 06-05-2024",pc_2024-06-05_1424,minutes/2024/2024-06-03/pc_2024-06-05_1424.md,civicplus,https://www.bluffdale.gov/AgendaCenter/ViewFile/Minutes/_06052024-1424,ocr
