date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2023-03-07,2023,Riverton City Council Meeting,Council,1,adjourn the Work Session. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Andy Pierucci,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,1,adjourn the Work Session. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Tawnee McCay,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,1,adjourn the Work Session. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Tish Buroker,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,1,adjourn the Work Session. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Troy McDougal,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,2,approve the Consent Agenda. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Andy Pierucci,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,2,approve the Consent Agenda. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Tawnee McCay,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,2,approve the Consent Agenda. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Tish Buroker,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,2,approve the Consent Agenda. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,Troy McDougal,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,3,"approve Resolution No. 23-19 – Objecting to Implementation of “Environmental, Social and Governance” Policies in the Finance Sector. Councilmember McCay",Resolution,Passed unanimously,Andy Pierucci,Tawnee McCay,Andy Pierucci,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,3,"approve Resolution No. 23-19 – Objecting to Implementation of “Environmental, Social and Governance” Policies in the Finance Sector. Councilmember McCay",Resolution,Passed unanimously,Andy Pierucci,Tawnee McCay,Tawnee McCay,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,3,"approve Resolution No. 23-19 – Objecting to Implementation of “Environmental, Social and Governance” Policies in the Finance Sector. Councilmember McCay",Resolution,Passed unanimously,Andy Pierucci,Tawnee McCay,Tish Buroker,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,3,"approve Resolution No. 23-19 – Objecting to Implementation of “Environmental, Social and Governance” Policies in the Finance Sector. Councilmember McCay",Resolution,Passed unanimously,Andy Pierucci,Tawnee McCay,Troy McDougal,Aye,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
2023-03-07,2023,Riverton City Council Meeting,Council,4,adjourn the City Council Meeting. Councilmember McCay,Procedural/Administrative,Passed unanimously,Troy McDougal,Tawnee McCay,,,minutes/2023/2023-03-06/2023-03-07_city-council.md,minutes
