date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,1,to adjourn the work meeting at 6:54 p.m,Procedural/Administrative,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,2,to reorder the agenda to address item 3.1,Procedural/Administrative,Pass (unanimous),Bev Uipi,Dwight Marchant,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,3,to approve Ordinance 21-10 rezoning this property on Elm Leaf Cove (1411 East) from R-2-10 to R-1-21,Land-Use/Zoning,Pass (unanimous),Dwight Marchant,Bev Uipi,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,4,to open the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,5,to close the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,6,"to approve Ordinance 21-08 which approves this contribution of $41,000 of grant funding to PIK2AR for rental assistance",Grant-Funding,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,7,to open the public hearing,Public Hearing Action,Pass (unanimous),Dwight Marchant,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,8,to close the public hearing,Public Hearing Action,Pass (unanimous),Dwight Marchant,Cheri Jackson,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,9,to adopt Ordinance 21-11,Ordinance,Pass (unanimous),Silvia Catten,Cheri Jackson,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,10,to approve item 4.1 where line G. only lists open space (delete the reference to Grandeur Peak),Other,Pass (unanimous),Bev Uipi,Dwight Marchant,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,11,"to approve item 4.2 — Discussion and Consideration of Resolution 21-04, Approving Appointments to the Planning Commission",Appointment,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,12,to adopt Ordinance 21-12 declaring three parcels of real property as surplus,Ordinance,Pass (unanimous),Cheri Jackson,Bev Uipi,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,City Council Meeting Agenda and Packet,Council,13,"to approve items 6.1-6.4 — Approval of December 17, 2020 Special Meeting Minutes; Approval of March 8, 2021 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2021/2021-03-22/2021-03-22_city-council-meeting-agenda-and-packet-453.md
2021-03-22,2021,Community Reinvestment Agency Meeting Agenda and Packet,CRA,1,to open the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
2021-03-22,2021,Community Reinvestment Agency Meeting Agenda and Packet,CRA,2,to close the public hearing,Public Hearing Action,Pass (unanimous),Bev Uipi,Dwight Marchant,,,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
2021-03-22,2021,Community Reinvestment Agency Meeting Agenda and Packet,CRA,3,"to approve Resolution 21-02, amending the CRA annual budget for the fiscal year beginning last July ls' and ending June 30fl'",Budget Amendment,Pass (unanimous),Dwight Marchant,Silvia Catten,,,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
2021-03-22,2021,Community Reinvestment Agency Meeting Agenda and Packet,CRA,4,to approve the minutes,Procedural/Administrative,Pass (unanimous),Bev Uipi,Cheri Jackson,,,minutes/2021/2021-03-22/2021-03-22_community-reinvestment-agency-meeting-agenda-and-packet-454.md
