date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,1,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,1,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,1,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Diane Turner,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,1,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Adam Hock,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,2,to amend the resolution language as discussed. Ms. Cotter,Resolution,Motion Passed: 4-0,Clark Bullen,Pamela Cotter,,,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,3,to approve the resolution. Ms. Cotter,Resolution,Motion Passed: 4-0,Clark Bullen,Pamela Cotter,Pamela Cotter,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,3,to approve the resolution. Ms. Cotter,Resolution,Motion Passed: 4-0,Clark Bullen,Pamela Cotter,Clark Bullen,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,3,to approve the resolution. Ms. Cotter,Resolution,Motion Passed: 4-0,Clark Bullen,Pamela Cotter,Diane Turner,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,3,to approve the resolution. Ms. Cotter,Resolution,Motion Passed: 4-0,Clark Bullen,Pamela Cotter,Adam Hock,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,4,to approve the consent agenda. Mr. Bullen,Procedural/Administrative,Motion Passed: 4-0,Diane Turner,Clark Bullen,Pamela Cotter,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,4,to approve the consent agenda. Mr. Bullen,Procedural/Administrative,Motion Passed: 4-0,Diane Turner,Clark Bullen,Clark Bullen,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,4,to approve the consent agenda. Mr. Bullen,Procedural/Administrative,Motion Passed: 4-0,Diane Turner,Clark Bullen,Diane Turner,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,4,to approve the consent agenda. Mr. Bullen,Procedural/Administrative,Motion Passed: 4-0,Diane Turner,Clark Bullen,Adam Hock,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,5,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Pamela Cotter,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
2026-04-21,2026,"April 21, 2026 Council Meeting minutes",Council,5,to approve the resolution. Ms. Turner,Resolution,Motion Passed: 4-0,Pamela Cotter,Diane Turner,Clark Bullen,Aye,minutes/2026/2026-04-20/2026-04-21_city-council-meeting.md
