source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,1,2018-01-04,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,2,2018-01-04,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,3,2018-01-04,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,4,2018-01-04,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,5,2018-01-04,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,6,2018-01-04,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,7,2018-01-04,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,8,2018-01-04,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-01-04/2018-01-04_council-meeting.md,9,2018-01-04,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,1,2018-03-01,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,2,2018-03-01,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,3,2018-03-01,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,4,2018-03-01,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-report,medium
meeting_minutes/minutes/2018/2018-03-01/2018-03-01_council-meeting.md,5,2018-03-01,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,1,2018-04-05,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,2,2018-04-05,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,3,2018-04-05,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,4,2018-04-05,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,5,2018-04-05,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,6,2018-04-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,7,2018-04-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,8,2018-04-05,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,9,2018-04-05,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,10,2018-04-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,11,2018-04-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,12,2018-04-05,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-04-05/2018-04-05_council-meeting.md,13,2018-04-05,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,1,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,2,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,3,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,4,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,5,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,6,2018-05-03,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,7,2018-05-03,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,8,2018-05-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-05-03/2018-05-03_council-meeting.md,9,2018-05-03,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,1,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,2,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,3,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,4,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,5,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,6,2018-06-07,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,7,2018-06-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-06-07/2018-06-07_council-meeting.md,8,2018-06-07,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,1,2018-07-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,2,2018-07-05,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium
meeting_minutes/minutes/2018/2018-07-05/2018-07-05_council-meeting.md,3,2018-07-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,1,2018-08-02,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high
meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,2,2018-08-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high
meeting_minutes/minutes/2018/2018-08-02/2018-08-02_council-meeting.md,3,2018-08-02,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low
