date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2022-01-03,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to appoint the City officers as outlined.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Gregg McArthur,Jimmie Hughes,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to appoint the City officers as outlined.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Gregg McArthur,Gregg McArthur,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to appoint the City officers as outlined.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Gregg McArthur,Dannielle Larkin,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to appoint the City officers as outlined.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Gregg McArthur,Michelle Tanner,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to appoint the City officers as outlined.,Appointment,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Gregg McArthur,Natalie Larsen,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larsen to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Natalie Larsen,Jimmie Hughes,Jimmie Hughes,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larsen to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Natalie Larsen,Jimmie Hughes,Gregg McArthur,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larsen to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Natalie Larsen,Jimmie Hughes,Dannielle Larkin,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larsen to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Natalie Larsen,Jimmie Hughes,Michelle Tanner,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-03,2022,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larsen to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Natalie Larsen,Jimmie Hughes,Natalie Larsen,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-03_city-council-regular-meeting.md
2022-01-06,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember McArthur to approve the consent calendar with the note with regard to item b by Mayor Randall.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Gregg McArthur,Dannielle Larkin,Jimmie Hughes,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
2022-01-06,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember McArthur to approve the consent calendar with the note with regard to item b by Mayor Randall.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Gregg McArthur,Dannielle Larkin,Gregg McArthur,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
2022-01-06,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember McArthur to approve the consent calendar with the note with regard to item b by Mayor Randall.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Gregg McArthur,Dannielle Larkin,Dannielle Larkin,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
2022-01-06,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember McArthur to approve the consent calendar with the note with regard to item b by Mayor Randall.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Gregg McArthur,Dannielle Larkin,Natalie Larsen,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
2022-01-06,2022,City Council Regular Meeting,Council,1,A motion was made by Councilmember McArthur to approve the consent calendar with the note with regard to item b by Mayor Randall.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Gregg McArthur,Dannielle Larkin,Michelle Tanner,Aye,meeting_minutes/minutes/2022/2022-01-03/2022-01-06_city-council-regular-meeting.md
