dataset,source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence,motion_id
meeting_minutes,minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,1,2018-10-25,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high,1
meeting_minutes,minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,2,2018-10-25,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,2
meeting_minutes,minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,3,2018-10-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,3
meeting_minutes,minutes/2018/2018-10-25/2018-10-25_metro-township-council-meeting-459655.md,4,2018-10-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,4
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,1,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,5
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,2,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,6
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,3,2018-11-29,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,7
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,4,2018-11-29,Council,Land-Use/Zoning,Land-Use,General-Plan-Amendment,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:lu-gpa,high,8
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,5,2018-11-29,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,9
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,6,2018-11-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,medium,10
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,7,2018-11-29,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,11
meeting_minutes,minutes/2018/2018-11-29/2018-11-29_metro-township-council-meeting-466809.md,8,2018-11-29,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,12
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,1,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,13
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,2,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,14
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,3,2018-12-19,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,15
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,4,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,16
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,5,2018-12-19,Council,Public Hearing Action,Public-Hearing,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,17
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,6,2018-12-19,Council,Budget Amendment,Budget,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,18
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,7,2018-12-19,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,19
meeting_minutes,minutes/2018/2018-12-19/2018-12-19_metro-township-council-meeting-466807.md,8,2018-12-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,20
meeting_minutes,minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,1,2019-01-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high,21
meeting_minutes,minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,2,2019-01-24,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,22
meeting_minutes,minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,3,2019-01-24,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-schedule,medium,23
meeting_minutes,minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,4,2019-01-24,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,24
meeting_minutes,minutes/2019/2019-01-24/2019-01-24_metro-township-council-meeting-475005.md,5,2019-01-24,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,25
meeting_minutes,minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,1,2019-02-28,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high,26
meeting_minutes,minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,2,2019-02-28,Council,Other,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:contract-weak,medium,27
meeting_minutes,minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,3,2019-02-28,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,28
meeting_minutes,minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,4,2019-02-28,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,29
meeting_minutes,minutes/2019/2019-02-28/2019-02-28_metro-township-council-meeting-522675.md,5,2019-02-28,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,30
meeting_minutes,minutes/2019/2019-03-28/2019-03-28_metro-township-council-meeting-522677.md,1,2019-03-28,Council,Other,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),rule:proc-session,high,31
meeting_minutes,minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,1,2019-05-23,Council,Ordinance,Ordinance,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,32
meeting_minutes,minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,2,2019-05-23,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,33
meeting_minutes,minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,3,2019-05-23,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,34
meeting_minutes,minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,4,2019-05-23,Council,Contract/Purchase,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,35
meeting_minutes,minutes/2019/2019-05-23/2019-05-23_metro-township-council-meeting-522683.md,5,2019-05-23,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,36
meeting_minutes,minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,1,2019-06-19,Council,Other,Contract-Purchase,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:contract-weak,medium,37
meeting_minutes,minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,2,2019-06-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,38
meeting_minutes,minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,3,2019-06-19,Council,Land-Use/Zoning,Land-Use,Other-Land-Use,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,39
meeting_minutes,minutes/2019/2019-06-19/2019-06-19_metro-township-council-meeting-522685.md,4,2019-06-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,40
meeting_minutes,minutes/2019/2019-08-22/2019-08-22_metro-township-council-meeting-556733.md,1,2019-08-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,41
meeting_minutes,minutes/2019/2019-08-22/2019-08-22_metro-township-council-meeting-556733.md,2,2019-08-22,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,42
meeting_minutes,minutes/2019/2019-09-19/2019-09-19_metro-township-council-meeting-556735.md,1,2019-09-19,Council,Appointment,Appointment,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,43
meeting_minutes,minutes/2019/2019-09-19/2019-09-19_metro-township-council-meeting-556735.md,2,2019-09-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,44
meeting_minutes,minutes/2019/2019-09-19/2019-09-19_metro-township-council-meeting-556735.md,3,2019-09-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,45
meeting_minutes,minutes/2019/2019-09-19/2019-09-19_metro-township-council-meeting-556735.md,4,2019-09-19,Council,Other,Other,,final-action,pass,,,,unanimous-declared,Pass (unanimous),rule:no-signal,low,46
meeting_minutes,minutes/2019/2019-10-24/2019-10-24_metro-township-council-meeting-568103.md,1,2019-10-24,Council,Resolution,Resolution,,final-action,pass,,,,unanimous-declared,Pass (unanimous),crosswalk,high,47
