date,year,title,slug,path,source,source_url,format
2020-01-07,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-01-21,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-01-28,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-01-27/2020-01-28_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-02-04,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-02-11,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-11_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-02-18,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-02-19,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-02-17/2020-02-19_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-02-25,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-02-24/2020-02-25_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-03-03,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-03-10,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-03-09/2020-03-10_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-04-07,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-04-14,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-04-13/2020-04-14_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-04-21,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-04-28,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-05-05,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-05-12,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-05-19,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-05-26,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-26_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-02,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-09,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-16,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-23,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-25,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-06-30,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-06-29/2020-06-30_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-07-07,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-07-14,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-07-21,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-07-28,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-08-11,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-08-18,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-08-25,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-08-24/2020-08-25_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-09-01,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-08-31/2020-09-01_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-09-08,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-09-07/2020-09-08_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-09-15,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-09-14/2020-09-15_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-09-22,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-09-21/2020-09-22_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-10-06,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-10-05/2020-10-06_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-10-13,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-10-20,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-10-19/2020-10-20_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-10-27,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-10-26/2020-10-27_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-11-03,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-11-02/2020-11-03_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-11-10,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-11-09/2020-11-10_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-11-17,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-11-16/2020-11-17_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-11-30,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-11-30/2020-11-30_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-12-08,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-12-07/2020-12-08_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2020-12-15,2020,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2020/2020-12-14/2020-12-15_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-01-05,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-01-04/2021-01-05_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-01-12,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-01-11/2021-01-12_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-01-19,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-01-18/2021-01-19_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-01-26,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-01-25/2021-01-26_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-02-02,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-02-01/2021-02-02_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-02-09,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-02-08/2021-02-09_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-02-16,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-02-15/2021-02-16_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-02-23,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-02-22/2021-02-23_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-03-02,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-03-01/2021-03-02_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
2021-03-09,2021,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2021/2021-03-08/2021-03-09_city-council-meeting.md,legistar,https://sandyutah.legistar.com/Calendar.aspx,text
