source,motion_no,date,body,motion_type_native,motion_type_std,land_use_type,action_class,outcome,tally_aye,tally_nay,tally_other,vote_mode,result_raw,classify_method,classify_confidence
meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,1,2020-01-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,2,2020-01-07,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,medium
meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,3,2020-01-07,Council,Appointment,Appointment,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,medium
meeting_minutes/minutes/2020/2020-01-06/2020-01-07_city-council-meeting.md,4,2020-01-07,Council,Other,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,rule:proc-agenda,high
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,1,2020-01-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,2,2020-01-21,Council,Appointment,Appointment,,final-action,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,3,2020-01-21,Council,Other,Other,,final-action,unknown,,,,voice,Voice,rule:no-signal,low
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,4,2020-01-21,Council,Public Hearing Action,Land-Use,Site-Plan-Design-Review,final-action,unknown,,,,voice,Voice,rule:lu-site,high
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,5,2020-01-21,Council,Other,Other,,final-action,pass,4,3,,roll-call,4-3 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,6,2020-01-21,Council,Other,Other,,final-action,pass,6,1,,roll-call,6-1 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-01-20/2020-01-21_city-council-meeting.md,7,2020-01-21,Council,Contract/Purchase,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,rule:proc-session,high
meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,1,2020-02-04,Council,Ceremonial,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,rule:proc-agenda,high
meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,2,2020-02-04,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,3,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,4,2020-02-04,Council,Other,Other,,final-action,pass,,,,voice,Unanimous (voice),rule:no-signal,low
meeting_minutes/minutes/2020/2020-02-03/2020-02-04_city-council-meeting.md,5,2020-02-04,Council,Procedural/Administrative,Procedural-Administrative,,procedural,unknown,,,,voice,Voice,crosswalk,high
meeting_minutes/minutes/2020/2020-02-17/2020-02-18_city-council-meeting.md,1,2020-02-18,Council,Interlocal,Interlocal,,final-action,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-02-17/2020-02-19_city-council-meeting.md,1,2020-02-19,Council,Appointment,Appointment,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-02-24/2020-02-25_city-council-meeting.md,1,2020-02-25,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-03-02/2020-03-03_city-council-meeting.md,1,2020-03-03,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md,1,2020-04-07,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-04-06/2020-04-07_city-council-meeting.md,2,2020-04-07,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-04-20/2020-04-21_city-council-meeting.md,1,2020-04-21,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,7,0,,roll-call,7-0 Pass,rule:lu-textamend,high
meeting_minutes/minutes/2020/2020-04-27/2020-04-28_city-council-meeting.md,1,2020-04-28,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md,1,2020-05-05,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-04/2020-05-05_city-council-meeting.md,2,2020-05-05,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council-meeting.md,1,2020-05-12,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-11/2020-05-12_city-council-meeting.md,2,2020-05-12,Council,Interlocal,Interlocal,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,1,2020-05-19,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,2,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-05-18/2020-05-19_city-council-meeting.md,3,2020-05-19,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,,,,voice,Unanimous (voice),crosswalk,high
meeting_minutes/minutes/2020/2020-05-25/2020-05-26_city-council-meeting.md,1,2020-05-26,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,1,2020-06-02,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,2,2020-06-02,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-01/2020-06-02_city-council-meeting.md,3,2020-06-02,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,7,0,,roll-call,7-0 Pass,rule:lu-textamend,high
meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md,1,2020-06-09,Council,Other,Other,,final-action,pass,4,3,,roll-call,4-3 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md,2,2020-06-09,Council,Budget Amendment,Budget,,final-action,pass,4,3,,roll-call,4-3 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-08/2020-06-09_city-council-meeting.md,3,2020-06-09,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,1,2020-06-16,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,7,0,,roll-call,7-0 Pass,rule:lu-textamend,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,2,2020-06-16,Council,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,3,2020-06-16,Council,Resolution,Budget,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:budget,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,4,2020-06-16,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,5,2020-06-16,Council,Other,Other,,final-action,pass,6,1,,roll-call,6-1 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,6,2020-06-16,Council,Other,Budget,,final-action,fail,3,4,,roll-call,3-4 Fail,rule:budget,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,7,2020-06-16,Council,Ceremonial,Budget,,final-action,fail,3,4,,roll-call,3-4 Fail,rule:budget,high
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,8,2020-06-16,Council,Other,Other,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-06-15/2020-06-16_city-council-meeting.md,9,2020-06-16,Council,Other,Other,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:no-signal,low
meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,1,2020-06-23,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,2,2020-06-23,Council,Contract/Purchase,Contract-Purchase,,final-action,fail,3,4,,roll-call,3-4 Fail,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,3,2020-06-23,Council,Budget Amendment,Budget,,final-action,pass,4,3,,roll-call,4-3 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,4,2020-06-23,Council,Public Hearing Action,Public-Hearing,,procedural,pass,6,1,,roll-call,6-1 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md,5,2020-06-23,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md,1,2020-06-25,Council,Resolution,Budget,,final-action,pass,4,3,,roll-call,4-3 Pass,rule:budget,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md,2,2020-06-25,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md,3,2020-06-25,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,fail,3,4,,roll-call,3-4 Fail,crosswalk,high
meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md,4,2020-06-25,RDA,Procedural/Administrative,Procedural-Administrative,,procedural,pass,5,1,,roll-call,5-1 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-06-29/2020-06-30_city-council-meeting.md,1,2020-06-30,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,1,2020-07-07,Council,Grant-Funding,Appointment,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:appoint,high
meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,2,2020-07-07,Council,Grant-Funding,Appointment,,final-action,pass,7,0,,roll-call,7-0 Pass,rule:appoint,high
meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md,3,2020-07-07,Council,Ordinance,Land-Use,Text-Amendment,final-action,pass,6,1,,roll-call,6-1 Pass,rule:lu-textamend,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,1,2020-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,2,2020-07-14,Council,Ordinance,Ordinance,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,3,2020-07-14,Council,Resolution,Resolution,,final-action,pass,6,1,,roll-call,6-1 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,4,2020-07-14,Council,Contract/Purchase,Contract-Purchase,,procedural,pass,5,2,,roll-call,5-2 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,5,2020-07-14,Council,Resolution,Resolution,,final-action,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md,6,2020-07-14,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md,1,2020-07-21,Council,Ordinance,Ordinance,,final-action,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md,2,2020-07-21,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,6,0,,roll-call,6-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md,1,2020-07-28,Council,Resolution,Resolution,,final-action,pass,6,1,,roll-call,6-1 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md,2,2020-07-28,Council,Procedural/Administrative,Procedural-Administrative,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md,3,2020-07-28,Council,Public Hearing Action,Public-Hearing,,procedural,pass,7,0,,roll-call,7-0 Pass,crosswalk,high
