date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,Chris Killpack,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,David Spencer,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,David Young,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,Jeff Lambson,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,Jenn Gale,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,LaNae Millett,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,1,approve consent,Procedural/Administrative,7-0 Pass,Tom Macdonald,Jeff Lambson,Tom Macdonald,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,2,approve Taggart Bowen as the new City,Appointment,7-0 Pass,Tom Macdonald,LaNae Millett,Chris Killpack,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,2,approve Taggart Bowen as the new City,Appointment,7-0 Pass,Tom Macdonald,LaNae Millett,David Spencer,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
2024-08-13,2024,City Council Meeting,Council,2,approve Taggart Bowen as the new City,Appointment,7-0 Pass,Tom Macdonald,LaNae Millett,David Young,Aye,meeting_minutes/minutes/2024/2024-08-12/2024-08-13_city-council.md,minutes
