date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Barry Roberts,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Camille Jensen,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Carl Cook,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Haysam Sakar,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Mickey Cochran,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Mike Staker,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,1,approve the preliminary plat of Adams Plat C with three (3) lots at 664 South 900 East in the R8,Plat/Subdivision,7:0 Approved (Final Action),Mike Staker,Carl Cook,Ross Spencer,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Barry Roberts,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Camille Jensen,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Carl Cook,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Haysam Sakar,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Mickey Cochran,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
2020-01-15,2020,Planning Commission,PlanningCommission,2,approve Northgate Village Plat K and the site plan of Northgate Dental located at 1196 W 950 North in the PD22 zone,Site Plan,7:0 Approved (Final Action),Ross Spencer,Mickey Cochran,Mike Staker,Aye,planning_commission/minutes/2020/2020-01-13/2020-01-15_planning-commission-meeting.md
