date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-03-08,2021,Special City Council Meeting,Council,1,nominate Councilmember Steve Shields as the Mayor Pro Tempore to conduct this meeting,Appointment,passed (all voted aye),Sherrie Ohrn,Jared Henderson,,,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Clint Smith,Sherrie Ohrn,Clint Smith,Aye,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Clint Smith,Sherrie Ohrn,David Watts,Absent,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Clint Smith,Sherrie Ohrn,Jared Henderson,Aye,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Clint Smith,Sherrie Ohrn,Sherrie Ohrn,Aye,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,2,"temporarily recess the City Council meeting to convene in a closed session to discuss the character, professional competence, or physical or mental health of an individual, as provided by Utah Code Annotated §52-4-205",Procedural/Administrative,The motion passed unanimously with Mayor Watts being absent,Clint Smith,Sherrie Ohrn,Steven Shields,Aye,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-08,2021,Special City Council Meeting,Council,3,adjourn the City Council meeting at 5:11 p.m,Procedural/Administrative,passed (all voted aye),Sherrie Ohrn,Clint Smith,,,minutes/2021/2021-03-08/2021-03-08_special-city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,1,adjourn the work session at 7:16 p.m,Procedural/Administrative,passed (all voted aye),Sherrie Ohrn,Steven Shields,,,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Steven Shields,Clint Smith,Clint Smith,Aye,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Steven Shields,Clint Smith,David Watts,Aye,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Steven Shields,Clint Smith,Jared Henderson,Aye,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Steven Shields,Clint Smith,Sherrie Ohrn,Aye,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,2,approve the Consent Agenda as written,Procedural/Administrative,The motion passed unanimously,Steven Shields,Clint Smith,Steven Shields,Aye,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,3,continue this item to a future meeting,Other,passed (all voted aye),Steven Shields,Sherrie Ohrn,,,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
2021-03-10,2021,City Council Meeting,Council,4,adjourn the meeting at 7:36 p.m,Procedural/Administrative,passed (all voted aye),Jared Henderson,Clint Smith,,,minutes/2021/2021-03-08/2021-03-10_city-council-meeting.md,minutes
