date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-04-06,2023,City Council Meeting,Council,1,APPROVE Resolution 2023-09 - Amending the Council Internal Policies,Resolution,Resolution 2023-09 was approved by a unanimous vote.,Durham,Gibbons,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,1,APPROVE Resolution 2023-09 - Amending the Council Internal Policies,Resolution,Resolution 2023-09 was approved by a unanimous vote.,Durham,Gibbons,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,1,APPROVE Resolution 2023-09 - Amending the Council Internal Policies,Resolution,Resolution 2023-09 was approved by a unanimous vote.,Durham,Gibbons,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,1,APPROVE Resolution 2023-09 - Amending the Council Internal Policies,Resolution,Resolution 2023-09 was approved by a unanimous vote.,Durham,Gibbons,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,1,APPROVE Resolution 2023-09 - Amending the Council Internal Policies,Resolution,Resolution 2023-09 was approved by a unanimous vote.,Durham,Gibbons,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,2,APPROVE Resolution 2023-10 - Approving an Agreement with Salt Lake County for 2023 Election Services,Resolution,Resolution 2023-10 was approved by a unanimous vote.,Quinn,Fotheringham,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,2,APPROVE Resolution 2023-10 - Approving an Agreement with Salt Lake County for 2023 Election Services,Resolution,Resolution 2023-10 was approved by a unanimous vote.,Quinn,Fotheringham,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,2,APPROVE Resolution 2023-10 - Approving an Agreement with Salt Lake County for 2023 Election Services,Resolution,Resolution 2023-10 was approved by a unanimous vote.,Quinn,Fotheringham,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,2,APPROVE Resolution 2023-10 - Approving an Agreement with Salt Lake County for 2023 Election Services,Resolution,Resolution 2023-10 was approved by a unanimous vote.,Quinn,Fotheringham,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,2,APPROVE Resolution 2023-10 - Approving an Agreement with Salt Lake County for 2023 Election Services,Resolution,Resolution 2023-10 was approved by a unanimous vote.,Quinn,Fotheringham,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,3,APPROVE Resolution 2023-11 - Authorizing the City’s participation in a Statewide Settlement Agreement resulting from litigation against the sellers of opioids,Resolution,Resolution 2023-11 was approved by a unanimous vote.,Fotheringham,Durham,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,3,APPROVE Resolution 2023-11 - Authorizing the City’s participation in a Statewide Settlement Agreement resulting from litigation against the sellers of opioids,Resolution,Resolution 2023-11 was approved by a unanimous vote.,Fotheringham,Durham,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,3,APPROVE Resolution 2023-11 - Authorizing the City’s participation in a Statewide Settlement Agreement resulting from litigation against the sellers of opioids,Resolution,Resolution 2023-11 was approved by a unanimous vote.,Fotheringham,Durham,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,3,APPROVE Resolution 2023-11 - Authorizing the City’s participation in a Statewide Settlement Agreement resulting from litigation against the sellers of opioids,Resolution,Resolution 2023-11 was approved by a unanimous vote.,Fotheringham,Durham,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,3,APPROVE Resolution 2023-11 - Authorizing the City’s participation in a Statewide Settlement Agreement resulting from litigation against the sellers of opioids,Resolution,Resolution 2023-11 was approved by a unanimous vote.,Fotheringham,Durham,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,4,APPROVE Resolution 2023-12 - Approving an Interlocal Agreement with Salt Lake County for TRCC Funds,Resolution,Resolution 2023- 12 was approved by a unanimous vote.,Gibbons,Fotheringham,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,4,APPROVE Resolution 2023-12 - Approving an Interlocal Agreement with Salt Lake County for TRCC Funds,Resolution,Resolution 2023- 12 was approved by a unanimous vote.,Gibbons,Fotheringham,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,4,APPROVE Resolution 2023-12 - Approving an Interlocal Agreement with Salt Lake County for TRCC Funds,Resolution,Resolution 2023- 12 was approved by a unanimous vote.,Gibbons,Fotheringham,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,4,APPROVE Resolution 2023-12 - Approving an Interlocal Agreement with Salt Lake County for TRCC Funds,Resolution,Resolution 2023- 12 was approved by a unanimous vote.,Gibbons,Fotheringham,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,4,APPROVE Resolution 2023-12 - Approving an Interlocal Agreement with Salt Lake County for TRCC Funds,Resolution,Resolution 2023- 12 was approved by a unanimous vote.,Gibbons,Fotheringham,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,5,ADOPT Ordinance 2023-02 - Confirming the rezoning of certain property at 5025 South Highland Drive from Neighborhood Commercial (NC) to Commercial (C-2),Ordinance,Ordinance 2023-02 was adopted by a unanimous vote.,Quinn,Durham,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,5,ADOPT Ordinance 2023-02 - Confirming the rezoning of certain property at 5025 South Highland Drive from Neighborhood Commercial (NC) to Commercial (C-2),Ordinance,Ordinance 2023-02 was adopted by a unanimous vote.,Quinn,Durham,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,5,ADOPT Ordinance 2023-02 - Confirming the rezoning of certain property at 5025 South Highland Drive from Neighborhood Commercial (NC) to Commercial (C-2),Ordinance,Ordinance 2023-02 was adopted by a unanimous vote.,Quinn,Durham,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,5,ADOPT Ordinance 2023-02 - Confirming the rezoning of certain property at 5025 South Highland Drive from Neighborhood Commercial (NC) to Commercial (C-2),Ordinance,Ordinance 2023-02 was adopted by a unanimous vote.,Quinn,Durham,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,5,ADOPT Ordinance 2023-02 - Confirming the rezoning of certain property at 5025 South Highland Drive from Neighborhood Commercial (NC) to Commercial (C-2),Ordinance,Ordinance 2023-02 was adopted by a unanimous vote.,Quinn,Durham,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,6,APPROVE Resolution 2023-13 Approving a Development Agreement with Orange Properties and Bret Laughlin for property located at 5025 South Highland Drive,Resolution,Resolution 2023-13 was approved by a unanimous vote.,Fotheringham,Gibbons,Fotheringham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,6,APPROVE Resolution 2023-13 Approving a Development Agreement with Orange Properties and Bret Laughlin for property located at 5025 South Highland Drive,Resolution,Resolution 2023-13 was approved by a unanimous vote.,Fotheringham,Gibbons,Durham,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,6,APPROVE Resolution 2023-13 Approving a Development Agreement with Orange Properties and Bret Laughlin for property located at 5025 South Highland Drive,Resolution,Resolution 2023-13 was approved by a unanimous vote.,Fotheringham,Gibbons,Quinn,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,6,APPROVE Resolution 2023-13 Approving a Development Agreement with Orange Properties and Bret Laughlin for property located at 5025 South Highland Drive,Resolution,Resolution 2023-13 was approved by a unanimous vote.,Fotheringham,Gibbons,Gibbons,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,6,APPROVE Resolution 2023-13 Approving a Development Agreement with Orange Properties and Bret Laughlin for property located at 5025 South Highland Drive,Resolution,Resolution 2023-13 was approved by a unanimous vote.,Fotheringham,Gibbons,Dahle,Aye,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,7,RECESS the Holladay City Council Meeting and RECONVENE in a Work Meeting,Procedural,The motion passed with the unanimous consent of the Council.,Fotheringham,Quinn,,,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
2023-04-06,2023,City Council Meeting,Council,8,ADJOURN,Procedural,The motion passed with the unanimous consent of the Council.,Fotheringham,Quinn,,,minutes/2023/2023-04-03/2023-04-06_city-council-meeting_999780.md
