date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2023-08-08,2023,City Council Meeting,Council,1,"A motion was made by Marci Houseman, seconded by Cyndi Sharkey, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Marci Houseman,Cyndi Sharkey,,,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Alison Stroud,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Zach Robinson,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Marci Houseman,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Cyndi Sharkey,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Ryan Mecham,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Brooke D'Sousa,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,2,"A motion was made by Cyndi Sharkey, seconded by Scott Earl, to adopt Ordinance 23-10, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, ""Signage and Outdoor Advertising"", Section 10, ""Sign Themes and Special Zones"", and Chapter 37, ""Definitions"", Section 20, '""S"" Definitions""', also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Cyndi Sharkey,Scott Earl,Scott Earl,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to approve Resolution #23-36C, a resolution authorizing the Mayor to sign and City Recorder to attest the Planning Forgiveness agreement for the Lead Service Line Inventory Project between the State of Utah, Department of Environmental Quality, Drinking Water Board and Sandy City",Resolution,7-0 Pass,Cyndi Sharkey,Ryan Mecham,Alison Stroud,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
2023-08-08,2023,City Council Meeting,Council,3,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to approve Resolution #23-36C, a resolution authorizing the Mayor to sign and City Recorder to attest the Planning Forgiveness agreement for the Lead Service Line Inventory Project between the State of Utah, Department of Environmental Quality, Drinking Water Board and Sandy City",Resolution,7-0 Pass,Cyndi Sharkey,Ryan Mecham,Zach Robinson,Aye,meeting_minutes/minutes/2023/2023-08-07/2023-08-08_city-council-meeting.md
