date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Andrew Howard,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Dave Anderson,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Deborah Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Laurie Urquiaga,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Lisa Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,1,"*ITEM 1 Quinn Peterson, Downtown Neighborhood Chair, requests an ordinance amendment to allow approval of restaurants with ancillary microbrewing as a permitted use in the SC3, DT1, and DT2 zones. Citywide application. Aaron Ardmore (801) 852-6404 aardmore@provo.org PLOTA20190378",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Laurie Urquiaga,Robert Knudsen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Andrew Howard,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Dave Anderson,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Deborah Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Laurie Urquiaga,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Lisa Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,2,"* Item 2 Provo City Public Works Dept. requests a General Plan Amendment to correct language in Area 5 of the Annexation Policy Map to replace ""approximately 5,200 feet"" with ""approximately 4,876 feet"" as an existing water pressure zone. North Timpview Neighborhood. Robert Mills (801) 852-6407 rmills@provo.org PLGPA20190410",General Plan Amendment,Positive recommendation 6:0,Lisa Jensen,Andrew Howard,Robert Knudsen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Andrew Howard,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Dave Anderson,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Deborah Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Laurie Urquiaga,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Lisa Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,3,"Item 3* Courtyard at Jamestown, LLC, requests an Ordinance Text Amendment to the Professional Office Zone (Section 14.16.120) to allow the Development Services Director to vary the permissible lot coverage percentage by up to five- percent if the lot or parcel is adjacent to a public amenity, such as a public trail or park. Citywide application. Brandon Larsen (801) 852-6408 jblarsen@provo.org (PLOTA20190432)",Ordinance Text Amendment,Positive recommendation 6:0,Dave Anderson,Andrew Howard,Robert Knudsen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Andrew Howard,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Dave Anderson,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Deborah Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Laurie Urquiaga,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Lisa Jensen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-08,2020,Planning Commission,PlanningCommission,4,"*Item 6 The Community and Neighborhood Department requests Ordinance Text Amendments to shift certain conditional uses to permitted uses in the Neighborhood Shopping Center (SC1) Zone, the Community Shopping Center (SC2) Zone and the Regional Shopping Center (SC3) Zone. Citywide application. Javin Weaver (801) 852-6413 jweaver@provo.org PLOTA20190429",Ordinance Text Amendment,Positive recommendation 6:0,Andrew Howard,Robert Knudsen,Robert Knudsen,Aye,pmn_backfill/roa/2020-01-08_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Andrew Howard,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Dave Anderson,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Deborah Jensen,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Laurie Urquiaga,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Lisa Jensen,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Maria Winden,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Robert Knudsen,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,1,*Item 1 Joe Brown requests an Ordinance Text Amendment to Section 14.44.050 to eliminate the Floor Area Ratio restrictions for office park development in the Research and Business Park Zone. Riverbottoms Neighborhood. Dustin Wright (801) 852-6414. PLOTA20190425,Ordinance Text Amendment,Positive recommendation 8:0,Andrew Howard,Robert Knudsen,Russ Philips,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,2,"*Item 2 Bob Jones is requesting a General Plan Amendment to change the land use designation in the Provo City General Plan from ""Agricultural"" to ""Residential"" within Sections 7 & 18 of T6S R3E, SLM (approximately between 300- 1000 E, and 4800-6000 North) North Timpview Neighborhood. Brian Maxfield (801) 852-6429. PLGPA20190352",General Plan Amendment,Positive recommendation 6:2,Andrew Howard,Lisa Jensen,Andrew Howard,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,2,"*Item 2 Bob Jones is requesting a General Plan Amendment to change the land use designation in the Provo City General Plan from ""Agricultural"" to ""Residential"" within Sections 7 & 18 of T6S R3E, SLM (approximately between 300- 1000 E, and 4800-6000 North) North Timpview Neighborhood. Brian Maxfield (801) 852-6429. PLGPA20190352",General Plan Amendment,Positive recommendation 6:2,Andrew Howard,Lisa Jensen,Dave Anderson.,Nay,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,2,"*Item 2 Bob Jones is requesting a General Plan Amendment to change the land use designation in the Provo City General Plan from ""Agricultural"" to ""Residential"" within Sections 7 & 18 of T6S R3E, SLM (approximately between 300- 1000 E, and 4800-6000 North) North Timpview Neighborhood. Brian Maxfield (801) 852-6429. PLGPA20190352",General Plan Amendment,Positive recommendation 6:2,Andrew Howard,Lisa Jensen,Deborah Jensen.,Aye,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
2020-01-22,2020,Planning Commission,PlanningCommission,2,"*Item 2 Bob Jones is requesting a General Plan Amendment to change the land use designation in the Provo City General Plan from ""Agricultural"" to ""Residential"" within Sections 7 & 18 of T6S R3E, SLM (approximately between 300- 1000 E, and 4800-6000 North) North Timpview Neighborhood. Brian Maxfield (801) 852-6429. PLGPA20190352",General Plan Amendment,Positive recommendation 6:2,Andrew Howard,Lisa Jensen,Laurie Urqulaga,Nay,pmn_backfill/roa/2020-01-22_pc-roa.md,pmn_roa
