date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-04-30,2026,City Council Meeting,Council,1,Council Member Toly moved to close the meeting to discuss property at 1:17 p.m,Procedural/Administrative,3-0 Pass,Tana Toly,Molly Miller,Bill Ciraco,Absent,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,1,Council Member Toly moved to close the meeting to discuss property at 1:17 p.m,Procedural/Administrative,3-0 Pass,Tana Toly,Molly Miller,Diego Zegarra,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,1,Council Member Toly moved to close the meeting to discuss property at 1:17 p.m,Procedural/Administrative,3-0 Pass,Tana Toly,Molly Miller,Ed Parigian,Absent,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,1,Council Member Toly moved to close the meeting to discuss property at 1:17 p.m,Procedural/Administrative,3-0 Pass,Tana Toly,Molly Miller,Molly Miller,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,1,Council Member Toly moved to close the meeting to discuss property at 1:17 p.m,Procedural/Administrative,3-0 Pass,Tana Toly,Molly Miller,Tana Toly,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,2,Council Member Ciraco moved to adjourn from Closed Meeting at 2:00 p.m,Procedural/Administrative,4-0 Pass,Bill Ciraco,Molly Miller,Bill Ciraco,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,2,Council Member Ciraco moved to adjourn from Closed Meeting at 2:00 p.m,Procedural/Administrative,4-0 Pass,Bill Ciraco,Molly Miller,Diego Zegarra,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,2,Council Member Ciraco moved to adjourn from Closed Meeting at 2:00 p.m,Procedural/Administrative,4-0 Pass,Bill Ciraco,Molly Miller,Ed Parigian,Absent,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,2,Council Member Ciraco moved to adjourn from Closed Meeting at 2:00 p.m,Procedural/Administrative,4-0 Pass,Bill Ciraco,Molly Miller,Molly Miller,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
2026-04-30,2026,City Council Meeting,Council,2,Council Member Ciraco moved to adjourn from Closed Meeting at 2:00 p.m,Procedural/Administrative,4-0 Pass,Bill Ciraco,Molly Miller,Tana Toly,Aye,minutes/2026/2026-04-27/2026-04-30_city-council-meeting.md
