date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",Council,1,"MOTION: Council Member Birrell moved to ADJOURN. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Weichers-Aye",Procedural/Administrative,Passed unanimously,Ellen Birrell,Shawn E. Newell,Scott Bracken,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",Council,1,"MOTION: Council Member Birrell moved to ADJOURN. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Weichers-Aye",Procedural/Administrative,Passed unanimously,Ellen Birrell,Shawn E. Newell,Shawn E. Newell,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",Council,1,"MOTION: Council Member Birrell moved to ADJOURN. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Weichers-Aye",Procedural/Administrative,Passed unanimously,Ellen Birrell,Shawn E. Newell,Ellen Birrell,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",Council,1,"MOTION: Council Member Birrell moved to ADJOURN. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Weichers-Aye",Procedural/Administrative,Passed unanimously,Ellen Birrell,Shawn E. Newell,Mike Weichers,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",CDRA,2,"MOTION: Council Member Newell moved to APPROVE the June 30, 2022, CDRA Report. The motion was seconded by Council Member Birrell",Land-Use/Zoning,Passed (unanimous consent),Shawn E. Newell,Ellen Birrell,,,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",CDRA,3,"MOTION: Council Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, and Chairman Weichers-Aye",Land-Use/Zoning,Passed unanimously,Ellen Birrell,Shawn E. Newell,Scott Bracken,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",CDRA,3,"MOTION: Council Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, and Chairman Weichers-Aye",Land-Use/Zoning,Passed unanimously,Ellen Birrell,Shawn E. Newell,Shawn E. Newell,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",CDRA,3,"MOTION: Council Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, and Chairman Weichers-Aye",Land-Use/Zoning,Passed unanimously,Ellen Birrell,Shawn E. Newell,Ellen Birrell,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",CDRA,3,"MOTION: Council Member Birrell moved to ADJOURN the CDRA Meeting. The motion was seconded by Council Member Newell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, and Chairman Weichers-Aye",Land-Use/Zoning,Passed unanimously,Ellen Birrell,Shawn E. Newell,Mike Weichers,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
2022-06-21,2022,"City Council — June 21, 2022 Work Session and Business Meeting&nbsp;",Council,4,"MOTION: Council Member Newell moved to APPROVE Ordinance 384. The motion was seconded by Council Member Birrell. Vote on motion: Council Member Bracken-Aye, Council Member Newell-Aye, Council Member Birrell-Aye, Mayor Mike Weichers-Aye",Ordinance,Passed unanimously,Shawn E. Newell,Ellen Birrell,Scott Bracken,Aye,minutes/2022/2022-06-20/2022-06-21_work-session-and-business-meeting.md,minutes
