date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,1,continue the public hearing and the Residential Site Grading permit for property located at 4932 South Waimea Way to allow staff and the Planning Commission can get better information and feedback from the adjoining neighbor to the west who was not present at the meeting,Procedural,The motion passed unanimously.,Layton,Mackin,Holbrook,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,1,continue the public hearing and the Residential Site Grading permit for property located at 4932 South Waimea Way to allow staff and the Planning Commission can get better information and feedback from the adjoining neighbor to the west who was not present at the meeting,Procedural,The motion passed unanimously.,Layton,Mackin,Bradshaw,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,1,continue the public hearing and the Residential Site Grading permit for property located at 4932 South Waimea Way to allow staff and the Planning Commission can get better information and feedback from the adjoining neighbor to the west who was not present at the meeting,Procedural,The motion passed unanimously.,Layton,Mackin,Mackin,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,1,continue the public hearing and the Residential Site Grading permit for property located at 4932 South Waimea Way to allow staff and the Planning Commission can get better information and feedback from the adjoining neighbor to the west who was not present at the meeting,Procedural,The motion passed unanimously.,Layton,Mackin,Layton,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,1,continue the public hearing and the Residential Site Grading permit for property located at 4932 South Waimea Way to allow staff and the Planning Commission can get better information and feedback from the adjoining neighbor to the west who was not present at the meeting,Procedural,The motion passed unanimously.,Layton,Mackin,Ricks,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,2,close the public hearing. The motion passed with the,Other,The motion passed with the unanimous consent of the Commission.,Ricks,Bradshaw,Layton,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,2,close the public hearing. The motion passed with the,Other,The motion passed with the unanimous consent of the Commission.,Ricks,Bradshaw,Mackin,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,2,close the public hearing. The motion passed with the,Other,The motion passed with the unanimous consent of the Commission.,Ricks,Bradshaw,Bradshaw,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,2,close the public hearing. The motion passed with the,Other,The motion passed with the unanimous consent of the Commission.,Ricks,Bradshaw,Holbrook,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,2,close the public hearing. The motion passed with the,Other,The motion passed with the unanimous consent of the Commission.,Ricks,Bradshaw,Ricks,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,3,"approve the minutes of Tuesday, October 1, 2019, as presented with the modifications made this evening",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Holbrook,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,3,"approve the minutes of Tuesday, October 1, 2019, as presented with the modifications made this evening",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Bradshaw,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,3,"approve the minutes of Tuesday, October 1, 2019, as presented with the modifications made this evening",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Mackin,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,3,"approve the minutes of Tuesday, October 1, 2019, as presented with the modifications made this evening",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Layton,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,3,"approve the minutes of Tuesday, October 1, 2019, as presented with the modifications made this evening",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Ricks,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,4,"approve the minutes of Tuesday, October 15, 2019, as presented with the modifications made tonight",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Holbrook,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,4,"approve the minutes of Tuesday, October 15, 2019, as presented with the modifications made tonight",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Bradshaw,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,4,"approve the minutes of Tuesday, October 15, 2019, as presented with the modifications made tonight",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Mackin,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,4,"approve the minutes of Tuesday, October 15, 2019, as presented with the modifications made tonight",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Layton,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,4,"approve the minutes of Tuesday, October 15, 2019, as presented with the modifications made tonight",Procedural,The motion passed unanimously.,Mackin,Bradshaw,Ricks,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,5,"approve the minutes of Tuesday, November 6, 2019, with the changes as submitted",Procedural,The motion passed unanimously.,Holbrook,Mackin,Holbrook,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,5,"approve the minutes of Tuesday, November 6, 2019, with the changes as submitted",Procedural,The motion passed unanimously.,Holbrook,Mackin,Bradshaw,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,5,"approve the minutes of Tuesday, November 6, 2019, with the changes as submitted",Procedural,The motion passed unanimously.,Holbrook,Mackin,Mackin,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,5,"approve the minutes of Tuesday, November 6, 2019, with the changes as submitted",Procedural,The motion passed unanimously.,Holbrook,Mackin,Layton,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,5,"approve the minutes of Tuesday, November 6, 2019, with the changes as submitted",Procedural,The motion passed unanimously.,Holbrook,Mackin,Ricks,Aye,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-07,2020,Planning Commission Meeting,PlanningCommission,6,adjourn,Procedural,The motion passed with the unanimous consent of the Commission.,Mackin,Bradshaw,,,minutes/2020/2020-01-06/2020-01-07_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Holbrook,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Bradshaw,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Mackin,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Layton,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Lloyd,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,1,close the public hearing,Other,The motion passed unanimously.,Mackin,Lloyd,Ricks,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Holbrook,Nay,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Bradshaw,Nay,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Mackin,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Layton,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Lloyd,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,2,the special exception for property located at 4932 South Waimea Way be denied as the proposal does not meet City Code,Other,"The motion passed, 4 to 2.",Lloyd,Mackin,Ricks,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,3,"approve the application for a home occupation for “Luna Cosmetic Artistry” located at 1860 East Frontier Road subject to the following: Findings: 1. A Home Occupation with customers is a conditionally allowed for this location. 2. No other Home Occupations are on file as being in operation with ¼ mile of this location. City of Holladay Planning Commission Meeting - 01/21/2020 3 3. This request is deemed as a low-impact operation with all procedures occurring within the home. 4. The property owner shall provide off street parking. 5. It is not anticipated that traffic will be a problem due to the small-scale nature of the use. 6. There are no outside employees proposed or allowed with the use which will reduce the need for parking. 7. The use provides a desirable service to the community. Conditions: 1. Off-street parking areas shall be maintained as available during business hours. No on-street parking for clients, they must be in the homeowner’s driveway or other parking allowed. 2. Operational permit and licensure are subject to review and revocation upon finding of non-compliance. 3. The business is limited to no more than one client at a time on the premises. 4. Hours of operation are limited to Monday through Friday from 10:00 a.m. to 6:00 p.m",Other,The motion passed unanimously.,Lloyd,Bradshaw,Layton,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,3,"approve the application for a home occupation for “Luna Cosmetic Artistry” located at 1860 East Frontier Road subject to the following: Findings: 1. A Home Occupation with customers is a conditionally allowed for this location. 2. No other Home Occupations are on file as being in operation with ¼ mile of this location. City of Holladay Planning Commission Meeting - 01/21/2020 3 3. This request is deemed as a low-impact operation with all procedures occurring within the home. 4. The property owner shall provide off street parking. 5. It is not anticipated that traffic will be a problem due to the small-scale nature of the use. 6. There are no outside employees proposed or allowed with the use which will reduce the need for parking. 7. The use provides a desirable service to the community. Conditions: 1. Off-street parking areas shall be maintained as available during business hours. No on-street parking for clients, they must be in the homeowner’s driveway or other parking allowed. 2. Operational permit and licensure are subject to review and revocation upon finding of non-compliance. 3. The business is limited to no more than one client at a time on the premises. 4. Hours of operation are limited to Monday through Friday from 10:00 a.m. to 6:00 p.m",Other,The motion passed unanimously.,Lloyd,Bradshaw,Lloyd,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,3,"approve the application for a home occupation for “Luna Cosmetic Artistry” located at 1860 East Frontier Road subject to the following: Findings: 1. A Home Occupation with customers is a conditionally allowed for this location. 2. No other Home Occupations are on file as being in operation with ¼ mile of this location. City of Holladay Planning Commission Meeting - 01/21/2020 3 3. This request is deemed as a low-impact operation with all procedures occurring within the home. 4. The property owner shall provide off street parking. 5. It is not anticipated that traffic will be a problem due to the small-scale nature of the use. 6. There are no outside employees proposed or allowed with the use which will reduce the need for parking. 7. The use provides a desirable service to the community. Conditions: 1. Off-street parking areas shall be maintained as available during business hours. No on-street parking for clients, they must be in the homeowner’s driveway or other parking allowed. 2. Operational permit and licensure are subject to review and revocation upon finding of non-compliance. 3. The business is limited to no more than one client at a time on the premises. 4. Hours of operation are limited to Monday through Friday from 10:00 a.m. to 6:00 p.m",Other,The motion passed unanimously.,Lloyd,Bradshaw,Bradshaw,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
2020-01-21,2020,Planning Commission Meeting,PlanningCommission,3,"approve the application for a home occupation for “Luna Cosmetic Artistry” located at 1860 East Frontier Road subject to the following: Findings: 1. A Home Occupation with customers is a conditionally allowed for this location. 2. No other Home Occupations are on file as being in operation with ¼ mile of this location. City of Holladay Planning Commission Meeting - 01/21/2020 3 3. This request is deemed as a low-impact operation with all procedures occurring within the home. 4. The property owner shall provide off street parking. 5. It is not anticipated that traffic will be a problem due to the small-scale nature of the use. 6. There are no outside employees proposed or allowed with the use which will reduce the need for parking. 7. The use provides a desirable service to the community. Conditions: 1. Off-street parking areas shall be maintained as available during business hours. No on-street parking for clients, they must be in the homeowner’s driveway or other parking allowed. 2. Operational permit and licensure are subject to review and revocation upon finding of non-compliance. 3. The business is limited to no more than one client at a time on the premises. 4. Hours of operation are limited to Monday through Friday from 10:00 a.m. to 6:00 p.m",Other,The motion passed unanimously.,Lloyd,Bradshaw,Mackin,Aye,minutes/2020/2020-01-20/2020-01-21_planning-commission_wayback.md,wayback_minutes
