date,body,notice_title,pmn_notice_id,reason,source_channel
2020-04-07,PlanningCommission,Planning Commission Mtg,597909,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-10-06,PlanningCommission,Planning Commission Mtg,632121,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-10-20,PlanningCommission,Planning Commission Mtg,635253,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-11-10,PlanningCommission,Planning Commission Mtg,639081,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-11-17,PlanningCommission,Planning Commission Mtg,640731,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-12-01,PlanningCommission,Planning Commission Mtg,643087,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2020-12-15,PlanningCommission,Planning Commission Mtg,646335,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-07-13,PlanningCommission,Planning Commission Meeting,689537,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-07-20,PlanningCommission,Planning Commission Meeting,690927,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-08-03,PlanningCommission,Planning  Commission Meeting,693361,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-09-07,PlanningCommission,Planning Commission Meeting,700529,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-10-05,PlanningCommission,Planning Commission Mtg,706147,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-10-19,PlanningCommission,Planning Commission Meeting,709735,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-11-09,PlanningCommission,Planning Commission Meeting,713937,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-11-16,PlanningCommission,Planning Commission Mtg,716421,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2021-12-14,PlanningCommission,Planning Commission Meeting,722158,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-01-11,PlanningCommission,Planning Commission Meeting,727135,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-01-25,PlanningCommission,Planning Commission Meeting,730711,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-02-01,PlanningCommission,Planning Commission Meeting,732173,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-02-15,PlanningCommission,Planning Commission Meeting,735869,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-03-01,PlanningCommission,Planning Commission Meeting,738965,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-05-31,PlanningCommission,Planning Commission Mtg,758959,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-06-21,PlanningCommission,NO Planning Commission meeting,763929,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2022-11-15,PlanningCommission,Planning Commission Meeting,793415,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
2023-01-10,PlanningCommission,Holladay Planning Commission Meeting,803987,meeting noticed on Utah PMN but no Meeting Minutes attachment published there (only agenda/packet); minutes not recovered from PMN spine,pmn_notice_only
