date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2021-05-04,2021,Riverton City Council Meeting,Council,1,"approve $250,000 for Rose Creek improvements and $250,000 for Midas Creek improvements and that they use the weed abatement budget to ensure that these two trails and the Jordan River trail remain weed free. Councilmember Stewart",Other,Passed unanimously,Tish Buroker,Sheldon Stewart,Claude Wells,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,1,"approve $250,000 for Rose Creek improvements and $250,000 for Midas Creek improvements and that they use the weed abatement budget to ensure that these two trails and the Jordan River trail remain weed free. Councilmember Stewart",Other,Passed unanimously,Tish Buroker,Sheldon Stewart,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,1,"approve $250,000 for Rose Creek improvements and $250,000 for Midas Creek improvements and that they use the weed abatement budget to ensure that these two trails and the Jordan River trail remain weed free. Councilmember Stewart",Other,Passed unanimously,Tish Buroker,Sheldon Stewart,Tawnee McCay,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,1,"approve $250,000 for Rose Creek improvements and $250,000 for Midas Creek improvements and that they use the weed abatement budget to ensure that these two trails and the Jordan River trail remain weed free. Councilmember Stewart",Other,Passed unanimously,Tish Buroker,Sheldon Stewart,Tish Buroker,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,1,"approve $250,000 for Rose Creek improvements and $250,000 for Midas Creek improvements and that they use the weed abatement budget to ensure that these two trails and the Jordan River trail remain weed free. Councilmember Stewart",Other,Passed unanimously,Tish Buroker,Sheldon Stewart,Troy McDougal,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,2,adjourn the Work Session. Councilmember Stewart,Procedural/Administrative,Passed unanimously,Tawnee McCay,Sheldon Stewart,Claude Wells,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,2,adjourn the Work Session. Councilmember Stewart,Procedural/Administrative,Passed unanimously,Tawnee McCay,Sheldon Stewart,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,2,adjourn the Work Session. Councilmember Stewart,Procedural/Administrative,Passed unanimously,Tawnee McCay,Sheldon Stewart,Tawnee McCay,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,2,adjourn the Work Session. Councilmember Stewart,Procedural/Administrative,Passed unanimously,Tawnee McCay,Sheldon Stewart,Tish Buroker,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,2,adjourn the Work Session. Councilmember Stewart,Procedural/Administrative,Passed unanimously,Tawnee McCay,Sheldon Stewart,Troy McDougal,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,3,approve the Consent Agenda. Councilmember Wells,Procedural/Administrative,Passed unanimously,Sheldon Stewart,Claude Wells,Claude Wells,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,3,approve the Consent Agenda. Councilmember Wells,Procedural/Administrative,Passed unanimously,Sheldon Stewart,Claude Wells,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,3,approve the Consent Agenda. Councilmember Wells,Procedural/Administrative,Passed unanimously,Sheldon Stewart,Claude Wells,Tawnee McCay,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,3,approve the Consent Agenda. Councilmember Wells,Procedural/Administrative,Passed unanimously,Sheldon Stewart,Claude Wells,Tish Buroker,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,3,approve the Consent Agenda. Councilmember Wells,Procedural/Administrative,Passed unanimously,Sheldon Stewart,Claude Wells,Troy McDougal,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,4,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, And Rezoning the property From RR-22 To R-3 SD with the following SD designations: 1. All lots directly adjacent to Redwood Road with a minimum of 14,000 square feet; 2. All other lots within development with a minimum of 21,780 square feet; and 3. A maximum of 7 lots is permitted within the property area. Councilmember Stewart",Land-Use/Zoning,Denied,Claude Wells,Sheldon Stewart,Claude Wells,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,4,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, And Rezoning the property From RR-22 To R-3 SD with the following SD designations: 1. All lots directly adjacent to Redwood Road with a minimum of 14,000 square feet; 2. All other lots within development with a minimum of 21,780 square feet; and 3. A maximum of 7 lots is permitted within the property area. Councilmember Stewart",Land-Use/Zoning,Denied,Claude Wells,Sheldon Stewart,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,4,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, And Rezoning the property From RR-22 To R-3 SD with the following SD designations: 1. All lots directly adjacent to Redwood Road with a minimum of 14,000 square feet; 2. All other lots within development with a minimum of 21,780 square feet; and 3. A maximum of 7 lots is permitted within the property area. Councilmember Stewart",Land-Use/Zoning,Denied,Claude Wells,Sheldon Stewart,Tawnee McCay,Nay,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,4,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, And Rezoning the property From RR-22 To R-3 SD with the following SD designations: 1. All lots directly adjacent to Redwood Road with a minimum of 14,000 square feet; 2. All other lots within development with a minimum of 21,780 square feet; and 3. A maximum of 7 lots is permitted within the property area. Councilmember Stewart",Land-Use/Zoning,Denied,Claude Wells,Sheldon Stewart,Tish Buroker,Nay,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,4,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, And Rezoning the property From RR-22 To R-3 SD with the following SD designations: 1. All lots directly adjacent to Redwood Road with a minimum of 14,000 square feet; 2. All other lots within development with a minimum of 21,780 square feet; and 3. A maximum of 7 lots is permitted within the property area. Councilmember Stewart",Land-Use/Zoning,Denied,Claude Wells,Sheldon Stewart,Troy McDougal,Nay,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,5,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, and Rezoning the property from RR-22 To R-3 with the following SD designations: 1. A maximum of 7 lots are permitted within the property area and 8 lots if including the parcel at 13037 South Redwood Road. Councilmember Buroker",Land-Use/Zoning,Passed,Troy McDougal,Tish Buroker,Claude Wells,Nay,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,5,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, and Rezoning the property from RR-22 To R-3 with the following SD designations: 1. A maximum of 7 lots are permitted within the property area and 8 lots if including the parcel at 13037 South Redwood Road. Councilmember Buroker",Land-Use/Zoning,Passed,Troy McDougal,Tish Buroker,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,5,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, and Rezoning the property from RR-22 To R-3 with the following SD designations: 1. A maximum of 7 lots are permitted within the property area and 8 lots if including the parcel at 13037 South Redwood Road. Councilmember Buroker",Land-Use/Zoning,Passed,Troy McDougal,Tish Buroker,Tawnee McCay,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,5,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, and Rezoning the property from RR-22 To R-3 with the following SD designations: 1. A maximum of 7 lots are permitted within the property area and 8 lots if including the parcel at 13037 South Redwood Road. Councilmember Buroker",Land-Use/Zoning,Passed,Troy McDougal,Tish Buroker,Tish Buroker,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,5,"adopt Ordinance No. 21-12, amending the General Plan designation of the 3.09 acres of land located at 13040 S Redwood from Estate Density Residential to Low Density Residential, and Rezoning the property from RR-22 To R-3 with the following SD designations: 1. A maximum of 7 lots are permitted within the property area and 8 lots if including the parcel at 13037 South Redwood Road. Councilmember Buroker",Land-Use/Zoning,Passed,Troy McDougal,Tish Buroker,Troy McDougal,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,6,"approve General Plan Amendment & Rezone, 8.9 Acres Located At 11850 S 3600 W, Amending the General Plan from Low Density Residential to Medium Density Residential, And Rezoning The Property From C-N To RM-6/EHOV. Councilmember Buroker",Land-Use/Zoning,Passed unanimously,Troy McDougal,Tish Buroker,Claude Wells,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,6,"approve General Plan Amendment & Rezone, 8.9 Acres Located At 11850 S 3600 W, Amending the General Plan from Low Density Residential to Medium Density Residential, And Rezoning The Property From C-N To RM-6/EHOV. Councilmember Buroker",Land-Use/Zoning,Passed unanimously,Troy McDougal,Tish Buroker,Sheldon Stewart,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
2021-05-04,2021,Riverton City Council Meeting,Council,6,"approve General Plan Amendment & Rezone, 8.9 Acres Located At 11850 S 3600 W, Amending the General Plan from Low Density Residential to Medium Density Residential, And Rezoning The Property From C-N To RM-6/EHOV. Councilmember Buroker",Land-Use/Zoning,Passed unanimously,Troy McDougal,Tish Buroker,Tawnee McCay,Aye,minutes/2021/2021-05-03/2021-05-04_city-council.md,minutes
