date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2020-10-13,2020,City Council,Council,1,Council Member Doilney moved to close the meeting to discuss property and litigation at 2:15 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Becca Gerber,Becca Gerber,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,1,Council Member Doilney moved to close the meeting to discuss property and litigation at 2:15 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Becca Gerber,Max Doilney,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,1,Council Member Doilney moved to close the meeting to discuss property and litigation at 2:15 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Becca Gerber,Nann Worel,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,1,Council Member Doilney moved to close the meeting to discuss property and litigation at 2:15 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Becca Gerber,Steve Joyce,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,1,Council Member Doilney moved to close the meeting to discuss property and litigation at 2:15 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Becca Gerber,Tim Henney,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:30 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Nann Worel,Becca Gerber,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:30 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Nann Worel,Max Doilney,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:30 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Nann Worel,Nann Worel,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:30 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Nann Worel,Steve Joyce,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,2,Council Member Doilney moved to adjourn from Closed Meeting at 3:30 p.m,Procedural/Administrative,5-0 Pass,Max Doilney,Nann Worel,Tim Henney,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
2020-10-13,2020,City Council,Council,3,Council Member Worel moved to approve the City Council meeting minutes from,Procedural/Administrative,"5-0 September 17, 2020 Minutes Approved",Nann Worel,,Becca Gerber,Aye,minutes/2020/2020-10-12/2020-10-13_city-council-meeting.md
