date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source,provenance
2025-02-10,2025,City Council Meeting,Council,1,to open the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,2,to close public comment,Other,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,3,to open the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,4,to close the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,5,to open the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Chrystal Butterfield,Tina Snow,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,6,to close the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Chrystal Butterfield,Patrick Schaeffer,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,7,to reopen the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,8,to close the public hearing,Public Hearing Action,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,9,"to approve Ordinance 2025-0-04, adopting a stipend for the Planning Commissioners, adjusting compensation for the Mayor, and adopting compensation for a City Manager Position in the amounts stated above",Ordinance,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,10,"to approve Resolution R2025-02, adopting the Greater Salt Lake Municipal Services District's Comprehensive Emergency Management Plan",Resolution,5-0 unanimous in favor Pass,Chrystal Butterfield,Tina Snow,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,11,to approve the committee’s recommendations as above and authorize the mayor to sign a contract with Ensign Engineering,Contract/Purchase,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,12,"to approve Resolution R2025-03, appointing Michael Reynolds to the Planning Commission",Appointment,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,13,to approve the part time position described above,Other,5-0 unanimous in favor Pass,Tina Snow,Patrick Schaeffer,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,14,to have Kearns utilize the standard primary/general election model for the 2025 Municipal Elections,Other,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,15,to recess the City Council Meeting and move to a Closed Session to discuss the highlighted topics below,Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,16,to authorize the mayor to enter into a lease agreement with Granite School District as described above,Contract/Purchase,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
2025-02-10,2025,City Council Meeting,Council,17,"to adjourn the February 10, 2025 City Council Meeting",Procedural/Administrative,5-0 unanimous in favor Pass,Tina Snow,Chrystal Butterfield,,,minutes/2025/2025-02-10/2025-02-10_city-council-meeting.md,minutes
