date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-04-16,2024,City Council Meeting,Council,1,"approve the consent agenda which included the approval of the minutes for the regular council meeting 4-2-24, work session minutes from 4-9-24, a list of claims on the warrant register dated 4-16-24 and the sale of burial rights to Wayne and Connie Jarret",Procedural/Administrative,Pass (unanimous),JD Parady,Shari Cowan,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,2,accept the Painter Smith Annexation Petition and allow it to move forward in the annexatio,Land-Use/Zoning,Pass,Travis L. Worwood,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,3,adopt Ordinance 04-16-2024 changing the zone of Parcel XA00- 2472-124 located at 1025 S Main from the CU1 zone to the HC1,Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,JD Parady,Aye,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,3,adopt Ordinance 04-16-2024 changing the zone of Parcel XA00- 2472-124 located at 1025 S Main from the CU1 zone to the HC1,Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Jeramie Callaway,Aye,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,3,adopt Ordinance 04-16-2024 changing the zone of Parcel XA00- 2472-124 located at 1025 S Main from the CU1 zone to the HC1,Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Travis L. Worwood,Aye,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,3,adopt Ordinance 04-16-2024 changing the zone of Parcel XA00- 2472-124 located at 1025 S Main from the CU1 zone to the HC1,Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Shari Cowan,Aye,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,3,adopt Ordinance 04-16-2024 changing the zone of Parcel XA00- 2472-124 located at 1025 S Main from the CU1 zone to the HC1,Ordinance,4-0 Pass,Travis L. Worwood,Shari Cowan,Skip Worwood,Absent,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,4,adopt Electric Bond Parameters Resolution 04-16-2024,Resolution,Pass (unanimous),JD Parady,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,5,convene into executive session to discuss the character and competence of a,Procedural/Administrative,Pass (unanimous),Travis L. Worwood,JD Parady,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,6,"accept the bid from Taurus Plumbing and Excavation for $64,322.00",Contract/Purchase,Pass (unanimous),Travis L. Worwood,Jeramie Callaway,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
2024-04-16,2024,City Council Meeting,Council,7,adjourn th,Procedural/Administrative,Pass (unanimous),Jeramie Callaway,Shari Cowan,,,meeting_minutes/minutes/2024/2024-04-15/2024-04-16_city-council-meeting.md
