date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2024-02-15,2024,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Laresn,Jimmie Hughes,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Laresn,Dannielle Larkin,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Laresn,Natalie Larsen,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Laresn,Michelle Tanner,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,1,A motion was made by Councilmember Hughes to approve the consent calendar.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Jimmie Hughes,Laresn,Steve Kemp,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to adjourn to a work meeting.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Steve Kemp,Jimmie Hughes,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to adjourn to a work meeting.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Steve Kemp,Dannielle Larkin,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to adjourn to a work meeting.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Steve Kemp,Natalie Larsen,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to adjourn to a work meeting.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Steve Kemp,Michelle Tanner,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Regular Meeting,Council,2,A motion was made by Councilmember Larkin to adjourn to a work meeting.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Dannielle Larkin,Steve Kemp,Steve Kemp,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-regular-meeting.md
2024-02-15,2024,City Council Work Meeting,Council,1,A motion was made by Councilmember Kemp to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Steve Kemp,Michelle Tanner,Jimmie Hughes,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
2024-02-15,2024,City Council Work Meeting,Council,1,A motion was made by Councilmember Kemp to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Steve Kemp,Michelle Tanner,Dannielle Larkin,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
2024-02-15,2024,City Council Work Meeting,Council,1,A motion was made by Councilmember Kemp to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Steve Kemp,Michelle Tanner,Natalie Larsen,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
2024-02-15,2024,City Council Work Meeting,Council,1,A motion was made by Councilmember Kemp to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Steve Kemp,Michelle Tanner,Michelle Tanner,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
2024-02-15,2024,City Council Work Meeting,Council,1,A motion was made by Councilmember Kemp to adjourn.,Procedural/Administrative,5-0 Pass (The vote was unanimous and the motion carried.),Steve Kemp,Michelle Tanner,Steve Kemp,Aye,meeting_minutes/minutes/2024/2024-02-12/2024-02-15_city-council-work-meeting.md
