date,year,title,slug,path,source,source_url,format
2020-01-23,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-01-20/2020-01-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/642067.pdf,text
2020-02-13,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-02-10/2020-02-13_planning-commission.md,pmn,https://www.utah.gov/pmn/files/642071.pdf,text
2020-03-12,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-03-09/2020-03-12_planning-commission.md,pmn,https://www.utah.gov/pmn/files/642081.pdf,text
2020-04-09,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-04-06/2020-04-09_planning-commission.md,pmn,https://www.utah.gov/pmn/files/649669.pdf,text
2020-04-23,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-04-20/2020-04-23_planning-commission.md,pmn,https://www.utah.gov/pmn/files/605961.pdf,text
2020-05-14,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-05-11/2020-05-14_planning-commission.md,pmn,https://www.utah.gov/pmn/files/652169.pdf,text
2020-05-28,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-05-25/2020-05-28_planning-commission.md,pmn,https://www.utah.gov/pmn/files/616833.pdf,text
2020-06-09,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-06-08/2020-06-09_planning-commission.md,pmn,https://www.utah.gov/pmn/files/652173.pdf,text
2020-06-11,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-06-08/2020-06-11_planning-commission.md,pmn,https://www.utah.gov/pmn/files/619357.pdf,text
2020-06-25,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-06-22/2020-06-25_planning-commission.md,pmn,https://www.utah.gov/pmn/files/649673.pdf,text
2020-07-09,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-07-06/2020-07-09_planning-commission.md,pmn,https://www.utah.gov/pmn/files/649681.pdf,text
2020-08-13,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-08-10/2020-08-13_planning-commission.md,pmn,https://www.utah.gov/pmn/files/649677.pdf,text
2020-08-27,2020,Riverton Planning Commission Meeting,planning-commission,minutes/2020/2020-08-24/2020-08-27_planning-commission.md,pmn,https://www.utah.gov/pmn/files/652633.pdf,text
