date,year,title,slug,path,source,source_url,format
2020-01-06,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-06_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/566411.pdf,pdf
2020-01-09,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/566419.pdf,pdf
2020-01-09,2020,City Council Work Meeting,city-council-work-meeting,meeting_minutes/minutes/2020/2020-01-06/2020-01-09_city-council-work-meeting.md,pmn,https://www.utah.gov/pmn/files/566413.pdf,pdf
2020-01-16,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-01-13/2020-01-16_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/583317.pdf,pdf
2020-01-23,2020,City Council Work Meeting,city-council-work-meeting,meeting_minutes/minutes/2020/2020-01-20/2020-01-23_city-council-work-meeting.md,pmn,https://www.utah.gov/pmn/files/593379.pdf,pdf
2020-02-06,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-02-03/2020-02-06_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/583321.pdf,pdf
2020-02-13,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-02-10/2020-02-13_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/583335.pdf,pdf
2020-02-20,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-02-17/2020-02-20_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/583413.pdf,pdf
2020-02-27,2020,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2020/2020-02-24/2020-02-27_city-council-special-meeting.md,pmn,https://www.utah.gov/pmn/files/583417.pdf,pdf
2020-03-05,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-03-02/2020-03-05_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/593389.pdf,pdf
2020-03-12,2020,City Council Work Meeting,city-council-work-meeting,meeting_minutes/minutes/2020/2020-03-09/2020-03-12_city-council-work-meeting.md,pmn,https://www.utah.gov/pmn/files/593393.pdf,pdf
2020-03-26,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-03-23/2020-03-26_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/593399.pdf,pdf
2020-04-02,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-03-30/2020-04-02_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/593405.pdf,pdf
2020-04-16,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-04-13/2020-04-16_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/607831.pdf,pdf
2020-04-30,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-04-27/2020-04-30_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/607837.pdf,pdf
2020-05-07,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-05-04/2020-05-07_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/607843.pdf,pdf
2020-05-14,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-05-11/2020-05-14_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/607847.pdf,pdf
2020-05-21,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-05-18/2020-05-21_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/607851.pdf,pdf
2020-05-28,2020,City Council Work Meeting,city-council-work-meeting,meeting_minutes/minutes/2020/2020-05-25/2020-05-28_city-council-work-meeting.md,pmn,https://www.utah.gov/pmn/files/626807.pdf,pdf
2020-06-04,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-06-01/2020-06-04_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/618979.pdf,pdf
2020-06-11,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-06-08/2020-06-11_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/618983.pdf,pdf
2020-06-18,2020,City Council Regular Meeting,city-council-regular-meeting,meeting_minutes/minutes/2020/2020-06-15/2020-06-18_city-council-regular-meeting.md,pmn,https://www.utah.gov/pmn/files/626813.pdf,pdf
2020-06-25,2020,City Council Work Meeting,city-council-work-meeting,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-work-meeting.md,pmn,https://www.utah.gov/pmn/files/618987.pdf,pdf
