vote_id,motion_id,person_id,vote_value
1,1,5,Aye
2,1,7,Aye
3,1,3,Aye
4,1,11,Abstain
5,1,24,Abstain
6,2,11,Aye
7,2,5,Aye
8,2,24,Aye
9,2,7,Aye
10,2,3,Aye
11,3,11,Aye
12,3,5,Aye
13,3,24,Aye
14,3,7,Aye
15,3,3,Aye
16,4,11,Aye
17,4,5,Aye
18,4,24,Aye
19,4,7,Aye
20,4,3,Aye
21,5,11,Aye
22,5,5,Aye
23,5,24,Aye
24,5,7,Aye
25,5,3,Aye
26,10,11,Aye
27,10,5,Aye
28,10,24,Aye
29,10,7,Aye
30,10,3,Aye
31,11,11,Aye
32,11,5,Aye
33,11,24,Aye
34,11,7,Aye
35,11,3,Aye
36,13,11,Aye
37,13,5,Aye
38,13,24,Aye
39,13,7,Aye
40,13,3,Aye
41,14,11,Aye
42,14,5,Aye
43,14,24,Aye
44,14,7,Aye
45,14,3,Aye
46,15,11,Aye
47,15,5,Aye
48,15,24,Aye
49,15,7,Aye
50,15,3,Abstain
51,16,11,Aye
52,16,5,Aye
53,16,24,Aye
54,16,7,Aye
55,16,3,Aye
56,17,11,Aye
57,17,5,Aye
58,17,24,Aye
59,17,7,Aye
60,17,3,Aye
61,18,11,Aye
62,18,5,Aye
63,18,24,Aye
64,18,7,Aye
65,18,3,Aye
66,20,5,Aye
67,20,24,Aye
68,20,7,Aye
69,20,3,Aye
70,20,11,Aye
71,22,24,Aye
72,22,7,Aye
73,22,11,Aye
74,22,5,Aye
75,23,24,Aye
76,23,7,Aye
77,23,11,Aye
78,23,5,Aye
79,24,24,Aye
80,24,7,Aye
81,24,11,Aye
82,24,5,Aye
83,25,24,Aye
84,25,7,Aye
85,25,11,Aye
86,25,5,Aye
87,26,24,Aye
88,26,7,Aye
89,26,11,Aye
90,26,5,Aye
91,28,24,Aye
92,28,7,Aye
93,28,3,Aye
94,28,11,Aye
95,28,5,Aye
96,29,24,Aye
97,29,7,Aye
98,29,3,Aye
99,29,11,Aye
100,29,5,Aye
101,30,24,Aye
102,30,7,Aye
103,30,3,Aye
104,30,11,Aye
105,30,5,Aye
106,31,24,Aye
107,31,7,Aye
108,31,3,Aye
109,31,11,Aye
110,31,5,Aye
111,32,24,Aye
112,32,7,Aye
113,32,3,Aye
114,32,11,Aye
115,32,5,Aye
116,33,24,Aye
117,33,7,Aye
118,33,3,Aye
119,33,11,Aye
120,33,5,Aye
121,34,7,Aye
122,34,3,Aye
123,34,11,Aye
124,34,5,Aye
125,34,24,Aye
126,35,7,Aye
127,35,3,Aye
128,35,11,Aye
129,35,5,Aye
130,35,24,Aye
131,36,7,Aye
132,36,3,Aye
133,36,11,Aye
134,36,5,Aye
135,36,24,Aye
136,37,7,Aye
137,37,3,Aye
138,37,11,Aye
139,37,5,Aye
140,37,24,Aye
141,38,7,Aye
142,38,3,Aye
143,38,11,Aye
144,38,5,Aye
145,38,24,Aye
146,39,7,Aye
147,39,3,Aye
148,39,11,Aye
149,39,5,Aye
150,39,24,Aye
151,41,7,Aye
152,41,3,Aye
153,41,11,Aye
154,41,5,Aye
155,41,24,Aye
156,42,7,Aye
157,42,3,Aye
158,42,11,Aye
159,42,5,Aye
160,42,24,Aye
161,43,5,Aye
162,43,24,Aye
163,43,7,Aye
164,43,3,Aye
165,43,11,Aye
166,44,5,Aye
167,44,24,Aye
168,44,7,Aye
169,44,3,Aye
170,44,11,Aye
171,45,5,Aye
172,45,24,Aye
173,45,7,Aye
174,45,3,Aye
175,45,11,Aye
176,47,7,Aye
177,47,3,Aye
178,47,11,Aye
179,47,5,Aye
180,47,24,Aye
181,48,7,Aye
182,48,3,Aye
183,48,11,Aye
184,48,5,Aye
185,48,24,Aye
186,49,5,Aye
187,49,24,Aye
188,49,7,Aye
189,49,3,Aye
190,49,11,Aye
191,51,3,Aye
192,51,11,Aye
193,51,5,Aye
194,51,24,Aye
195,51,7,Aye
196,52,3,Aye
197,52,11,Aye
198,52,5,Aye
199,52,24,Aye
200,52,7,Aye
201,53,3,Aye
202,53,11,Aye
203,53,5,Aye
204,53,24,Aye
205,53,7,Aye
206,54,3,Aye
207,54,11,Aye
208,54,5,Aye
209,54,24,Aye
210,54,7,Aye
211,55,3,Aye
212,55,11,Aye
213,55,5,Aye
214,55,24,Aye
215,55,7,Aye
216,56,3,Aye
217,56,11,Aye
218,56,5,Aye
219,56,24,Aye
220,56,7,Aye
221,57,3,Aye
222,57,11,Aye
223,57,5,Aye
224,57,24,Aye
225,57,7,Aye
226,58,11,Aye
227,58,5,Aye
228,58,24,Aye
229,58,7,Aye
230,58,3,Aye
231,59,11,Aye
232,59,5,Aye
233,59,24,Aye
234,59,7,Aye
235,59,3,Aye
236,60,11,Aye
237,60,5,Aye
238,60,24,Aye
239,60,7,Aye
240,60,3,Aye
241,61,11,Aye
242,61,5,Aye
243,61,24,Aye
244,61,7,Aye
245,61,3,Aye
246,62,11,Aye
247,62,5,Aye
248,62,24,Aye
249,62,7,Aye
250,62,3,Aye
251,63,11,Aye
252,63,5,Aye
253,63,24,Aye
254,63,7,Aye
255,63,3,Aye
256,64,11,Aye
257,64,5,Aye
258,64,24,Aye
259,64,7,Aye
260,64,3,Aye
261,65,11,Aye
262,65,5,Aye
263,65,24,Aye
264,65,7,Aye
265,65,3,Aye
266,66,11,Aye
267,66,5,Aye
268,66,24,Aye
269,66,7,Aye
270,66,3,Aye
271,67,11,Aye
272,67,5,Aye
273,67,24,Aye
274,67,7,Aye
275,67,3,Aye
276,68,11,Aye
277,68,5,Aye
278,68,24,Aye
279,68,7,Aye
280,68,3,Aye
281,69,11,Aye
282,69,5,Aye
283,69,24,Aye
284,69,7,Aye
285,69,3,Aye
286,70,11,Aye
287,70,5,Aye
288,70,24,Aye
289,70,7,Aye
290,70,3,Aye
291,71,11,Aye
292,71,5,Aye
293,71,24,Aye
294,71,7,Aye
295,71,3,Aye
296,72,11,Aye
297,72,5,Aye
298,72,24,Aye
299,72,7,Aye
300,72,3,Aye
301,73,11,Aye
302,73,5,Aye
303,73,24,Aye
304,73,7,Aye
305,73,3,Aye
306,74,5,Aye
307,74,24,Aye
308,74,7,Aye
309,74,3,Aye
310,74,11,Aye
311,75,5,Aye
312,75,24,Aye
313,75,7,Aye
314,75,3,Aye
315,75,11,Aye
316,76,5,Aye
317,76,24,Aye
318,76,7,Aye
319,76,3,Aye
320,76,11,Aye
321,77,5,Aye
322,77,24,Aye
323,77,7,Aye
324,77,3,Aye
325,77,11,Aye
326,78,5,Aye
327,78,24,Aye
328,78,7,Aye
329,78,3,Aye
330,78,11,Aye
331,79,5,Aye
332,79,24,Aye
333,79,7,Aye
334,79,3,Aye
335,79,11,Aye
336,80,5,Aye
337,80,24,Aye
338,80,7,Aye
339,80,3,Aye
340,80,11,Aye
341,81,5,Aye
342,81,24,Aye
343,81,7,Aye
344,81,3,Aye
345,81,11,Aye
346,82,5,Aye
347,82,24,Aye
348,82,7,Aye
349,82,3,Aye
350,82,11,Aye
351,83,5,Aye
352,83,24,Aye
353,83,7,Aye
354,83,3,Aye
355,83,11,Aye
356,84,5,Aye
357,84,24,Aye
358,84,7,Aye
359,84,3,Aye
360,84,11,Aye
361,85,24,Aye
362,85,7,Aye
363,85,3,Aye
364,85,11,Aye
365,85,5,Aye
366,86,7,Aye
367,86,3,Aye
368,86,11,Aye
369,86,5,Aye
370,86,24,Abstain
371,87,24,Aye
372,87,3,Aye
373,87,11,Aye
374,87,5,Aye
375,87,7,Nay
376,88,24,Aye
377,88,7,Aye
378,88,3,Aye
379,88,11,Aye
380,88,5,Aye
381,89,24,Aye
382,89,7,Aye
383,89,3,Aye
384,89,11,Aye
385,89,5,Aye
386,90,24,Aye
387,90,7,Aye
388,90,3,Aye
389,90,11,Aye
390,90,5,Aye
391,91,24,Aye
392,91,7,Aye
393,91,3,Aye
394,91,11,Aye
395,91,5,Aye
396,92,24,Aye
397,92,7,Aye
398,92,3,Aye
399,92,11,Aye
400,92,5,Aye
401,93,24,Aye
402,93,7,Aye
403,93,3,Aye
404,93,11,Aye
405,93,5,Aye
406,94,3,Aye
407,94,11,Aye
408,94,5,Aye
409,94,24,Aye
410,95,3,Aye
411,95,11,Aye
412,95,5,Aye
413,95,7,Aye
414,96,3,Aye
415,96,11,Aye
416,96,5,Aye
417,96,7,Aye
418,97,3,Aye
419,97,11,Aye
420,97,5,Aye
421,97,7,Aye
422,98,3,Aye
423,98,11,Aye
424,98,5,Aye
425,98,7,Aye
426,99,3,Aye
427,99,11,Aye
428,99,5,Aye
429,99,24,Aye
430,99,7,Aye
431,100,3,Aye
432,100,11,Aye
433,100,5,Aye
434,100,24,Aye
435,100,7,Aye
436,101,3,Aye
437,101,11,Aye
438,101,5,Aye
439,101,24,Aye
440,101,7,Aye
441,102,3,Aye
442,102,11,Aye
443,102,5,Aye
444,102,24,Aye
445,102,7,Aye
446,103,3,Aye
447,103,11,Aye
448,103,5,Aye
449,103,24,Aye
450,103,7,Aye
451,104,3,Aye
452,104,11,Aye
453,104,5,Aye
454,104,24,Aye
455,104,7,Aye
456,106,3,Aye
457,106,11,Aye
458,106,5,Aye
459,106,24,Aye
460,106,7,Aye
461,107,3,Aye
462,107,11,Aye
463,107,5,Aye
464,107,24,Aye
465,107,7,Aye
466,109,11,Aye
467,109,5,Aye
468,109,24,Aye
469,109,7,Aye
470,109,3,Aye
471,110,11,Aye
472,110,5,Aye
473,110,24,Aye
474,110,7,Aye
475,110,3,Aye
476,111,11,Aye
477,111,5,Aye
478,111,24,Aye
479,111,7,Aye
480,111,3,Aye
481,112,11,Aye
482,112,5,Aye
483,112,24,Aye
484,112,7,Aye
485,112,3,Aye
486,113,5,Aye
487,113,24,Aye
488,113,7,Aye
489,113,3,Aye
490,113,11,Aye
491,114,5,Aye
492,114,24,Aye
493,114,7,Aye
494,114,3,Aye
495,114,11,Aye
496,115,5,Aye
497,115,24,Aye
498,115,7,Aye
499,115,3,Aye
500,115,11,Aye
501,116,5,Aye
502,116,24,Aye
503,116,7,Aye
504,116,3,Aye
505,116,11,Aye
506,117,5,Aye
507,117,24,Aye
508,117,7,Aye
509,117,3,Aye
510,117,11,Aye
511,118,5,Aye
512,118,24,Aye
513,118,7,Aye
514,118,3,Aye
515,118,11,Aye
516,119,5,Aye
517,119,24,Aye
518,119,7,Aye
519,119,3,Aye
520,119,11,Aye
521,120,24,Aye
522,120,7,Aye
523,120,3,Aye
524,120,11,Aye
525,120,5,Aye
526,121,24,Aye
527,121,7,Aye
528,121,3,Aye
529,121,11,Aye
530,121,5,Aye
531,122,24,Aye
532,122,7,Aye
533,122,3,Aye
534,122,11,Aye
535,122,5,Aye
536,123,24,Aye
537,123,7,Aye
538,123,3,Aye
539,123,11,Aye
540,123,5,Aye
541,124,24,Aye
542,124,7,Aye
543,124,3,Aye
544,124,11,Aye
545,124,5,Aye
546,125,24,Aye
547,125,7,Aye
548,125,3,Aye
549,125,11,Aye
550,125,5,Aye
551,129,24,Aye
552,129,7,Aye
553,129,3,Aye
554,129,11,Aye
555,129,5,Aye
556,130,24,Aye
557,130,7,Aye
558,130,3,Aye
559,130,11,Aye
560,130,5,Aye
561,131,24,Aye
562,131,7,Aye
563,131,3,Aye
564,131,11,Aye
565,131,5,Aye
566,132,24,Aye
567,132,7,Aye
568,132,3,Aye
569,132,11,Aye
570,132,5,Aye
571,133,24,Aye
572,133,7,Aye
573,133,3,Aye
574,133,11,Aye
575,133,5,Aye
576,134,7,Aye
577,134,3,Aye
578,134,11,Aye
579,134,5,Aye
580,134,24,Aye
581,135,7,Aye
582,135,3,Aye
583,135,11,Aye
584,135,5,Aye
585,135,24,Aye
586,136,7,Aye
587,136,3,Aye
588,136,11,Aye
589,136,5,Aye
590,136,24,Aye
591,137,7,Aye
592,137,3,Aye
593,137,11,Aye
594,137,5,Aye
595,137,24,Aye
596,138,7,Aye
597,138,3,Aye
598,138,11,Aye
599,138,5,Aye
600,138,24,Aye
601,139,7,Aye
602,139,3,Aye
603,139,11,Aye
604,139,5,Aye
605,139,24,Aye
606,140,7,Aye
607,140,3,Aye
608,140,11,Aye
609,140,5,Aye
610,140,24,Aye
611,141,7,Aye
612,141,3,Aye
613,141,11,Aye
614,141,5,Aye
615,141,24,Aye
616,142,7,Aye
617,142,3,Aye
618,142,11,Aye
619,142,5,Aye
620,142,24,Aye
621,143,7,Aye
622,143,3,Aye
623,143,11,Aye
624,143,5,Aye
625,143,24,Aye
626,144,7,Aye
627,144,3,Aye
628,144,11,Aye
629,144,5,Aye
630,144,24,Aye
631,145,3,Aye
632,145,11,Aye
633,145,5,Aye
634,145,24,Aye
635,145,7,Aye
636,146,3,Aye
637,146,11,Aye
638,146,5,Aye
639,146,24,Aye
640,146,7,Aye
641,147,3,Aye
642,147,11,Aye
643,147,5,Aye
644,147,24,Aye
645,147,7,Aye
646,148,3,Aye
647,148,11,Aye
648,148,5,Aye
649,148,24,Aye
650,148,7,Aye
651,149,3,Aye
652,149,11,Aye
653,149,5,Aye
654,149,24,Aye
655,149,7,Aye
656,150,11,Aye
657,150,5,Aye
658,150,24,Aye
659,150,7,Aye
660,150,3,Aye
661,151,11,Aye
662,151,5,Aye
663,151,24,Aye
664,151,7,Aye
665,151,3,Aye
666,152,11,Aye
667,152,5,Aye
668,152,24,Aye
669,152,7,Aye
670,152,3,Aye
671,153,11,Aye
672,153,5,Aye
673,153,24,Aye
674,153,7,Aye
675,153,3,Aye
676,154,11,Aye
677,154,5,Aye
678,154,24,Aye
679,154,7,Aye
680,154,3,Aye
681,156,3,Aye
682,156,11,Aye
683,156,5,Aye
684,156,24,Aye
685,156,7,Aye
686,157,3,Aye
687,157,11,Aye
688,157,5,Aye
689,157,24,Aye
690,157,7,Aye
691,158,3,Aye
692,158,11,Aye
693,158,5,Aye
694,158,24,Aye
695,158,7,Aye
696,159,3,Aye
697,159,11,Aye
698,159,5,Aye
699,159,24,Aye
700,159,7,Aye
701,160,5,Aye
702,160,7,Aye
703,160,3,Aye
704,160,11,Aye
705,160,24,Abstain
706,161,5,Aye
707,161,7,Aye
708,161,3,Aye
709,161,11,Aye
710,161,24,Abstain
711,162,5,Aye
712,162,7,Aye
713,162,3,Aye
714,162,11,Aye
715,162,24,Abstain
716,163,5,Aye
717,163,7,Aye
718,163,3,Aye
719,163,11,Aye
720,163,24,Abstain
721,164,5,Aye
722,164,7,Aye
723,164,3,Aye
724,164,11,Aye
725,164,24,Abstain
726,165,7,Aye
727,165,3,Aye
728,165,11,Aye
729,165,5,Aye
730,165,24,Abstain
731,166,7,Aye
732,166,3,Aye
733,166,11,Aye
734,166,5,Aye
735,166,24,Abstain
736,167,7,Aye
737,167,3,Aye
738,167,11,Aye
739,167,5,Aye
740,167,24,Abstain
741,168,7,Aye
742,168,3,Aye
743,168,11,Aye
744,168,5,Aye
745,168,24,Abstain
746,169,7,Aye
747,169,3,Aye
748,169,11,Aye
749,169,5,Aye
750,169,24,Abstain
751,170,7,Aye
752,170,3,Aye
753,170,11,Aye
754,170,5,Aye
755,170,24,Abstain
756,171,7,Aye
757,171,3,Aye
758,171,11,Aye
759,171,5,Nay
760,171,24,Abstain
761,172,7,Aye
762,172,3,Aye
763,172,11,Aye
764,172,5,Aye
765,172,24,Abstain
766,173,7,Aye
767,173,3,Aye
768,173,11,Aye
769,173,5,Aye
770,173,24,Abstain
771,174,3,Aye
772,174,11,Aye
773,174,5,Aye
774,174,24,Aye
775,174,7,Aye
776,175,3,Aye
777,175,11,Aye
778,175,5,Aye
779,175,24,Aye
780,175,7,Aye
781,176,3,Aye
782,176,11,Aye
783,176,5,Aye
784,176,7,Aye
785,176,24,Nay
786,177,3,Aye
787,177,11,Aye
788,177,5,Aye
789,177,24,Aye
790,177,7,Aye
791,178,7,Aye
792,178,3,Aye
793,178,11,Aye
794,178,5,Aye
795,178,24,Aye
796,179,7,Aye
797,179,3,Aye
798,179,11,Aye
799,179,5,Aye
800,179,24,Aye
801,180,7,Aye
802,180,3,Aye
803,180,11,Aye
804,180,5,Aye
805,180,24,Aye
806,181,7,Aye
807,181,3,Aye
808,181,11,Aye
809,181,5,Aye
810,181,24,Aye
811,182,7,Aye
812,182,3,Aye
813,182,11,Aye
814,182,5,Aye
815,182,24,Aye
816,183,7,Aye
817,183,3,Aye
818,183,11,Aye
819,183,5,Aye
820,183,24,Aye
821,184,7,Aye
822,184,3,Aye
823,184,11,Aye
824,184,5,Aye
825,184,24,Aye
826,185,7,Aye
827,185,3,Aye
828,185,11,Aye
829,185,5,Aye
830,185,24,Aye
831,186,11,Aye
832,186,5,Aye
833,186,24,Aye
834,186,7,Aye
835,186,3,Aye
836,187,11,Aye
837,187,5,Aye
838,187,24,Aye
839,187,7,Aye
840,187,3,Aye
841,188,11,Aye
842,188,5,Aye
843,188,24,Aye
844,188,7,Aye
845,188,3,Aye
846,189,11,Aye
847,189,5,Aye
848,189,24,Aye
849,189,7,Aye
850,189,3,Aye
851,190,11,Aye
852,190,5,Aye
853,190,24,Aye
854,190,7,Aye
855,190,3,Aye
856,191,3,Aye
857,191,5,Aye
858,191,24,Aye
859,191,7,Aye
860,191,11,Abstain
861,192,3,Aye
862,192,5,Aye
863,192,24,Aye
864,192,7,Aye
865,192,11,Abstain
866,193,3,Aye
867,193,5,Aye
868,193,24,Aye
869,193,7,Aye
870,193,11,Abstain
871,194,3,Aye
872,194,5,Aye
873,194,24,Aye
874,194,7,Aye
875,194,11,Abstain
876,195,5,Aye
877,195,24,Aye
878,195,7,Aye
879,195,3,Aye
880,195,11,Aye
881,196,5,Aye
882,196,24,Aye
883,196,7,Aye
884,196,3,Aye
885,196,11,Aye
886,197,5,Aye
887,197,24,Aye
888,197,7,Aye
889,197,3,Aye
890,197,11,Aye
891,198,5,Aye
892,198,24,Aye
893,198,7,Aye
894,198,3,Aye
895,198,11,Aye
896,199,5,Aye
897,199,7,Aye
898,199,11,Aye
899,199,24,Nay
900,199,3,Nay
901,200,5,Aye
902,200,24,Aye
903,200,7,Aye
904,200,3,Aye
905,200,11,Aye
906,201,24,Aye
907,201,3,Aye
908,201,11,Aye
909,201,5,Aye
910,201,7,Abstain
911,202,24,Aye
912,202,3,Aye
913,202,11,Aye
914,202,5,Aye
915,202,7,Abstain
916,203,24,Aye
917,203,3,Aye
918,203,11,Aye
919,203,5,Aye
920,203,7,Abstain
921,204,7,Aye
922,204,3,Aye
923,204,11,Aye
924,204,5,Aye
925,204,24,Aye
926,205,7,Aye
927,205,3,Aye
928,205,11,Aye
929,205,5,Aye
930,205,24,Aye
931,206,7,Aye
932,206,3,Aye
933,206,11,Aye
934,206,5,Aye
935,206,24,Aye
936,207,7,Aye
937,207,3,Aye
938,207,11,Aye
939,207,5,Aye
940,207,24,Aye
941,208,7,Aye
942,208,3,Aye
943,208,11,Aye
944,208,5,Aye
945,208,24,Aye
946,209,7,Aye
947,209,3,Aye
948,209,11,Aye
949,209,5,Aye
950,209,24,Aye
951,210,3,Aye
952,210,11,Aye
953,210,5,Aye
954,210,7,Nay
955,210,24,Nay
956,211,7,Aye
957,211,11,Aye
958,211,5,Aye
959,211,24,Aye
960,211,3,Abstain
961,212,7,Aye
962,212,11,Aye
963,212,5,Aye
964,212,24,Aye
965,212,3,Abstain
966,214,11,Aye
967,214,18,Aye
968,214,24,Aye
