meeting_id,body_id,meeting_date,title,source_file
1,2,2020-01-07,City Council — 01-07-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-01-06/2020-01-07_work-session-and-business-meeting.md
2,2,2020-01-21,City Council — 01-21-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-01-20/2020-01-21_work-session-and-business-meeting.md
3,2,2020-02-04,City Council — 02-04-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-02-03/2020-02-04_work-session-and-business-meeting.md
4,2,2020-02-18,City Council — 02-18-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-02-17/2020-02-18_work-session-and-business-meeting.md
5,2,2020-03-03,City Council — 03-03-2020 CH CC work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-03-02/2020-03-03_work-session-and-business-meeting.md
6,2,2020-04-07,City Council — 04-07-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-04-06/2020-04-07_work-session-and-business-meeting.md
7,2,2020-04-21,City Council — 04-21-2020 CH CC Work Session Minutes-APPROVED.pdf,minutes/2020/2020-04-20/2020-04-21_work-session-and-business-meeting.md
8,2,2020-04-28,City Council — 04-28-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-04-27/2020-04-28_work-session-and-business-meeting.md
9,2,2020-05-05,City Council — 05-05-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-05-04/2020-05-05_work-session-and-business-meeting.md
10,2,2020-05-19,City Council — 05-19-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-05-18/2020-05-19_work-session-and-business-meeting.md
11,2,2020-06-02,City Council — 06-02-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-06-01/2020-06-02_work-session-and-business-meeting.md
12,2,2020-06-16,City Council — 06-16-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-06-15/2020-06-16_work-session-and-business-meeting.md
13,2,2020-07-07,City Council — 07-07-20 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-07-06/2020-07-07_work-session-and-business-meeting.md
14,2,2020-07-21,"City Council — 07-21-2020 CH CC Work Seesion, CDRA and Business Meeting Minutes-APPROVED.pdf",minutes/2020/2020-07-20/2020-07-21_work-session-and-business-meeting.md
15,2,2020-08-03,City Council — 08-03-2020 CH CC Emergency Meeting Minutes - APPROVED.pdf,minutes/2020/2020-08-03/2020-08-03_emergency.md
16,2,2020-08-04,City Council — 08-04-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-08-03/2020-08-04_work-session-and-business-meeting.md
17,2,2020-08-18,City Council — 08-18-2020 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-08-17/2020-08-18_work-session-and-business-meeting.md
18,2,2020-09-01,City Council — 09-01-2020 CHCC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-08-31/2020-09-01_work-session-and-business-meeting.md
19,2,2020-09-15,City Council — 09-15-20 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,minutes/2020/2020-09-14/2020-09-15_work-session-and-business-meeting.md
20,2,2020-10-06,"City Council — October 6, 2020 City Council (Wayback-recovered)",minutes/2020/2020-10-05/2020-10-06_work-session-and-business-meeting.md
21,1,2020-10-20,"City Council — 10-20-2020 CH CC Work Session, CDRA, and Business Meeting Minutes-APPROVED.pdf",minutes/2020/2020-10-19/2020-10-20_work-session-and-business-meeting.md
